Date,S&P_Movement,GOLD,OIL,SILVER,PLATINUM,NASDAQ_Open,NASDAQ_High,NASDAQ_Low,NASDAQ_Close,NASDAQ_Volume,S&P_Open,Next_S&P_Open,S&P_High,S&P_Low,S&P_Close,S&P_Volume,DJI_Open,DJI_High,DJI_Low,DJI_Close,DJI_Volume,DAX_Open,DAX_High,DAX_Low,DAX_Close,DAX_Volume,ASX_Open,ASX_High,ASX_Low,ASX_Close,ASX_Volume,HANGSENG_Open,HANGSENG_High,HANGSENG_Low,HANGSENG_Close,HANGSENG_Volume,VIX_Open,VIX_High,VIX_Low,VIX_Close,VIX_Volume,FOREX_AUS,FOREX_EUR,FOREX_NZ,FOREX_UK,FOREX_BR,FOREX_CAN,FOREX_CHINA,FOREX_DEN,FOREX_HK,FOREX_IND,FOREX_JAP,FOREX_KOR,FOREX_MAL,FOREX_MEX,FOREX_NOR,FOREX_SWE,FOREX_SOUTHAFR,FOREX_SINGA,FOREX_SRI,FOREX_SWI,FOREX_TAI,FOREX_THAI,FOREX_VEN
3/26/2008,0,20,2.92,0.66,40,-0.539795,-15.600097,-5.570069,-16.689942,-183850000,3.380005,-12.109985,-5.02002,-4.799927,-11.859985,-89450000,-15.5498,-39.88964,-72.37988,-109.73926,-2630000,64.979981,-2.200195,25.640137,-35.450195,-45690600,45.5,-15.40039,12,-9.799804,0,739.9707,281.54883,736.87891,152.49024,-526648600,0,0.43,0.34,0.360001,0,0.006,0.0166,-0.0007,0.0022,-0.005,0.0004,-0.015,-0.0506,0.0038,0.03,-0.95,17.3,-0.002,0.0105,-0.0905,-0.0535,-0.0079,-0.0035,-0.08,-0.0133,-0.09,-0.12,0
3/27/2008,0,0,1.06,0.44,15,-13.580078,-15.27002,-26.020019,-43.530029,123560000,-12.109985,-13.319946,-6.829956,-10.75,-15.369995,-17740000,-109.91016,-55.19043,-83.36036,-120.40039,370000,-22.410156,71.880371,9.810059,88.800293,5976800,-17.799805,-19.299805,-59.09961,-20.5,0,-269.17969,-52.41016,-223.23047,47.21093,-482653400,-0.200001,-0.87,-0.6,-0.200001,0,0.0006,0.0037,0.0012,0.0078,-0.004,-0.0034,-0.0185,-0.0132,-0.0007,-0.01,0.75,-3.02,0.015,0.002,-0.0119,-0.0198,-0.0632,-0.0009,0.03,-0.0023,0.15,-0.02,0
3/28/2008,1,-12.5,-1.21,-0.1,0,-23.719971,-11.199951,-23.599854,-19.650146,-253000000,-13.319946,-11.099976,-10.75,-12.710083,-10.540039,-350950000,-117.95996,-94.59961,-96.46972,-86.05957,-26390000,101.189941,6.290039,56.259765,-18.160157,-37258300,0,0,0,0,0,437.74024,554.94141,516.02148,621.72852,905751000,0.26,-0.020001,0.130001,-0.17,0,-0.0014,-0.0039,-0.0059,-0.0207,0.008,0.0034,0.0015,0.0116,-0.0006,-0.19,-0.16,2.32,-0.016,-0.001,0.0302,0.0042,0.1111,0.0016,-0.02,0.0049,0.24,0.03,0
3/31/2008,1,-0.75,-0.35,-0.41,35,-26.170166,-15.01001,3.719971,17.920166,2590000,-11.099976,10.48999,-6.349975,-0.139892,7.47998,502010000,-88,-55.69043,-20.75977,46.48926,64610000,-57.100098,-75.330078,-105.449707,-24.929687,3809800,8.399902,18.299805,25.799805,10.100097,0,246.72851,-236.04102,-20.38086,-436.75,-1360672200,-0.1,0.810001,0.309999,-0.099998,0,-0.0056,0.0046,-0.0122,-0.0035,0.0048,0.0095,0,-0.0126,0.0012,0.26,0.14,-3.8,-0.0035,-0.0625,-0.0275,-0.018,0.069,-0.0021,0.07,-0.006,-0.01,0.06,0
4/1/2008,0,-45.75,-3.64,-0.85,-130,41.360108,73.050049,44.809814,83.649902,371760000,10.48999,43.549927,41.660034,13.599975,47.480103,556130000,50.71973,333.35058,90.35938,391.4707,21920000,-11.089843,193.379883,67.319824,185.359863,64935700,31.800293,154.800293,93.200195,141.699707,0,87.89063,227.8711,-0.33984,288.26172,305828800,-0.099998,-1.159999,-2.83,-2.930001,0,-0.0065,-0.019,-0.0046,-0.0081,-0.0031,-0.0007,-0.0004,0.0574,0.0049,-0.14,1.92,-9.6,-0.0155,-0.0295,0.1049,0.0719,-0.1189,-0.0004,-0.05,0.0187,-0.07,-0.06,0
4/2/2008,1,2.25,0.16,-0.13,25,56.909912,18.459961,42.380127,-1.350098,-163440000,43.549927,-4.27002,7.769897,35.140015,-2.650025,-424680000,385.03027,36.46973,288.70019,-45.44043,-62770000,230.220214,72.160156,229.490235,57.109863,-19863900,118.799805,81.299804,114.699707,106,0,1048.83984,889.60937,1158.39063,734.96875,1858142000,-2.970002,-1.960001,-0.130001,0.75,0,0.0067,0.0003,0.0091,0.0053,-0.0169,-0.0095,0.0069,-0.0002,0.0011,0,1,-3.3,0.007,-0.048,-0.0399,-0.0159,-0.224,0.0006,0.06,0.004,0.07,0.13,0
4/3/2008,1,6.5,3.46,0.42,45,-15.51001,-7.219971,-8.400146,1.900147,-3200000,-4.27002,4.160035,-2.289917,-2.869995,1.78003,-400340000,-45.83984,-21.16992,-27.41992,17.11035,-48890000,39.159668,-4.040039,-30.600098,-35.719726,-29816700,107.299805,48.300293,87,10.700196,0,-186.21875,138.86914,78.41992,392.20117,-1491815600,1.200001,0.5,0.610001,-0.220001,0,0.0018,0.0049,-0.0042,0.0134,-0.003,-0.0094,-0.0035,-0.0161,0.0026,0.06,-0.56,1.5,0.0045,0.014,-0.0388,-0.0242,-0.0611,0.0064,-0.01,-0.0069,0.04,0.09,0
4/4/2008,0,9,-0.1,0.05,10,19,17.939942,12.380127,7.679931,-15920000,4.160035,3.839965,5.25,4.149902,1.089965,-217000000,20.20019,13.36035,0.41016,-16.61035,-2610000,-34.529785,-5.390137,-4.550293,21.669922,-22150700,0,0,0,0,0,0,0,0,0,0,-0.84,-0.840001,-1.25,-0.759998,0,0.0062,0.0068,0.0021,-0.0014,-0.0111,0.0009,0,-0.0195,0.0004,-0.01,-0.46,-3.7,0.0045,-0.0004,-0.0404,-0.0135,0.06,-0.0036,-0.25,-0.0027,0,0.06,0
4/7/2008,0,21,3.77,0.56,43,19.710205,-1.889893,7.780029,-6.149902,-247540000,3.839965,-3.529907,5.829956,6.190064,2.140015,44680000,-13.44043,45.17969,55.12011,3.00977,16810000,48.679688,46.02002,103.780274,57.639648,-7937800,22.40039,-14,9.5,5.399902,0,537.2793,307.83008,332.24023,314.12891,-405104000,-0.549999,-0.579999,-0.540001,-0.030001,0,0.006,-0.0022,0.0084,-0.0092,-0.0115,0.002,-0.014,0.0061,-0.001,0.03,0.87,1.1,-0.007,-0.0261,-0.0124,0.0027,-0.0325,-0.0013,0.05,0.0092,0,-0.03,0
4/8/2008,0,-11.5,-0.93,0.15,-26,-33.040039,-30.640137,-21.699951,-16.070068,-94730000,-3.529907,-4.660034,-16.579956,-8.400025,-7,-145280000,-9.92968,-126.36035,-57.48046,-35.98926,-870000,-7.5,-47.910156,-71.220215,-49.049805,1272100,-18.300293,-13.200195,-51.399902,-53.5,0,22.24023,-84.58984,-56.95117,-267.07032,-103584800,-0.030001,0.43,1.150002,-0.059999,0,0.0004,-0.0008,-1.00E-04,-0.0165,-0.0002,0.0043,-0.0002,0.0039,-0.0028,-0.06,-0.07,1.1,0.001,0.021,0.0018,0.004,0.013,1.00E-04,-0.02,-0.0004,0.11,0.04,0
4/9/2008,1,2,2.41,-0.37,-9,-1.640137,-5.859863,-26.390137,-26.639893,286760000,-4.660034,-10.130005,-1.770019,-10.650024,-11.050049,-45830000,-28.00977,14.25,-56.83008,-49.18066,-2250000,-43.569825,-10.279785,-18.779785,-50.620117,3313300,-19.100097,-20.399902,-44.399902,-51.299805,0,-213.65039,-65.40039,-291.44922,-327.11914,300263800,-0.059999,0.41,0,0.449998,0,0.0005,0.0099,-0.0005,0.0036,-0.0069,0.0041,0.0009,-0.0302,0.0027,0.01,-0.72,0,-0.0065,-0.0045,-0.0324,-0.0272,0.0595,-0.0032,-0.03,-0.0121,-0.07,0.07,0
4/10/2008,0,11,-0.09,0.52,29,-25.159912,10.369873,12.939942,29.579834,236950000,-10.130005,2.609985,-1.150025,0.140014,6.060059,129480000,-47.87012,27.75976,28.25,54.7207,32380000,-34.790039,-65.990235,-96.280274,-17.040039,30169400,-94.199707,-97.5,-74.600098,-73.800293,0,-192.00976,-277.45899,-15.57031,202.5293,-246178000,0.439998,-0.350001,-0.730002,-0.829999,0,0.0041,-0.006,0.0023,0.0016,-0.0139,-0.0014,-0.0107,0.0193,-0.0035,-0.02,-0.12,-0.7,-0.036,-0.0075,0.0193,0.0282,-0.055,-0.0196,0.21,0.0032,-0.15,-0.23,0
4/11/2008,0,-0.25,-0.22,-0.29,-8,0.919922,-35.459961,-38.199952,-61.459961,-256460000,2.609985,-25.780029,-9.26001,-18.900024,-27.720093,37640000,53,-69.04004,-195.16016,-256.56055,59520000,22.490235,49.050293,-38.039551,-100.75,-1819400,-69.899903,-56.300293,-48.899902,-7.100097,0,340.85937,466.89063,416.5293,480.68945,743027400,0.230002,0.370001,1.020001,1.479999,0,-0.0034,0.0052,-0.0043,-0.0035,0.0035,0.0038,0.015,-0.0173,0.0022,-0.05,-0.62,0.8,-0.0003,-0.022,-0.0165,-0.0034,0.02,-0.0009,0.08,-0.0035,-0.01,0.05,0
4/14/2008,1,-1.25,1.17,-0.53,-62,-40.679931,-31.719971,-11.280029,-14.419922,-275830000,-25.780029,-0.47998,-22.339965,-5.049927,-4.51001,-158770000,-255.01074,-212.66992,-21.65918,-23.36035,-70840000,-177.280274,-194.870117,-54.230468,-49.07959,-38855100,-33.90039,-46.799805,-76.899903,-96.899903,0,-474.23047,-611.20117,-569.07032,-856.58984,-487624400,0.429998,0.76,0.809999,0.360001,0,-0.0061,0.0031,-0.0066,0.0109,-0.0015,-0.0009,-0.007,-0.0085,0.0027,0.02,-0.22,3.5,0.0163,-0.0482,-0.0173,-0.0186,0.0685,0.001,0.06,-0.0041,0.02,-0.03,0
4/15/2008,1,3.25,2.52,0.41,33,0.409912,-5.609863,-8.619873,10.219971,258040000,-0.47998,5.300049,2.079956,-1.810058,6.110108,16210000,-22.70996,20.19043,-10.59082,60.41016,-7060000,19.220215,53.629883,8.390136,30.559571,-4791100,-69,12.5,27.5,58,0,-17.63867,-26.36914,-139.54883,90.13086,-338041200,0.380001,-0.36,-0.74,-1.039999,0,0.0016,-0.0026,-0.0034,-0.0189,0.005,-0.0026,-0.0045,0.0074,0.0019,-0.03,0.46,12,0.0035,0.0052,-0.0056,0.0112,0.079,0.0004,-0.08,0.0044,-0.06,0.05,0
4/16/2008,1,15.25,0.11,0.07,33,25.98999,61.089844,47.129883,64.070068,244020000,5.300049,26.349975,27.770019,12.670044,30.279907,679140000,69.4502,237.99023,101.7002,256.7998,60540000,43.489746,83.97998,75.780274,117.790039,43534500,87.300293,60,89,69.899903,0,125.2793,150.28906,136.18946,-22.98047,-441046500,-1.809999,-1.9,-2.219999,-2.25,0,0.0151,0.0177,0.0069,0.0129,-0.0125,-0.016,-0.0025,-0.0514,0.0004,0.06,0.07,-2.2,-0.018,-0.0224,-0.0587,-0.0761,-0.052,-0.0073,0.02,-0.004,-0.01,-0.14,0
4/17/2008,1,1,0.39,0.52,24,33.900146,-3.899902,14.23999,-8.280029,-349470000,26.349975,5.630005,3.109986,20.22998,0.850098,-546490000,245.89062,30.7793,191.74023,1.2207,-52490000,92.669922,32.280274,64.32959,-21.029785,-9305700,88.299804,85.600098,82.199707,48.700195,0,294.17969,247.89062,400.83008,380.61133,461183900,-0.900002,-0.549999,-0.15,-0.16,0,-0.0026,-0.0054,-0.0029,0.0152,-0.0095,0.0086,-0.008,0.0149,-0.002,-0.1,0.82,2.5,-0.0055,0.0159,0.0178,0.0315,-0.063,0.0015,-0.04,0.0046,0.05,-0.04,0
4/18/2008,1,-37.25,-0.67,-0.03,-21,47.199952,64.46997,55.580078,61.139893,411620000,5.630005,18.719971,27.300048,11.75,24.769897,508500000,9.35938,237.4209,63.50977,228.87012,87030000,-14.259765,117.239746,38.010254,161.270019,30174800,-9.199707,-48.5,-112.899902,-89.299805,0,-135.33008,-41.20117,-43.26954,-61.18164,342050200,-0.759998,-1.17,-1.140001,-0.240002,0,-0.0076,-0.0182,-0.0012,0.0057,0.0015,-0.0023,0.0225,0.0558,0.0024,-0.06,2.34,8.4,0.007,-0.017,0.097,0.0666,-0.081,0.0064,0.08,0.0228,0.12,0.11,0
4/21/2008,0,9.75,0.68,-0.47,7,-1.449952,-1.810058,6.580078,5.070068,-589640000,18.719971,-1.289917,-5.670044,10.25,-2.159912,-801810000,224.15039,-43.07031,124.41015,-24.34082,-111630000,137.660156,-11.729981,46.700195,-56.530273,-38126000,-45.300293,84.899902,65.299805,170.59961,0,586.4707,486.24024,561.03907,523.89062,-244225200,-0.220001,0.75,0.940001,0.370001,0,0.0124,0.0139,0.0066,-0.0152,0.002,-0.0018,-0.0069,-0.0414,-0.0003,0.19,-1.18,-2.5,-0.0025,0.064,-0.0563,-0.0756,-0.004,-0.0042,-0.03,-0.0132,-0.14,-0.06,0
4/22/2008,1,-0.5,2.19,-0.42,-43,4.050049,-13.800049,-28.150146,-31.100098,340400000,-1.289917,-8.03003,-3.799926,-9.410034,-12.230103,401330000,-25.89063,-25.65039,-94.61035,-104.78906,22550000,-78.240235,-30.029785,-46.740235,-58.25,955900,136.899903,-6.700195,64.300293,-35.699707,0,-360.35937,78.63085,-255.0293,217.48047,404789800,0.319999,0.479999,0.319999,0.370001,0,0.004,0.0129,0.0043,0.0181,-0.0113,-0.0033,-0.0106,-0.0375,-0.0007,0.01,-0.68,-0.7,-0.0075,-0.008,-0.0578,-0.063,-0.1225,-0.0042,-0.05,-0.0117,-0.01,-0.02,0
4/23/2008,1,-19.5,1.8,0.28,13,-5.480224,15.360107,21.100098,28.27002,239900000,-8.03003,2.119996,1.439941,2.400024,3.990113,281710000,-103.56933,12.12988,46.49024,42.98926,29170000,-22.790039,-4.950195,-46.120117,66.72998,42088200,-32.899903,56.600097,39.699707,88.299804,0,539.8496,395.54883,506.48047,350.08984,186576600,0.16,-0.649999,-0.59,-0.610001,0,0.003,-0.0112,0.001,-0.0208,0.0024,0.0161,0.0005,0.0335,0.0034,0.07,0.85,-6.1,-0.0025,-0.025,0.046,0.0384,0.0433,0.0019,-0.06,0.0142,0.03,0.03,0
4/24/2008,1,-3,-0.49,-0.61,-12,16.610107,34.75,0.98999,23.709961,155580000,2.119996,7.359985,9.849976,-1.150024,8.889892,358050000,43.22949,104.87012,3.58007,85.73047,5800000,37.280274,14.22998,64.050293,26.290039,-15720500,73.399903,-14.799804,-6.899903,-65.600097,0,775.79883,500.39063,683.83984,391.53907,600241200,-0.369999,-0.180001,-0.67,-0.200001,0,-0.0093,-0.023,-0.0099,-0.007,0.0119,-0.0063,0.006,0.0693,-0.0055,0.14,0.65,4.95,0.015,-0.0355,0.0961,0.073,0.0067,0.0074,0.06,0.0195,0.06,0.09,0
4/25/2008,0,-4,1.77,0,-41,16.429932,-20.189941,7.389892,-5.98999,-380900000,7.359985,10.079956,1.390014,8.890014,9.02002,-570510000,83.70019,-33.05957,36.15039,42.91015,-9160000,78.739746,117.350098,127.989746,75.260254,-1373000,0,0,0,0,0,76.68164,-8.70899,-165.75,-164,-1213599600,-0.66,-0.409999,0.070002,-0.469999,0,-0.0065,-0.0034,-0.0064,0.0117,-0.0004,0.0032,0.014,0.0099,0.0003,-0.01,-0.03,-1.65,0.01,0.0115,0.0224,0.0298,-0.085,0.004,0.03,-0.0006,-0.01,0.15,0
4/28/2008,0,-1,-0.92,-0.2,15,-2.050049,9.909912,25.75,1.46997,-231580000,10.079956,-2.349976,3.790039,14.420044,-1.469971,-284150000,42.37989,29.55957,114.71973,-20.11035,-18460000,58.72998,21.220215,58.030274,28.75,-48490500,-38.59961,33.600097,15.600098,15.40039,0,-239.80078,-135.54101,129.76953,149.50976,35111000,0.539999,-0.110001,0.09,0.049999,0,0.0065,0.0014,0.0043,0.0075,0.0092,-0.0005,-0.0075,-0.004,-0.0014,-0.03,0.13,2.3,-0.0025,-0.026,-0.0241,0,-0.06,-0.0017,0.05,0.0004,0.08,-0.03,0
4/29/2008,0,-10.5,-1.84,0,-14,-2.629883,-1.620117,-4.799804,1.700196,44350000,-2.349976,-4.390014,-5.900024,-7.700073,-5.430054,208320000,-20.38965,-48.92969,-52.83984,-39.80957,-4280000,-8.97998,-56.479981,-51.820313,-39.990234,19357600,13.799805,-46.100097,2.700195,4.199707,0,48.79102,321.15039,65.88086,247.86133,818854400,-0.279998,0.290001,0.259998,0.600001,0,-0.0048,-0.0044,-0.0108,-0.0161,0.0282,-0.003,-0.0175,0.0108,0.0023,0.27,-0.9,5.25,-0.004,0.0907,0.0358,0.0233,0.0526,-0.0011,0,-0.001,0.04,-0.01,0
4/30/2008,1,-9,-2.74,-0.42,-22,14.199951,15.810058,-5.729981,-13.300049,358360000,-4.390014,-5.25,7.569946,-2.449951,-5.349975,693570000,-38.91992,120.16992,4.32031,-11.81055,37050000,-17.209961,52.609864,-3.589843,63.47998,12798400,-37.899902,-6.100098,-59.700195,-11.5,0,336.30859,27.91992,98.16993,-158.80078,-619320200,0.379999,0.269998,0.060002,0.550001,0,0.0072,-0.0036,0.0049,0.01,-0.011,-0.0036,0.0025,0.0133,0.003,0.08,1.13,3.45,0.0055,-0.0221,-0.0061,-0.0081,-0.0191,-0.0032,0,0.0093,0.01,-0.02,0
5/1/2008,1,-18,-3.82,0.35,-44,-17.709961,29.52002,10.119873,67.909912,217380000,-5.25,23.190063,5.5,-1.180054,23.75,-60110000,-13.11036,19.04981,-15.88086,189.87012,-9590000,0,0,0,0,0,17.5,-27.100098,22.700195,-9.600097,0,0,0,0,0,0,0.540001,0.020001,-0.82,-1.910002,0,-0.0081,-0.011,-0.0039,-0.0098,-0.0332,0.0095,0.0006,0.0339,-0.0019,0.13,-0.49,-1,0.0005,-0.0211,0.0288,0.0603,0.0665,0.0029,0,0.0056,0.04,-0.02,0
5/2/2008,0,0.5,4.62,-0.69,-10,82.649903,18.429932,44.969971,-3.719971,-65260000,23.190063,6.179932,12.650025,23.180054,4.560058,-495750000,194.19043,103.41015,188.73047,48.2002,-40070000,93.850098,130.219726,120.410156,94.410156,13414100,10.699707,107,61,114.600097,0,326.70117,307.58984,442.17968,485.66992,466547600,-1.91,-1.719999,-0.900002,-0.699999,0,0.0028,-0.0027,0.0054,0.0007,-0.0155,-0.0005,-0.0006,0.0082,0.002,-0.03,1.29,5,0.0025,-0.0315,-0.022,0.0172,-0.085,0.0033,-0.03,0.0084,-0.02,0.05,0
5/5/2008,1,0,3.76,0.4,44,-23.829834,-13.089844,-3.339844,-12.869873,-194400000,6.179932,-9.73999,-7.380005,-1.880005,-6.410034,-542940000,44.04004,-74.00976,-42.08985,-88.66016,-7600000,54.930175,-32.899902,49.799804,8.850098,-73328700,126.40039,51.200196,116.799805,29.899903,0,-3.36132,13.2793,-55.21093,-57.07031,-848453600,-0.190001,0.18,0.710001,0.72,0,0.0088,0.006,0.0032,-0.0077,0.0136,-0.0057,-0.0055,-0.0185,-0.0005,-0.1,-0.21,-1.2,0,0.0136,-0.0422,-0.0299,0.0225,-0.0047,-0.01,-0.0023,-0.03,-0.03,0
5/6/2008,0,26.5,4.2,0.2,24,-20.199952,2.780029,-12.75,19.189942,12150000,-9.73999,11.890014,6.22998,-7.270019,10.77002,514010000,-87.68066,-12.29981,-76.54003,51.29004,1560000,6.659668,2.450195,-52.569824,-34.97998,65448900,4.899903,-16.700196,-36.200195,-28.899903,0,-237,-72.37891,-45.99024,78.18164,-203770400,0.22,0.279999,-0.569999,-0.690001,0,0.0027,0.0057,0.0058,0.0068,0.0006,-0.0089,0.0045,-0.0187,-0.0015,0.35,-0.58,7.2,-0.012,0.0204,-0.0342,-0.0364,-0.0125,-0.0003,-0.09,-0.0054,-0.02,0.03,0
5/7/2008,1,-11.75,0.39,0.04,6,27.919922,7.819824,-9.610107,-44.820069,141550000,11.890014,-23.199951,-2.029907,-5.939942,-25.690064,151760000,41.93066,-9.44043,-67.00977,-206.48047,35630000,-2.810058,45.159668,67.84961,59.149902,-25391400,-7.800293,12.300293,-23.59961,-33,0,293.38085,63,-601.42969,-651.91992,842505200,-0.42,0.41,0.309999,1.520001,0,-0.0055,-0.0178,-0.009,-0.0225,0.0138,-0.0016,0,0.0564,0.0004,0.5,0.74,15,0.031,0.0496,0.0751,0.0573,-0.05,0.0078,0.12,0.0098,0.2,0.03,0
5/8/2008,0,8.75,-0.42,-0.23,52,-33.020019,-34.139892,0.850097,12.75,-207040000,-23.199951,0.609985,-17.190063,-1.770019,5.110108,-248310000,-196.4707,-126.84961,-1.38086,52.43066,-39430000,-3.209961,-34.07959,-23.949707,-4.350098,11465600,-95.899903,-15.300293,-66.100097,54.800293,0,-935.4707,-761.04101,-117.67968,-160.42188,-693031600,1.25,-0.06,0.200001,-0.33,0,0.0004,0.0039,-0.0093,0.0021,0.0047,0.0129,0.014,-0.0136,0.0011,0.36,-1.41,10.5,0.02,-0.0076,-0.007,-0.03,0.065,0.0079,-0.17,-0.0073,0.21,-0.03,0
5/9/2008,1,-1,3.69,0.36,79,-17.459961,-7.179932,-7.580078,-5.71997,-320260000,0.609985,-5.5,-7.449952,-5.28003,-9.400025,-308930000,46.33008,-48.45019,-79.79004,-120.90039,-15330000,3.160156,-32.660156,-51.430176,-68.72998,-1016600,109.700196,78.800293,132.199707,48.59961,0,-40.60937,-133.18945,-442.17969,-386.61914,221747800,0.25,0.09,0.679998,0.01,0,-0.0013,0.0038,-0.0064,-0.0057,0.009,-0.0087,-0.0124,-0.0115,0.0019,-0.11,-0.86,3.5,0.002,0.0366,-0.0273,-0.026,0.151,-0.006,-0.1,-0.0078,-0.11,0.26,0
5/12/2008,0,7.5,-0.65,-0.14,-27,22.099853,34.889893,17.330078,42.96997,57820000,-5.5,15,9.160035,2.089966,15.299927,-147990000,-115.12988,42.75,25.48047,130.42969,17870000,-19.5,23.810059,44.790039,32.780273,-68067200,33.600097,36.09961,51.40039,56.700195,0,0,0,0,0,0,-0.81,-0.53,-2.379999,-1.619999,0,0.005,0.0089,0.0041,0.013,-0.021,-0.0025,0.0005,-0.0281,-0.0002,0.45,0.82,-1,0.001,-0.0846,-0.052,-0.0282,-0.115,-0.0022,0,0.0011,0.05,0.21,0
5/13/2008,1,-18.5,0.22,0.34,7,36.370118,7.850097,26.219971,6.630127,125920000,15,1.25,2.23999,10.060059,-0.539917,647960000,126.53027,-12.79004,40.46973,-44.12988,38600000,41.310059,16.259765,-4.049805,24.239746,79748200,53.899903,-4.799805,18.09961,-15.799805,0,-211.73047,117.79101,120.83984,489.59961,392667800,-1.379999,-0.850001,0.84,0.189999,0,-0.0047,-0.0027,-0.003,-0.0146,-0.007,-0.0041,0.0008,0.0083,0.0003,0.08,0.58,4,0.018,0.0015,0.0154,0.0171,-0.028,0.0044,0.05,0.0047,0.07,0.11,0
5/14/2008,1,1.5,-1.93,-0.47,-27,12.260009,30.329834,21,1.579834,234020000,1.25,2.709961,13.889892,9.390014,5.619995,-39220000,-46.95996,101.78027,44.15039,66.20019,-29890000,19.120117,20.630371,-1.040039,23.050293,-6489100,-4.399903,45.799805,16.40039,60,0,271.18945,-54.77148,75.89063,-19.28906,-604856400,0.189999,-0.649999,-1.02,-0.32,0,-0.0072,-0.0042,-0.0054,-0.0019,0.0018,0.0022,0.0101,0.0137,0.0024,0.26,0.79,0,0.04,0.0015,0.0183,0.0234,0.017,0.0081,-0.01,0.0068,0.13,0.2,0
5/15/2008,1,14.75,1.58,-0.1,42,-6.840088,6.790039,-0.630127,37.030029,47050000,2.709961,15.53003,4.210083,1.219971,14.909912,-142890000,66.16992,6.34961,29.86035,94.28028,10960000,-9.600098,-12.820312,35.759766,-2.190429,1858200,50.199707,24.100097,55.09961,18,0,257.65039,189.78125,100.16015,-19.76953,281123000,-0.33,-0.14,-0.49,-1.360001,0,0.0067,0.0025,-0.0028,0.0037,-0.01,-0.0022,-0.0047,-0.0081,0.0005,0.26,-0.59,-4,-0.0035,-0.0215,0.0008,0.0144,-0.0025,-0.0012,0.08,-0.0027,-0.08,-0.08,0
5/16/2008,1,15.75,0.22,0.19,61,40.969971,2.219971,11.229981,-4.879882,109770000,15.53003,1.390014,1.419922,7.479981,1.78003,6110000,101.45019,2.44043,38.50976,-5.86035,31480000,31.719727,117.290039,66.75,75.5,38448100,57.5,59.600098,58.90039,40.299805,0,-53.3789,11.76953,325.37891,105.14844,320777400,-1.350001,0.08,0.049999,0.17,0,0.0125,0.0099,0.0141,0.0092,-0.0088,-0.003,-0.0063,-0.0307,0.0003,-0.1,-0.75,-6,-0.0295,-0.037,-0.0567,-0.0606,-0.1275,-0.0088,0.13,-0.0083,-0.31,-0.11,0
5/19/2008,0,9.5,-0.79,0.33,27,-6.589844,14.060059,1.420166,-12.76001,-16500000,1.390014,-0.790039,14.420044,7.280029,1.280029,-158620000,-7.33007,134.75,70.26954,41.36035,-55490000,73.180176,25.899902,61.600097,69.390136,-65224100,18.600098,9.299805,10.699707,18.399902,0,-73.42969,73.66992,58.61133,123.37109,-870134700,0.17,-0.030001,-0.479999,0.540001,0,-0.0008,-0.0075,-0.0008,-0.0108,0.004,-0.0052,-0.018,0.0237,1.00E-04,-0.04,0.69,4,0.0125,-0.055,0.016,0.0131,0.022,0.0022,-0.03,0.0097,-0.13,-0.05,0
5/20/2008,0,8,1.93,-0.03,-21,-24.959961,-45.28003,-26.229981,-23.830078,-278580000,-0.790039,-10.429931,-15.75,-12.540039,-13.229981,170350000,40.62988,-110.65039,-181.9795,-199.48047,71450000,11.049804,-42.879883,-57.189941,-107.439941,7217100,-5.5,-32.5,-39.600097,-41.299804,0,100.05859,-119.13086,-550.1211,-572.76953,481186300,0.550001,0.530001,1.2,0.57,0,0.0067,0.0151,0.0029,0.0233,0.0069,0.0014,0.0025,-0.0481,0.0005,0.04,-0.89,6,0.0045,0.0215,-0.0353,-0.0539,0.1513,-0.0053,0,-0.0169,0.07,-0.23,0
5/21/2008,1,8.5,3.16,0.59,28,-8.470214,2.709961,-34.380127,-43.98999,175440000,-10.429931,-23.230103,-5.369995,-20.279907,-22.690063,663670000,-201.09961,-163.57031,-208.11035,-227.48926,590000,-59,-37.600097,-95.120117,-77.669922,43329000,-76.700195,-80.199707,-84.5,-84.700196,0,-864.23047,-204.7793,-221.91992,290.82812,37556000,0.619999,0.469999,-0.01,1.01,0,0.0045,0.0105,0.0046,-0.0036,-0.0039,-0.0088,-0.0133,-0.0312,0,0.27,-0.32,-8,-0.0275,-0.0315,-0.0091,-0.0194,0.0002,-0.0079,-0.1,-0.0079,-0.14,-0.14,0
5/22/2008,0,-0.25,1.76,0.41,-5,-42.649903,-34.369873,3.850098,16.310058,-234370000,-23.230103,1.369995,-20.050049,1.419921,3.640015,-562030000,-227.25,-193.12989,17.66992,24.42969,-49450000,-112.859863,-61.149903,-32.589844,29.5,-20324700,-68.299805,-4.300293,-70.399903,3.5,0,156.24024,-440.55078,-119.67969,-417.16992,-45152000,1.280001,0.220002,0.81,-0.540001,0,-0.0092,-0.0069,0.0042,0.0116,0.0063,0.0021,-0.0172,0.0215,-0.0005,0.16,0.69,5,-0.015,0.019,0.023,0.0219,0.03,0.0024,0.03,0.0027,-0.04,0.03,0
