Date,S&P_Movement,GOLD,OIL,SILVER,PLATINUM,NASDAQ_Open,NASDAQ_High,NASDAQ_Low,NASDAQ_Close,NASDAQ_Volume,S&P_Open,S&P_High,S&P_Low,S&P_Close,S&P_Volume,DJI_Open,DJI_High,DJI_Low,DJI_Close,DJI_Volume,DAX_Open,DAX_High,DAX_Low,DAX_Close,ASX_Open,ASX_High,ASX_Low,ASX_Close,HANGSENG_Open,HANGSENG_High,HANGSENG_Low,HANGSENG_Close,VIX_Open,VIX_High,VIX_Low,VIX_Close,FOREX_AUS,FOREX_EUR,FOREX_NZ,FOREX_UK,FOREX_BR,FOREX_CAN,FOREX_CHINA,FOREX_DEN,FOREX_HK,FOREX_IND,FOREX_JAP,FOREX_KOR,FOREX_MAL,FOREX_MEX,FOREX_NOR,FOREX_SWE,FOREX_SOUTHAFR,FOREX_SINGA,FOREX_SRI,FOREX_SWI,FOREX_TAI,FOREX_THAI,FOREX_VEN
9/9/2003,0,0.0202856,-0.029153495,0,0.008438819,0.010258168,-0.001260161,0.002108534,-0.008042878,0.092093225,0.010035344,-0.000745846,-0.000244764,-0.008210259,0.08889402,0.008576897,-0.001499025,-0.001322716,-0.008250308,0.093791206,0.009142307,0.003741141,-0.008033401,-0.012942397,0.006287922,0.003988221,0.005915318,0.001547844,0.008395431,0.005792939,-0.004266588,-0.010609672,0.009836121,0.029585745,0.010958959,0.032311062,0.000148855,0.010150723,0.005124056,0.008820477,0.004414176,-0.00143688,0,-0.004832669,-5.99E-05,-0.006410339,-0.003271538,-0.025755495,0,0.030131579,-0.003023916,-0.004785334,-0.011872257,-0.00030464,0.017059994,-1.77E-05,0,-0.007331378,0
9/10/2003,1,-0.0058862,0.004341534,0.025742574,-0.015341702,-0.012634115,-0.014345803,-0.023556999,-0.026486174,-0.098443355,-0.008210259,-0.008210259,-0.011164018,-0.011972595,0.118249929,-0.008350622,-0.008346418,-0.009531291,-0.009123636,0.080140469,-0.016204548,-0.022750184,-0.016520815,-0.016005394,-0.001082686,-0.005604469,-0.005013912,-0.005965459,-0.024215352,-0.026162265,-0.022176069,-0.021409848,0.042207792,0.052769125,0.043902382,0.061538462,-9.54E-06,0.000759878,-0.002055407,-0.002055146,-0.0150858,-0.000307167,0,-0.000181225,-1.51E-05,0.002564267,0.017467249,0,0,-0.017894737,0.001768307,-0.000473902,-0.005815021,-0.000201275,0.011388225,5.21E-05,0,-0.002052786,0
9/11/2003,1,-0.009736842,-0.010086455,0,-0.008498584,-0.015474325,-0.003555265,-0.002407057,0.012216133,-0.126673661,-0.011972595,-0.002238121,0.001168611,0.005440589,-0.155615953,-0.009450943,-0.000222027,0.001068046,0.00417175,-0.120584239,-0.017090456,-0.005562047,-0.008245861,0.008476416,-0.005728973,-0.005047705,-0.007963201,-0.006871921,-0.016989357,-0.005387312,-0.002116864,0.006772235,0.031671911,-0.006451613,-0.003634424,-0.037981009,3.82E-05,-0.001368821,0.001250558,0.006877579,-0.00062905,0.001720578,0.000146424,0.00043494,1.51E-05,-0.012821499,-0.001309472,0.03415009,0,0.005394737,-0.00018249,-0.005469278,-0.00183711,-0.000499662,-0.182367356,-1.04E-05,0,0.011730205,0
9/12/2003,0,0.005182036,-0.034934498,0.011583012,0.007142857,0.001928515,0.001317102,0.001407007,0.004842702,-0.019610423,0.005440589,-0.001204824,-0.003175287,0.00217432,-0.074257055,0.004442895,-0.001527915,-0.003131606,0.001246336,0.011753021,0.011076457,0.001780241,-0.00609997,-0.016482341,-0.004048961,-0.001649539,0.001034758,-0.000438305,0,0,0,0,0.035732208,0.031968032,-0.035435173,-0.02961039,8.21E-05,0.018347233,0.000268192,0.021440823,-0.003137353,-0.002719449,0,-0.008771082,-3.01E-05,0.010257068,0.006780402,0,0,0.001315789,-0.00856102,-0.011414292,-0.003077112,0.000135318,-0.274129069,-0.00010556,0,-0.000293255,0
9/15/2003,1,-0.012557832,-0.005279035,-0.020992366,0,0.012622902,0.003649528,0.011970526,-0.00502961,-0.145772186,0.00217432,0.000137257,0.005835017,-0.003750142,-0.069054742,0.001513242,0.000272951,0.005932172,-0.002400899,-0.064081588,-0.014663848,-0.007239974,0.009381639,0.002351727,-0.001157066,-0.00224473,-0.002004668,-0.000845717,0.017705749,0.01100464,0.010180195,0.010034524,-0.069484937,-0.063407551,0.018368449,0.032119968,5.15E-05,-0.000451943,0.002564783,-0.007543288,-0.008716225,0.001034483,0.000146735,0.000302035,0,0,0.000655022,-0.009371273,0,-0.002763158,0.001729631,0.007798604,0.005597015,0.000543109,-0.382420091,1.68E-05,0.02179599,-0.002052786,0
9/16/2003,0,0.002945114,-0.003790751,0.001949318,-0.002836879,-0.004690037,0.013997097,0.002505706,0.022511811,0.221879163,-0.003750142,0.009678518,0.001203614,0.014298192,0.218796143,-0.00232603,0.008452269,0.001331046,0.012544466,0.146786318,0.002998061,0.00601857,0.000710201,0.013775788,-0.001221009,-0.001905966,-0.00091025,0.001410747,-0.00400546,0.00600066,0.000164653,0.007154675,-0.010966005,-0.021188579,-0.047745305,-0.064834022,-8.97E-05,-0.020705176,-0.001946214,-0.025076766,0.006867274,0.001039501,0,0.009894411,4.57E-05,0.012821663,-0.02489083,-0.02469977,0,-0.022236842,0.005722356,0.006550218,0.014659751,-0.000566802,-0.301822323,0.000170316,-0.021770682,-0.007031937,0
9/17/2003,1,-0.00093433,-0.01978691,0,-0.007112376,0.019351778,0.003639019,0.015056159,-0.002198979,0.064306758,0.014298192,0.00163154,0.009578178,-0.003254552,-0.046315564,0.012373578,0.002434384,0.009275895,-0.002267031,0.035670732,0.014329464,0.012480816,0.012237541,-0.001043543,0.002727172,0.009109931,0.0048065,0.007106393,0.023568287,0.01038107,0.018601371,0.006202473,-0.04804646,-0.036958868,0.001671253,0.006655518,4.58E-05,0.011030523,-0.002418055,0.029623288,0.016067041,-0.000793925,7.30E-05,-0.005182787,-3.01E-05,0.006410585,-0.006100218,0.017201342,0,0.006578947,-0.008888889,-0.011230178,-0.016108042,0.000199238,0.28542071,-0.000121277,0,0.004692082,0
9/18/2003,0,0.010821643,-0.007763975,0.015564202,0.008595989,-0.001735514,0.008323052,-0.001033951,0.014046027,0.056313688,-0.003254552,0.008552047,0.001190762,0.013265481,0.120003587,-0.002303978,0.007130195,0.000154213,0.011888084,0.096016093,-0.002913325,0.002875589,0.000619389,0.014318888,0.006033528,0.001613264,0.005377505,0.001336664,-0.005506924,-0.005358395,-0.008203533,-0.006358148,0.006100832,-0.004934211,-0.023359344,-0.031955923,3.24E-05,0.000150557,0.001868494,0.019095132,-0.01464722,-0.000786997,0,-0.001087285,0,0.00641075,-0.015669206,-0.008621433,0,-0.002631579,-0.003783784,-0.002399232,-0.007132225,-0.000608314,0,1.69E-05,0.007232227,-0.004985337,0
9/19/2003,0,0.003832937,-0.001956182,-0.009578544,-0.002840909,0.017454294,0.001690638,0.011540311,-0.002016233,-0.062660056,0.013265481,0.000124986,0.005985879,-0.003155031,0.013210568,0.012338566,0.002405114,0.007534914,-0.001481455,0.171046152,0.015226447,0.001650283,0.006947066,-0.009224774,0.00323169,0.005730038,0.000746384,-0.000993373,0.005946271,0.00673138,-0.003236278,-0.009106316,-0.017089251,-0.015977906,-0.002277848,-0.001707399,0.000129771,0.015918306,0.005782918,0.027425437,0.006809037,-0.006036564,-0.000146585,-0.006342495,-9.09E-05,-0.0025643,-0.027826087,-0.043376421,0,-0.001973684,-0.006391564,-0.007859142,0.002486171,-0.000517711,0,-0.000140741,-0.043343206,-0.002052184,0
9/22/2003,1,0.01514154,0.012152097,0.015473888,0.005698006,-0.016888368,-0.016888368,-0.015322321,-0.016308945,-0.087490716,-0.003155031,-0.003835459,-0.013170034,-0.013007856,-0.1579086,-0.002070008,-0.004564278,-0.011282931,-0.011343929,-0.267813456,-0.010773727,-0.014169693,-0.034210728,-0.034210728,-0.00322128,-0.008345939,-0.008856157,-0.007799664,-0.022409266,-0.017379092,-0.011568932,-0.00867494,0.070106562,0.121500553,0.086187272,0.120296401,0.000158397,0.01813587,0.006522122,0.02661468,-0.00429053,0.000171821,0,-0.008940113,-0.00294724,-0.02692722,-0.044367116,-0.122817791,0,-0.011184211,-0.006239963,-0.01392176,-0.015336463,-0.00201087,-0.022922636,-0.000171429,-0.182348651,-0.00763583,0
9/23/2003,0,-0.00233463,-0.003098373,-0.013333333,0.005665722,-0.002115478,0.010795004,0.004429861,0.01445625,0.086461095,-0.013007856,-0.005963576,0.003181764,0.006071471,0.017907413,-0.010997951,-0.006055843,0.001019861,0.004260948,-0.026521875,-0.033190247,-0.02637945,-0.017345274,-0.013092148,-0.008638653,-0.007360233,-0.003448708,-0.003883464,-0.003853476,-0.001085292,0.001769488,0.006538127,0.043501048,-0.002995606,0.014713504,-0.009160356,-4.01E-05,0.002790015,-0.00209278,0.014732965,0.011534726,0.0029969,0,-0.000241625,-0.005421268,0,-0.006554512,0.017865118,0,-0.022105263,-0.00667895,-0.015108925,-0.009749604,0.000234888,0.312102647,-1.69E-05,-0.036905816,-0.001183432,0
9/24/2003,0,0.001040042,0.041569542,-0.003861004,-0.004225352,0.014045785,0.001262022,-0.016915964,-0.030509234,0.181490796,0.006071471,-0.000281558,-0.012344093,-0.019095676,0.195359914,0.004216755,0.000958885,-0.00923839,-0.01571947,0.253191033,-0.012932876,-0.009423722,-0.03248813,-0.03039558,-0.002977776,0.003816898,0.000692113,0.008771899,0.01199486,0.027347183,0.015377623,0.032119675,-0.019085836,0.064596949,0.006732367,0.089881874,-9.54E-06,-0.002209456,8.71E-05,-0.000336191,-0.005434783,-0.000616016,-0.000221223,0.000422843,0.002410197,0.014203812,0.001092419,-0.031347962,0,0.008157895,-0.003305171,-0.005040824,-0.003123393,0.000502751,0.248282233,1.58E-05,0.022169672,-0.000888889,0
9/25/2003,0,0.014805195,0.008578888,0.015503876,0.015558699,-0.028584807,-0.025161115,-0.014228966,-0.014351555,-0.079217562,-0.019095676,-0.013458518,-0.005619798,-0.006053206,-0.016709512,-0.0157049,-0.013987731,-0.008548759,-0.008652031,-0.043736894,-0.031956293,-0.025821911,0.004689594,0.005723612,0.006759306,-0.001745394,-0.004181353,-0.011126679,0.02404434,0.012900282,0.020149154,-0.000829516,0.080901174,0.047507056,0.082304523,0.049010417,2.29E-05,0.001768868,-0.000871688,0.00487395,0.011474816,-0.002265705,7.38E-05,-0.000845717,0,0,0.003487358,0.013428827,0,0.007631579,0.001675616,0.000713582,-0.005978436,-9.81E-05,0.069144339,-8.80E-05,-0.044290249,0.000296033,0
9/26/2003,1,-0.020476069,-0.000739645,-0.019083969,-0.02367688,-0.017649071,-0.018666982,-0.013834412,-0.013850699,-0.094207746,-0.006053206,-0.012323159,-0.007156662,-0.006399119,-0.037581699,-0.00882178,-0.01059471,-0.004191399,-0.003304796,0.017453569,0.006116995,-0.004964613,-0.007829991,-0.000426881,-0.010086515,-0.006275517,-0.001294427,-0.000409748,0.002575176,-0.008713165,-0.001293852,0.000321699,0.055423967,0.02065559,0.03849805,-0.001347709,-9.73E-05,-0.000294291,-0.005311738,0.001683502,0.000301441,0.002387449,0.000148401,0.000120815,-0.001391251,-0.014175258,-0.001307759,-0.017879492,0,0.028026316,0.003600776,0.007430605,0.012710497,-0.000747532,-0.432326493,-2.41E-05,0.04456659,0.001779359,0
9/29/2003,0,-0.00195976,0.027757217,0,0.005706134,-0.008366562,0.001657922,-0.003063576,0.018129936,-0.094812466,-0.006399119,0.003428176,-0.000773049,0.009760788,-0.071986418,-0.002998124,0.003957996,-0.00113938,0.00721138,-0.099142292,-0.000529205,0.005811471,0.001392155,-0.00044219,-3.16E-05,-0.003456076,-0.001865051,-0.002270204,-0.004078058,-0.007839615,-0.009929832,-0.01318584,0.025583437,0.005279366,-0.00961103,-0.025191183,0,0.014232765,0.002699878,0.007654363,0.002108815,0.000170503,-0.000221451,-0.006523866,0.000309119,0.010321249,-0.015949312,0.005366726,0,0.026973684,-0.005851429,-0.013830691,-0.006216594,0.000139111,-0.161896502,-0.000135021,0,-0.002072232,0
9/30/2003,1,0.01583977,0.011523227,-0.021400778,0.011347518,0.006250179,-0.006456194,-0.001740757,-0.020618734,0.118367298,0.009760788,-0.000307877,-0.004973338,-0.010540688,0.16392243,0.006836678,-0.001832902,-0.006752235,-0.011213003,0.138128021,-0.001928373,-0.010212302,-0.023545007,-0.020039796,-0.000757091,0.002427628,0.002945384,0.001643318,-0.002578125,0.006210023,0.008342741,0.007951496,-0.035448534,0.017943107,0.018022274,0.048454038,9.92E-05,0.010674574,0.003454828,-0.003722504,-0.004807115,-0.001532698,7.38E-05,-0.005207201,-0.001324813,-0.009028763,0.00785169,-0.003601332,0,-0.009868421,0.00504529,0.0066,-0.023688993,0,-0.03467206,-0.00011003,0,-0.000888099,0
10/1/2003,1,-0.011597938,-0.003915984,0.003976143,0.002805049,-0.008682715,0.01072365,0.007081743,0.025356229,-0.022797494,-0.010540688,0.011563864,0.005664593,0.022340031,-0.015215341,-0.010801741,0.010093746,0.005019255,0.020931469,0.215701416,-0.018637046,-0.000117077,0.004536489,0.022430145,0.000157853,-0.003616921,-0.004357727,-0.003249739,0,0,0,0,0.034936387,-0.018916595,-0.047208395,-0.072623199,6.30E-05,0.008533176,0.002660944,0.00789916,-0.013237064,-0.000887978,0,-0.003370746,-0.000784572,-0.010329912,-0.017911752,0.015256215,0,-0.008815789,-0.003244717,-0.003075528,-0.005483729,-0.000359324,0.063565444,-6.35E-05,0.037855845,-0.009177028,0
10/2/2003,1,-0.003389831,0.032880629,-0.001980198,-0.001398601,0.017734421,0.00562153,0.015338903,0.002166719,-0.11947369,0.022340031,0.003584711,0.017480481,0.001983873,-0.189618847,0.020261293,0.004043152,0.016261059,0.001964222,-0.386618675,0.023091361,0.007450775,0.015723904,-0.015973844,-0.000726026,0.011458349,0.004027894,0.012724725,0.012958913,0.01964341,0.015678316,0.028161501,-0.069267824,-0.060035013,-0.013339733,-0.012814476,2.90E-05,0.001317716,0.000939529,0.013877278,-0.00599988,-0.003200275,0,-0.000845707,-0.001339638,-0.034885975,-0.000437637,-0.01717747,0,0.049605263,-0.004330386,-0.008333333,-0.008733907,-0.000245842,0.040509259,-8.46E-06,-0.038028598,-0.004138339,0
10/3/2003,1,0.005363684,0.008304498,-0.001984127,0.019607843,0.019464881,0.02663154,0.022427685,0.024152866,0.2559021,0.001983873,0.017066813,0.00676941,0.009419339,0.237296147,0.002935127,0.016346307,0.006882908,0.008907204,0.429237142,-0.014278269,0.025412564,0.004709284,0.04344698,0.011403512,0.000780202,0.009350254,0.001219025,0.018375814,0.009002078,0.014873508,0.005421701,-0.060763024,-0.063403307,-0.084983007,-0.062499955,-5.80E-05,-0.017674554,-0.004864726,-0.020026702,-0.005970149,0.001035912,-7.47E-05,0.008759106,-0.00315557,-0.012934937,0.006823685,-0.018084818,0,0.023026316,0.0096527,0.014126927,0.008800522,0.000102227,0.034756415,0.000225063,-0.02283105,0,0
10/6/2003,1,-0.033702017,0.020933425,-0.043737575,-0.021978022,0.010780126,0.001374471,0.006146267,0.006854313,-0.317073534,0.009419339,-0.002723036,0.008733273,0.004369568,-0.346832219,0.008411827,-0.00430559,0.007373183,0.002368383,-0.474982893,0.039800505,-0.006726928,0.029283893,-0.004121114,0.002342432,0.004240942,0.004318859,0.004339244,0.011604738,0.015948632,0.015068857,0.0108333,0.037612837,0.029865655,0.026385223,0.000512821,6.16E-05,0.016143235,0.00051742,0.018871104,-0.006013229,-0.00017325,0,-0.007792679,-0.000389985,0.020749579,-0.00198544,0.031559964,0,-0.007894737,-0.008955091,-0.016736815,0.004505374,-0.000318149,-0.017371164,-0.000145723,0.022466861,0.000888889,0
10/7/2003,0,0.012927552,-0.013445378,-0.006237006,0.016853933,-0.000912626,0.00721143,0.001380579,0.007599852,0.337597488,0.004369568,0.002672526,-0.00279843,0.004737298,0.247319166,0.002182383,0.003085763,-0.002772356,0.006214696,0.506785249,-0.001857052,-0.002203857,-0.013821437,-0.014429129,0.003209438,0.003291547,0.002991447,0.000466244,-0.000569305,-0.008549409,-0.00778701,-0.000899959,-0.026582986,-0.026582986,-0.002570745,-0.005125577,0.000108696,0.011390187,0.003331625,-0.019188689,-0.007167602,-0.004102921,0,-0.00477226,0.000630318,-0.020756308,-0.021982853,-0.022561141,0,0.026973684,0.000267499,-0.004656494,-0.01124183,-0.000489209,-0.086966605,-7.92E-05,0,-0.007104796,0
10/8/2003,1,-0.002260037,-0.013287905,0.010460251,0.009668508,0.016315069,0.00338069,0.005291236,-0.007374766,-0.020871824,0.004737298,0.000779465,0.00456989,-0.005263383,-0.01328644,0.00625957,0.001803199,0.006214411,-0.002455817,-0.065689717,-0.014678442,0.006708314,0.003027419,0.01178565,-0.000217479,0.005013912,6.21E-05,0.007580746,0.003883235,0.012627552,0.002085294,-0.000266132,-0.043694094,-0.026315691,-0.016494845,-0.011849562,-9.06E-06,0.003039954,-0.000594026,-0.005016722,-0.006916045,0.001291899,0,-0.001751842,0.003488464,0.012965964,-0.005735716,0.009106639,0,-0.014605263,-0.000839408,-0.002935911,0.002100427,0.00034965,0.017427675,-1.38E-05,0.00761035,-0.004440497,0
10/9/2003,0,-0.012391739,0.043162983,-0.002070393,-0.001367989,0.001729654,0.011805748,0.005655156,0.009568162,0.156276535,-0.005263383,0.007903361,0.002735381,0.004788205,0.250455446,-0.002069801,0.009994903,0.003951935,0.005099147,0.387321643,0.011117753,0.017222701,0.013829263,0.025496733,0.007580275,0.002864021,0.005716284,0.00252843,0.00064228,-0.005389924,0.005277001,0.006788812,-0.03894081,-0.016828148,-0.042976939,-0.018769552,-4.17E-05,-0.015935101,0.001016518,0.001841621,-0.010543439,0.002418931,0,0.007853087,-0.000953592,-0.018100718,-0.004622496,-0.011866728,0,-0.005789474,0.005771621,0.012763516,0.011188627,-5.81E-05,0,0.000118456,-0.045707321,-0.00266351,0
10/10/2003,1,0.004587156,0.030453492,-0.004149378,0.006849315,-0.000745941,-0.008152096,0.003306653,0.001783584,-0.296847552,0.004788205,-0.0070974,0.001895917,-0.000644942,-0.298093368,0.005143671,-0.005778686,0.002421841,-0.000550627,-0.287469577,0.024797996,0.006017991,0.019715937,-0.003058647,0.00474822,0.003469998,0.006301517,0.002737336,0.015409454,0.011607129,0.010408117,0.011479298,0.022150189,-0.01867225,0.008762322,-0.019659883,6.52E-05,0.017005814,0.000684053,0.007518797,0.003913541,-0.006737213,0,-0.00773227,0.000629228,0.016820858,-0.017001546,-0.024693616,0,-0.017105263,-0.00591637,-0.007246377,0.001626334,-0.000201005,-0.034814901,-0.00013432,-0.007553441,-0.001778832,0
10/13/2003,1,-0.005506312,-0.004176036,0.010416667,-0.010884354,0.00445834,0.010321973,0.008643431,0.009512804,0.023030874,-0.000644942,0.007743801,0.002240011,0.007022635,-0.061005324,-0.000741582,0.007336104,0.001971727,0.009271645,-0.084237783,0.000261528,0.012049413,0.006993693,0.019341705,0.000613742,0.003029531,0.000920895,0.004969005,0.001161309,0.002886719,-3.21E-05,0.002190015,-0.068710307,-0.053382664,-0.054288817,-0.048780594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/14/2003,0,0.009993248,0.014516129,0.008247423,0.008253095,0.002837729,0.001215879,0.000447452,0.004995998,0.1725194,0.007022635,0.000562462,0.002677983,0.003950834,0.22239308,0.009048402,0.003014286,0.005864177,0.004977335,0.09619781,0.018114278,0.003541984,0.006991141,-7.35E-05,0.008096466,0.006712024,0.006440335,0.001983885,0.009029548,0.006040189,0.000222276,-0.008857254,-0.012485868,-0.006700112,-0.012629104,-0.010256297,-4.89E-05,-0.012724118,-0.003047748,0.013849491,-0.003902966,0.000844624,-0.000227101,0.005497161,0.002701414,0.031037827,0.015852048,0.267108778,0,0.016315789,0.007024609,0.001793014,-0.002292076,0.002350412,0.017421603,9.31E-05,0.137278829,0.02995255,0
10/15/2003,1,-0.001203369,-0.006995231,-0.00204499,-0.004092769,0.019103189,0.012113249,0.005309953,-0.002104769,0.147898184,0.003950834,0.004097275,0.002219417,-0.002591731,0.195927353,0.006229503,0.003773502,0.00330347,-0.001011993,0.345370726,-0.000259632,0.010899516,0.010381094,0.009171567,-0.001308159,-0.000818241,-0.000365649,0.000243702,-0.013704502,-0.000712753,0.00426729,0.016882577,0.018965517,0.009555817,-0.012790755,0.018422567,1.63E-05,-0.010451444,-0.000938246,-0.00654692,-0.004779829,0.00031746,0,0.004530791,-0.001120139,0.005161623,0.005913272,-0.041174856,0,-0.010263158,0.003782148,0.005886525,0.006538084,0.00033046,-0.011504832,8.99E-05,-0.037878788,-0.006784661,0
10/16/2003,0,-0.000267738,-0.005763689,0.00204918,-0.004109589,-0.017488998,-0.007682249,-0.001422637,0.005693383,-0.124589156,-0.002591731,-0.000806705,0.000853199,0.003162077,-0.067977122,-0.002586515,-0.002699474,-0.003490216,-0.001155771,-0.14620217,0.007472643,-0.003061575,-0.004727689,0.001999645,0.002071417,0.000182013,0.001310791,0.003471738,0.011918494,0.003992755,0.005663543,-0.002373005,-0.008460237,0.005011136,-0.007067079,-0.028264555,2.54E-05,0.001884604,8.58E-05,0.010427178,0.010779734,-0.002865228,0.000679604,6.04E-05,-0.000141154,-0.047788799,-0.004376368,0.040160643,0,0.015,-0.000491159,0.001268946,0,-0.000599144,0.011489631,-7.41E-06,-0.022581859,-0.001181684,0
10/17/2003,1,-0.00776647,-0.025120773,-0.006134969,0.004126547,0.007872691,-0.001060617,-0.010381934,-0.019372983,-0.010601007,0.003162077,-0.000997138,-0.007154987,-0.010237413,-0.046342668,-0.000695944,-0.000776703,-0.00294543,-0.007141717,-0.086860965,0.002499474,-0.000336571,-0.003771187,-0.017063954,0,-0.000909753,0.000730608,-0.0002428,0.002399108,-0.001344046,-0.003063028,0.001406761,-0.034698578,-0.011080278,0.006524199,0.025014542,1.09E-05,-0.005063657,0.000857265,-0.006557928,0.012529833,-0.00059754,-0.000759763,0.001268484,0.000470478,0,0.004632694,0.037490856,0,-0.000526316,0.001599289,0.003527586,0.025331255,0.000370899,-0.03455226,7.30E-05,0.075312547,0.003548196,0
10/20/2003,1,0.008906883,-0.016187645,0.002057613,0.010958904,-0.017157926,-0.01258144,-0.002538935,0.006682858,-0.120058381,-0.010237413,-0.006844892,-0.00042442,0.005157322,-0.132692308,-0.007185596,-0.003855992,0.000396897,0.005775726,-0.090414399,-0.015960202,-0.007543682,-0.004056041,0.012130839,0.001459084,0.002033616,0.000152105,-0.00200349,-0.007068289,0.005635869,0.003613772,0.00858479,0.051267004,0.01232493,0.004125044,-0.032917138,3.08E-05,0.005926568,0.001031814,0.004700353,0.007176604,0.001919051,0,-0.002053984,0.00078284,0.003873717,0.01433929,0.027379757,0,-0.020526316,0.000622056,0.00627727,-0.002265959,0.000707842,0.023000403,-4.66E-05,-0.014984641,0.000589623,0
10/21/2003,0,0.011771001,-0.005708529,0.014373717,-0.002710027,0.008109573,0.009962773,0.009126748,0.008186422,0.129017361,0.005157322,0.003714025,0.006234701,0.001292238,0.277502985,0.005843704,0.000651378,0.003205311,-0.003098892,0.194719282,0.013296272,0.007530928,0.011505556,0.005829749,-0.000819558,0.002211265,0.001216656,0.004866624,0.017077418,0.011574636,0.016957042,0.008462439,-0.038116592,-0.046485888,-0.049882626,-0.028755984,0.000110507,0.000720981,0.004626853,-0.000502597,-0.004776405,-0.001389854,-7.58E-05,-0.000289974,0.000549451,-0.003871217,-0.011684303,0,0,-0.007236842,-0.001574944,-0.005075928,-0.007402544,-9.74E-05,-0.028666437,-7.41E-06,0.112756521,0.001474926,0
10/22/2003,1,0.017318879,-0.012158055,0.012145749,0.005434783,-0.003099607,-0.010805729,-0.013220464,-0.022067122,-0.01398827,0.001292238,-0.002422268,-0.013619881,-0.014980492,0.099599466,-0.003715274,-0.004319136,-0.016067023,-0.015326727,0.092445472,-0.001799702,-0.006177807,-0.013585741,-0.024993849,0.003827839,0.000967162,0.002065817,-0.001271287,0.004139428,-0.0011043,0.003123073,-0.000984479,-0.003496503,0.043528729,0.05620747,0.067673781,0.000128623,0.018439108,0.004025351,0.031379711,-0.00477726,-0.004076655,7.60E-05,-0.008771824,-0.000157045,0.002579647,-0.01632473,0,0,0.025921053,-0.011428571,-0.01501184,-0.018107741,-0.001009818,0,-0.000163049,-0.07521059,-0.0020558,0
10/23/2003,0,-0.000649773,0.012991453,0.012,0.009459459,-0.022986155,-0.015665541,-0.012253869,-0.006617215,0.131834808,-0.014980492,-0.010124076,-0.002430984,0.003309557,-0.026044196,-0.014861483,-0.012306409,-0.002975892,0.001551289,-0.126228569,-0.020786711,-0.019138716,-0.01874881,0.001873545,-0.003873755,-0.005767286,-0.010186478,-0.010062116,-0.017370956,-0.018946801,-0.039927996,-0.040972739,0.08245614,0.029477197,0.022222222,0.000565931,-0.000123188,-0.001415028,0.001948327,0.001317957,0.004723944,0.001537386,0,0.00048329,0.000158856,-0.002579979,0.014112459,0.073428178,0,-0.015263158,0.002311933,0.007033156,0,0.001158798,-0.028796867,-1.91E-05,0,-0.001767305,0
10/24/2003,1,0.009752926,0.01282484,0.005928854,-0.009370817,-0.008408217,-0.014140026,-0.017336224,-0.010564804,0.010298954,0.003309557,-0.001612765,-0.007378966,-0.004701226,-0.114691766,0.000393893,-0.002201136,-0.00565455,-0.00319042,0.500277427,0.002380345,-0.002209563,0.00460077,-0.012724684,-0.007413004,-0.006043643,-0.003246609,-0.003061568,-0.01954122,-0.019246267,-0.013151252,-6.90E-05,-0.014046461,0.009184225,0.010869565,0.001696776,1.81E-05,0.005429347,0.000763035,0.00475956,-0.001770643,-0.000522648,0.000152823,-0.002174806,9.53E-05,-0.001289823,-0.00794176,-0.036499681,0,-0.002894737,-0.000938506,0.0001859,-0.011076362,-0.000414878,0,-6.04E-05,0,0.000883652,0
10/27/2003,1,-0.005795235,-0.020993002,-0.003929273,0.010810811,0.006821203,0.012981992,0.017376006,0.009283963,-0.223991334,-0.004701226,0.003849967,0.010399508,0.002157595,-0.034147715,-0.00171237,0.006541995,0.009141174,0.002682004,-0.348720707,-0.010339835,0.009790534,0.00580967,0.018669831,-0.007682684,-0.005805426,-0.004240558,-0.003930857,-0.003646271,-0.001355465,0.010390094,0.001137456,-0.015342521,-0.026766595,0.003961517,0.019198194,5.25E-05,-0.010129833,-0.000422547,-0.003277614,0.002356823,0.001220788,-7.65E-05,0.005074425,7.96E-05,0.010317788,-0.018755516,-0.027464982,0,-0.015131579,0.003623513,0.007117794,-0.003257202,0.000217234,0.028710881,9.75E-05,0,0.002061856,0
10/28/2003,1,-0.004145078,-0.013274336,0.00591716,0.002673797,0.009194949,0.022002885,0.010039421,0.026209418,0.367147786,0.002157595,0.008711192,0.002157595,0.015187255,0.187636682,0.002627115,0.008914762,0.002627115,0.014586499,0.202570853,0.021077894,0.020207249,0.021077894,0.019854378,0.000740254,0.005316875,0.000555485,0.006135317,0.008012804,0.027158002,0.014199048,0.029120707,-0.010016584,-0.01595165,-0.054678692,-0.068143993,2.36E-05,-0.010372265,0.00195545,0.00065606,-0.005014158,3.48E-05,-7.63E-05,0.004397888,0.000585165,-0.011606763,-0.001101322,0.027680384,0,-0.013815789,0.00120509,0.003246476,0.009061489,0.000363372,0.097532989,0.000135521,0,-0.000294551,0
