Date,Movement,Open,High,Low,Close,Volume,volatility_bbh,volatility_bbl,volatility_bbm,volatility_bbhi,volatility_bbli,trend_macd,trend_macd_signal,trend_macd_diff,momentum_rsi
1202446800,1,1336.880005,1341.219971,1321.060059,1331.290039,3768490000,1414.064798,1297.914194,1355.989496,0,0,-21.84098693,-23.0678497,1.226862765,38.90630472
1202706000,1,1331.920044,1341.400024,1320.319946,1339.130005,3593140000,1407.35018,1298.43981,1352.894995,0,0,-21.24317464,-22.70291469,1.459740041,43.11051215
1202792400,1,1340.550049,1362.099976,1339.359985,1348.859985,4044640000,1395.088286,1303.962703,1349.525494,0,0,-19.75653499,-22.11363875,2.357103753,48.21377213
1202878800,0,1353.119995,1369.22998,1350.780029,1367.209961,3856420000,1392.792184,1304.884805,1348.838495,0,0,-16.90282738,-21.07147647,4.168649092,56.6716153
1202965200,1,1367.329956,1368.160034,1347.310059,1348.859985,3644760000,1390.056712,1305.186281,1347.621497,0,0,-15.93820751,-20.04482268,4.10661517,47.68536749
1203051600,0,1347.52002,1350,1338.130005,1349.98999,3583300000,1390.357143,1306.559849,1348.458496,0,0,-14.91067636,-19.01799342,4.107317058,48.26822574
1203397200,1,1355.859985,1367.280029,1345.050049,1348.780029,3613550000,1390.081495,1309.194506,1349.638,0,0,-14.03222945,-18.02084062,3.988611172,47.6128314
1203483600,0,1348.390015,1363.709961,1336.550049,1360.030029,3870520000,1388.309914,1315.91909,1352.114502,0,0,-12.28664023,-16.87400055,4.587360316,54.27377503
1203570000,1,1362.209961,1367.939941,1339.339966,1342.530029,3696660000,1388.239177,1316.382832,1352.311005,0,0,-12.17500605,-15.93420165,3.759195597,44.18914701
1203656400,1,1344.219971,1354.300049,1327.040039,1353.109985,3572660000,1388.292721,1316.433292,1352.363006,0,0,-11.10481177,-14.96832367,3.863511901,50.59313972
1203915600,1,1352.75,1374.359985,1346.030029,1371.800049,3866350000,1389.820278,1319.024742,1354.42251,0,0,-8.648844631,-13.70442786,5.055583231,59.95837507
1204002000,0,1371.76001,1387.339966,1363.290039,1381.290039,4096060000,1393.166358,1318.411669,1355.789014,0,0,-5.869055282,-12.13735335,6.268298065,63.96068603
1204088400,0,1378.949951,1388.339966,1372,1380.02002,3904700000,1395.51371,1317.836314,1356.675012,0,0,-3.72558588,-10.45499985,6.729413974,62.98849252
1204174800,0,1378.160034,1378.160034,1363.160034,1367.680054,3938580000,1396.413127,1318.123897,1357.268512,0,0,-2.988157443,-8.961631371,5.973473928,53.81752818
1204261200,1,1364.069946,1364.069946,1325.420044,1330.630005,4426730000,1394.396836,1315.348183,1354.87251,0,0,-5.331906509,-8.235686399,2.903779889,35.77337692
1204520400,0,1330.449951,1335.130005,1320.040039,1331.339966,4117570000,1387.576822,1315.76019,1351.668506,0,0,-7.050779612,-7.998705042,0.947925429,36.24599874
1204606800,1,1329.579956,1331.030029,1307.390015,1326.75,4757180000,1383.756513,1314.173504,1348.965008,0,0,-8.683275433,-8.13561912,-0.547656313,34.35986282
1204693200,0,1327.689941,1344.189941,1320.219971,1333.699951,4277710000,1383.852773,1313.783238,1348.818005,0,0,-9.308929623,-8.37028122,-0.938648403,39.83017193
1204779600,0,1332.199951,1332.199951,1303.420044,1304.339966,4323460000,1386.871667,1308.553345,1347.712506,0,1,-12.03513693,-9.103252362,-2.931884566,28.32422405
1204866000,0,1301.530029,1313.23999,1282.430054,1293.369995,4565410000,1391.477041,1299.593967,1345.535504,0,1,-14.90899918,-10.26440172,-4.644597451,25.18739385
1205121600,1,1293.160034,1295.01001,1272.660034,1273.369995,4261240000,1398.576795,1286.702209,1342.639502,0,1,-18.58613912,-11.9287492,-6.657389918,20.42818116
1205208000,0,1274.400024,1320.650024,1274.400024,1320.650024,5109080000,1398.500979,1284.930027,1341.715503,0,0,-17.48365513,-13.03973039,-4.443924737,47.49133896
1205294400,1,1321.130005,1333.26001,1307.859985,1308.77002,4414280000,1398.2382,1281.18381,1339.711005,0,0,-17.36833431,-13.90545117,-3.462883134,43.22870385
1205380800,0,1305.26001,1321.680054,1282.109985,1315.47998,5073360000,1395.104457,1279.144554,1337.124506,0,0,-16.54478604,-14.43331814,-2.111467891,46.36599772
1205467200,0,1316.050049,1321.469971,1274.859985,1288.140015,5153780000,1395.724737,1272.452277,1334.088507,0,0,-17.89197721,-15.12504996,-2.766927251,36.80402259
1205726400,1,1283.209961,1287.5,1256.97998,1276.599976,5683010000,1396.637365,1264.200647,1330.419006,0,0,-19.6641446,-16.03286889,-3.631275717,33.44483479
1205812800,0,1277.160034,1330.73999,1277.160034,1330.73999,5335630000,1395.171348,1263.86266,1329.517004,0,0,-16.50964051,-16.12822321,-0.381417299,55.45410623
1205899200,1,1330.969971,1341.51001,1298.420044,1298.420044,5358550000,1391.843777,1261.029234,1326.436505,0,0,-16.4282482,-16.18822821,-0.240019994,45.16599497
1205985600,1,1299.670044,1330.670044,1295.219971,1329.51001,6145220000,1390.776187,1260.794822,1325.785504,0,0,-13.69715155,-15.69001288,1.992861327,54.52933465
1206331200,1,1330.290039,1359.680054,1330.290039,1349.880005,4499000000,1390.344283,1260.903728,1325.624005,0,0,-9.7763537,-14.50728104,4.730927343,59.72811375
1206417600,0,1349.069946,1357.469971,1341.209961,1352.98999,4145120000,1387.083523,1262.283482,1324.683502,0,0,-6.345002122,-12.87482526,6.529823137,60.52322339
1206504000,0,1352.449951,1352.449951,1336.410034,1341.130005,4055670000,1379.764385,1265.586617,1322.675501,0,0,-4.530409209,-11.20594205,6.67553284,55.68550113
1206590400,0,1340.339966,1345.619995,1325.660034,1325.76001,4037930000,1370.339669,1269.585331,1319.9625,0,0,-4.283187477,-9.821391134,5.538203657,49.74032173
1206676800,1,1327.02002,1334.869995,1312.949951,1315.219971,3686980000,1362.442313,1272.236678,1317.339496,0,0,-4.881484816,-8.833409871,3.951925055,45.86571689
1206936000,1,1315.920044,1328.52002,1312.810059,1322.699951,4188990000,1361.6919,1272.194086,1316.942993,0,0,-4.697913274,-8.006310551,3.308397277,49.11167638
1207022400,0,1326.410034,1370.180054,1326.410034,1370.180054,4745120000,1369.279633,1268.490363,1318.884998,1,0,-0.712965379,-6.547641517,5.834676138,64.64043509
1207108800,1,1369.959961,1377.949951,1361.550049,1367.530029,4320440000,1375.76256,1266.085438,1320.923999,0,0,2.205871751,-4.796938863,7.002810614,63.39460976
1207195200,1,1365.689941,1375.660034,1358.680054,1369.310059,3920100000,1381.461996,1263.947013,1322.704504,0,0,4.609568514,-2.915637388,7.525205901,63.93335554
1207281600,1,1369.849976,1380.910034,1362.829956,1370.400024,3703100000,1387.768529,1264.246485,1326.007507,0,0,6.527224798,-1.027064951,7.554289748,64.30453592
1207540800,0,1373.689941,1386.73999,1369.02002,1372.540039,3747780000,1393.053564,1266.878455,1329.96601,0,0,8.125991176,0.803546275,7.322444902,65.1178068
1207627200,0,1370.160034,1370.160034,1360.619995,1365.540039,3602500000,1393.588916,1275.560107,1334.574512,0,0,8.727577471,2.388352514,6.339224957,59.96166332
1207713600,1,1365.5,1368.390015,1349.969971,1354.48999,3556670000,1395.539833,1276.993187,1336.26651,0,0,8.217960802,3.554274172,4.66368663,52.40375367
1207800000,0,1355.369995,1367.23999,1350.109985,1360.550049,3686150000,1397.592888,1280.118135,1338.855511,0,0,8.208460018,4.485111341,3.723348677,55.91963165
1207886400,0,1357.97998,1357.97998,1331.209961,1332.829956,3723790000,1397.511587,1281.934434,1339.72301,0,0,5.89618321,4.767325715,1.128857495,40.23353151
1208145600,1,1332.199951,1335.640015,1326.160034,1328.319946,3565020000,1394.549909,1288.914105,1341.732007,0,0,3.657604477,4.545381467,-0.88777699,38.22082053
1208232000,1,1331.719971,1337.719971,1324.349976,1334.430054,3581230000,1387.89777,1301.349251,1344.623511,0,0,2.349466171,4.106198408,-1.756732237,42.70161412
1208318400,1,1337.02002,1365.48999,1337.02002,1364.709961,4260370000,1389.966886,1302.677132,1346.322009,0,0,3.713288101,4.027616347,-0.314328246,59.49873772
1208404800,1,1363.369995,1368.599976,1357.25,1365.560059,3713880000,1387.787644,1311.570376,1349.67901,0,0,4.807306967,4.183554471,0.623752497,59.87973223
1208491200,0,1369,1395.900024,1369,1390.329956,4222380000,1393.653922,1311.786093,1352.720007,0,0,7.58560633,4.863964843,2.721641488,69.51964818
1208750400,0,1387.719971,1390.22998,1379.25,1388.170044,3420570000,1398.486806,1310.782213,1354.634509,0,0,9.503590272,5.791889929,3.711700344,67.87867108
1208836800,1,1386.430054,1386.430054,1369.839966,1375.939941,3821900000,1400.642599,1310.921415,1355.782007,0,0,9.922360468,6.617984036,3.304376432,58.80919587
1208923200,1,1378.400024,1387.869995,1372.23999,1379.930054,4103610000,1403.265326,1312.178692,1357.722009,0,0,10.45568106,7.38552344,3.070157615,60.78179798
1209009600,1,1380.52002,1397.719971,1371.089966,1388.819946,4461660000,1405.829029,1315.920983,1360.875006,0,0,11.46353693,8.201126139,3.262410795,65.08075643
1209096000,0,1387.880005,1399.109985,1379.97998,1397.839966,3891150000,1407.407167,1322.604845,1365.006006,0,0,12.84207476,9.129315864,3.712758901,69.05232866
1209355200,0,1397.959961,1402.900024,1394.400024,1396.369995,3607000000,1408.325646,1329.05337,1368.689508,0,0,13.6585147,10.03515563,3.623359067,67.60643991
1209441600,0,1395.609985,1397,1386.699951,1390.939941,3815320000,1410.596157,1328.858848,1369.727502,0,0,13.70935632,10.76999577,2.939360555,62.06706163
1209528000,1,1391.219971,1404.569946,1384.25,1385.589966,4508890000,1412.08854,1329.172458,1370.630499,0,0,13.16617889,11.24923239,1.916946499,56.77833498
1209614400,1,1385.969971,1410.069946,1383.069946,1409.339966,4448780000,1417.542931,1327.721058,1372.631995,0,0,14.4851575,11.89641742,2.588740085,69.91109664
1209700800,0,1409.160034,1422.719971,1406.25,1413.900024,3953030000,1423.330823,1326.283166,1374.806995,0,0,15.71723759,12.66058145,3.056656139,71.80877734
1209960000,1,1415.339966,1415.339966,1404.369995,1407.48999,3410090000,1427.205275,1325.90371,1376.554492,0,0,15.99208694,13.32688255,2.665204391,65.1447875
1210046400,0,1405.599976,1421.569946,1397.099976,1418.26001,3924100000,1432.827076,1325.553905,1379.190491,0,0,16.88432564,14.03837117,2.845954472,70.45948904
1210132800,1,1417.48999,1419.540039,1391.160034,1392.569946,4075860000,1433.733451,1328.455526,1381.094488,0,0,15.34160925,14.29901878,1.042590467,49.63089904
1210219200,0,1394.290039,1402.349976,1389.390015,1397.680054,3827550000,1435.156376,1330.745601,1382.950989,0,0,14.36573911,14.31236285,0.053376261,52.83118059
1210305600,1,1394.900024,1394.900024,1384.109985,1388.280029,3518620000,1432.308349,1339.138636,1385.723492,0,0,12.68759681,13.98740964,-1.299812827,46.55319497
1210564800,0,1389.400024,1404.060059,1386.199951,1403.579956,3370630000,1428.008365,1350.964621,1389.486493,0,0,12.44873196,13.67967411,-1.230942141,56.30472449
1210651200,1,1404.400024,1406.300049,1396.26001,1403.040039,4018590000,1421.811757,1364.022228,1392.916992,0,0,12.07665095,13.35906947,-1.282418528,55.88951537
1210737600,1,1405.650024,1420.189941,1405.650024,1408.660034,3979370000,1421.557828,1368.671164,1395.114496,0,0,12.09582752,13.10642108,-1.010593566,59.47844531
1210824000,1,1408.359985,1424.400024,1406.869995,1423.569946,3836480000,1423.518043,1372.511937,1398.01499,1,0,13.1624024,13.11761735,0.04478505,67.55845287
1210910400,1,1423.890015,1425.819946,1414.349976,1425.349976,3842590000,1427.736836,1371.795146,1399.765991,0,0,13.99003579,13.29210103,0.697934758,68.42573241
1211169600,0,1425.280029,1440.23999,1421.630005,1426.630005,3683970000,1431.528911,1371.849067,1401.688989,0,0,14.58114648,13.54991012,1.03123636,69.11090984
1211256000,0,1424.48999,1424.48999,1409.089966,1413.400024,3854320000,1431.219567,1375.90442,1403.561993,0,0,13.82271739,13.60447158,0.218245809,54.90240303
1211342400,1,1414.060059,1419.119995,1388.810059,1390.709961,4517990000,1430.195422,1378.006555,1404.100989,0,0,11.26094919,13.1357671,-1.874817907,39.02526869
1211428800,0,1390.829956,1399.069946,1390.22998,1394.349976,3955960000,1429.901103,1378.853878,1404.37749,0,0,9.415907513,12.39179518,-2.97588767,42.12339549
1211515200,1,1392.199951,1392.199951,1373.719971,1375.930054,3516380000,1431.703356,1374.860633,1403.281995,0,0,6.393662761,11.1921687,-4.798505938,32.48568558
1211860800,1,1375.969971,1387.400024,1373.069946,1385.349976,3588860000,1432.127144,1373.334843,1402.730994,0,0,4.704391701,9.894613299,-5.190221598,40.51641576
1211947200,1,1386.540039,1391.25,1378.160034,1390.839966,3927240000,1432.130621,1373.321369,1402.725995,0,0,3.765225353,8.66873571,-4.903510357,44.92205615
1212033600,1,1390.5,1406.319946,1388.589966,1398.26001,3894440000,1431.737684,1374.98131,1403.359497,0,0,3.578415053,7.650671578,-4.072256525,50.62503252
1212120000,0,1398.359985,1404.459961,1398.079956,1400.380005,3845630000,1431.174826,1374.648172,1402.911499,0,0,3.560390459,6.832615354,-3.272224896,52.25481518
1212379200,0,1399.619995,1399.619995,1377.790039,1385.670044,3714320000,1430.267848,1372.732153,1401.5,0,0,2.332250193,5.932542322,-3.600292129,41.33201395
1212465600,0,1386.420044,1393.119995,1370.119995,1377.650024,4396380000,1430.510696,1369.505308,1400.008002,0,0,0.703680011,4.88676986,-4.183089849,36.52857494
1212552000,1,1376.26001,1388.180054,1371.73999,1377.199951,4338640000,1428.810325,1367.099672,1397.954999,0,0,-0.616187693,3.786178349,-4.402366042,36.2557413
1212638400,0,1377.47998,1404.050049,1377.47998,1404.050049,4350790000,1429.389656,1367.668352,1398.529004,0,0,0.498638165,3.128670312,-2.630032147,57.90050658
1212724800,1,1400.060059,1400.060059,1359.900024,1360.680054,4771660000,1431.884197,1361.473811,1396.679004,0,1,-2.093319959,2.084272258,-4.177592217,35.45970621
1212984000,0,1360.829956,1370.630005,1350.619995,1361.76001,4404570000,1433.743803,1356.962203,1395.353003,0,0,-4.014050547,0.864607697,-4.878658244,36.1704974
1213070400,0,1358.97998,1366.839966,1351.560059,1358.439941,4635070000,1434.629286,1351.562719,1393.096002,0,0,-5.738001093,-0.455914061,-5.282087032,34.81058367
1213156800,1,1357.089966,1357.089966,1335.469971,1335.48999,4779980000,1438.244636,1341.192363,1389.7185,0,1,-8.854049593,-2.135541168,-6.718508426,26.77995878
1213243200,1,1335.780029,1353.030029,1331.290039,1339.869995,4734240000,1438.743966,1333.814029,1386.278998,0,0,-10.84509518,-3.877451969,-6.967643206,30.31983407
1213329600,1,1341.810059,1360.030029,1341.709961,1360.030029,4080420000,1433.721842,1332.482162,1383.102002,0,0,-10.6732325,-5.236608076,-5.436624428,44.55558443
1213588800,0,1358.849976,1364.699951,1352.069946,1360.140015,3706940000,1427.305603,1332.377405,1379.841504,0,0,-10.40817617,-6.270921695,-4.137254476,44.62679834
1213675200,0,1360.709961,1366.589966,1350.540039,1350.930054,3801960000,1419.732773,1332.380239,1376.056506,0,0,-10.816597,-7.180056757,-3.636540246,39.69998914
1213761600,1,1349.589966,1349.589966,1333.400024,1337.810059,4573570000,1415.426047,1329.12797,1372.277008,0,0,-12.05992806,-8.156031017,-3.903897042,33.60232942
1213848000,0,1336.890015,1347.660034,1330.5,1342.829956,4811670000,1414.027431,1325.738584,1369.883008,0,0,-12.49616513,-9.02405784,-3.472107291,37.81872603
1213934400,1,1341.02002,1341.02002,1314.459961,1317.930054,5324900000,1414.326513,1317.797511,1366.062012,0,0,-14.68185684,-10.15561764,-4.526239201,27.73761384
1214193600,0,1319.77002,1323.780029,1315.310059,1318,4186370000,1415.700668,1310.63035,1363.165509,0,0,-16.22139902,-11.36877392,-4.852625104,27.79999478
1214280000,1,1317.22998,1326.02002,1304.420044,1314.290039,4705050000,1415.344794,1303.880231,1359.612512,0,0,-17.53868509,-12.60275615,-4.935928941,26.40497683
1214366400,0,1314.540039,1335.630005,1314.540039,1321.969971,4825640000,1412.286497,1300.051528,1356.169012,0,0,-17.75823163,-13.63385125,-4.12438038,34.2818904
1214452800,0,1316.290039,1316.290039,1283.150024,1283.150024,5231280000,1411.725781,1289.101245,1350.413513,0,1,-20.82461592,-15.07200418,-5.752611737,21.10639105
1214539200,1,1283.599976,1289.449951,1272,1278.380005,6208260000,1408.883587,1279.743439,1344.313513,0,1,-23.37025053,-16.73165345,-6.638597078,20.01573707
1214798400,1,1278.060059,1290.310059,1274.859985,1280,5032330000,1406.576028,1271.483994,1339.030011,0,0,-24.96913559,-18.37914988,-6.58998571,21.60323304
1214884800,0,1276.689941,1285.310059,1260.680054,1284.910034,5846290000,1403.491168,1265.294855,1334.393011,0,0,-25.54559114,-19.81243813,-5.733153006,26.69162338
1214971200,1,1285.819946,1292.170044,1261.51001,1261.52002,5276090000,1401.861403,1255.356627,1328.609015,0,0,-27.57198231,-21.36434697,-6.207635346,19.67306184
1215057600,0,1262.959961,1271.47998,1252.01001,1262.900024,3247590000,1391.315385,1251.787643,1321.551514,0,0,-28.73531431,-22.83854043,-5.896773877,21.08568616
1215403200,1,1262.900024,1273.949951,1240.680054,1252.310059,5265420000,1389.824223,1242.441805,1316.133014,0,0,-30.16407233,-24.30364681,-5.860425513,18.24472739
1215489600,0,1251.839966,1274.170044,1242.839966,1273.699951,6034110000,1384.459338,1239.000684,1311.730011,0,0,-29.23340335,-25.28959812,-3.943805228,37.78170134
1215576000,1,1273.380005,1277.359985,1244.569946,1244.689941,5181000000,1381.143827,1230.941195,1306.042511,0,0,-30.48529138,-26.32873677,-4.156554604,27.49833826
1215662400,0,1245.25,1257.650024,1236.76001,1253.390015,5840430000,1379.205464,1224.669561,1301.937512,0,0,-30.4246816,-27.14792574,-3.276755865,33.73905223
1215748800,0,1248.660034,1257.27002,1225.349976,1239.48999,6742200000,1376.808054,1217.02897,1296.918512,0,0,-31.1393092,-27.94620243,-3.193106769,29.11848187
1216008000,0,1241.609985,1253.5,1225.01001,1228.300049,5434860000,1370.033958,1210.630068,1290.332013,0,0,-32.23698356,-28.80435866,-3.432624903,25.83233819
1216094400,1,1226.829956,1234.349976,1200.439941,1214.910034,7363640000,1362.455825,1203.685203,1283.070514,0,0,-33.79776115,-29.80303915,-3.994721996,22.34982257
1216180800,1,1214.650024,1245.52002,1211.390015,1245.359985,6738630000,1352.052641,1203.53138,1277.79201,0,0,-32.206377,-30.28370672,-1.92267028,42.64021033
1216267200,1,1246.310059,1262.310059,1241.48999,1260.319946,7365210000,1342.891057,1204.943953,1273.917505,0,0,-29.39915462,-30.1067963,0.707641681,50.04063399
1216353600,0,1258.219971,1262.22998,1251.810059,1260.680054,5653280000,1330.829921,1208.790098,1269.81001,0,0,-26.8360042,-29.45263788,2.616633681,50.21902078
1216612800,1,1261.819946,1267.73999,1255.699951,1260,4630640000,1323.66633,1210.160685,1266.913507,0,0,-24.57626383,-28.47736307,3.901099242,49.83131112
1216699200,1,1257.079956,1277.420044,1248.829956,1277,6180230000,1316.58554,1213.141474,1264.863507,0,0,-21.16961524,-27.01581351,5.846198271,58.96844141
1216785600,0,1278.869995,1291.170044,1276.060059,1282.189941,6705830000,1310.303282,1216.213723,1263.258502,0,0,-17.84532699,-25.1817162,7.33638921,61.44216469
1216872000,1,1283.219971,1283.219971,1251.47998,1252.540039,6127980000,1298.009558,1221.564453,1259.787006,0,0,-17.40269646,-23.62591225,6.223215798,43.96851431
1216958400,0,1253.51001,1263.22998,1251.75,1257.76001,4672560000,1295.125304,1221.909705,1258.517505,0,0,-16.44117688,-22.18896518,5.7477883,47.02871812
1217217600,1,1257.76001,1260.089966,1234.369995,1234.369995,4282960000,1293.18765,1219.446359,1256.317004,0,0,-17.36635588,-21.22444332,3.858087441,36.67309766
1217304000,1,1236.380005,1263.199951,1236.380005,1263.199951,5414240000,1290.80923,1220.144774,1255.477002,0,0,-15.59347848,-20.09825035,4.504771871,51.77539586
1217390400,0,1264.52002,1284.329956,1264.52002,1284.26001,5631330000,1290.663745,1220.225256,1255.444501,0,0,-12.34676381,-18.54795304,6.201189235,59.8466356
1217476800,0,1281.369995,1284.930054,1265.969971,1267.380005,5346050000,1291.265708,1220.209292,1255.7375,0,0,-11.00889073,-17.04014058,6.031249851,51.82485842
1217563200,0,1269.420044,1270.52002,1254.540039,1260.310059,4684870000,1291.045049,1220.170954,1255.608002,0,0,-10.39922642,-15.71195775,5.312731325,48.67202039
1217822400,1,1253.27002,1260.48999,1247.449951,1249.01001,4562280000,1290.975307,1219.910692,1255.442999,0,0,-10.70448791,-14.71046378,4.00597587,43.76210633
1217908800,1,1254.869995,1284.880005,1254.670044,1284.880005,1219310000,1293.062577,1218.941427,1256.002002,0,0,-7.960240325,-13.36041909,5.400178765,58.934919
1217995200,0,1283.98999,1291.670044,1276,1289.189941,4873420000,1297.693239,1218.760764,1258.227002,0,0,-5.37566125,-11.76346752,6.387806272,60.41555735
1218081600,1,1286.51001,1286.51001,1264.290039,1266.069946,5319380000,1298.407373,1219.314624,1258.860998,0,0,-5.133775122,-10.43752904,5.303753919,49.39249845
1218168000,1,1266.290039,1297.849976,1262.109985,1296.319946,4966810000,1303.491577,1219.913416,1261.702496,0,0,-2.472653227,-8.844553879,6.371900652,60.32176932
1218427200,0,1294.420044,1313.150024,1291.410034,1305.319946,5067310000,1308.559512,1222.54747,1265.553491,0,0,0.358398438,-7.003963415,7.362361853,63.06040029
1218513600,0,1304.790039,1304.790039,1285.640015,1289.589966,4711290000,1306.334676,1232.240299,1269.287488,0,0,1.317561327,-5.339658467,6.657219794,55.35536701
1218600000,1,1288.640015,1294.030029,1274.859985,1285.829956,4787600000,1307.260027,1235.361945,1271.310986,0,0,1.754083461,-3.920910081,5.674993542,53.55072169
1218686400,1,1282.109985,1300.109985,1276.839966,1292.930054,4064000000,1309.739645,1236.143338,1272.941492,0,0,2.642488011,-2.608230463,5.250718474,56.63129686
1218772800,0,1293.849976,1302.050049,1290.73999,1298.199951,4041820000,1312.79048,1236.844493,1274.817487,0,0,3.728808283,-1.340822714,5.069630996,58.96219175
1219032000,0,1298.140015,1300.219971,1274.51001,1278.599976,3829290000,1313.098468,1238.396502,1275.747485,0,0,2.973889597,-0.477880251,3.451769849,47.91154438
1219118400,1,1276.650024,1276.650024,1263.109985,1266.689941,4159760000,1312.794172,1237.669792,1275.231982,0,0,1.398450347,-0.102614132,1.501064479,42.34685767
1219204800,1,1267.339966,1276.01001,1261.160034,1274.540039,4555030000,1312.268876,1237.430098,1274.849487,0,0,0.774413734,0.072791441,0.701622293,47.02606937
1219291200,1,1271.069946,1281.400024,1265.219971,1277.719971,4032590000,1312.031874,1240.185094,1276.108484,0,0,0.530340721,0.164301297,0.366039424,48.96218996
1219377600,0,1277.589966,1293.089966,1277.589966,1292.199951,3741070000,1313.350055,1242.310907,1277.830481,0,0,1.488169777,0.429074993,1.059094784,57.18410949
1219636800,1,1290.469971,1290.469971,1264.869995,1266.839966,3420600000,1309.090562,1249.817397,1279.453979,0,0,0.198627701,0.382985535,-0.184357834,43.14009607
1219723200,1,1267.030029,1275.650024,1263.209961,1271.51001,3587570000,1308.770452,1250.968513,1279.869482,0,0,-0.441421729,0.218104082,-0.659525811,45.9601036
1219809600,1,1271.290039,1285.050049,1270.030029,1281.660034,3499610000,1308.580628,1250.89834,1279.739484,0,0,-0.128165986,0.148850068,-0.277016054,51.93789723
1219896000,0,1283.790039,1300.680054,1283.790039,1300.680054,3854280000,1311.074287,1251.734685,1281.404486,0,0,1.635989436,0.446277942,1.189711494,61.21447674
1219982400,0,1296.48999,1297.589966,1282.73999,1282.829956,3288120000,1310.489515,1254.571447,1282.530481,0,0,1.575579292,0.672138212,0.90344108,50.63199182
1220328000,0,1287.829956,1303.040039,1272.199951,1277.579956,4783560000,1307.233924,1260.684033,1283.958978,0,0,1.091490669,0.756008703,0.335481965,47.82613559
1220414400,0,1276.609985,1280.599976,1265.589966,1274.97998,5056980000,1307.075117,1259.852837,1283.463977,0,0,0.492374822,0.703281927,-0.210907105,46.35814133
1220500800,1,1271.800049,1271.800049,1232.829956,1236.829956,5212500000,1312.143952,1249.548004,1280.845978,0,1,-3.025935802,-0.042561619,-2.983374183,30.50528467
1220587200,1,1233.209961,1244.939941,1217.22998,1242.310059,5017080000,1314.875755,1244.440212,1279.657983,0,1,-5.310804162,-1.096210127,-4.214594035,34.23290758
1220846400,0,1249.5,1274.420044,1247.119995,1267.790039,7351340000,1312.914758,1243.548218,1278.231488,0,0,-5.007830209,-1.878534144,-3.129296065,48.92928767
1220932800,1,1267.97998,1268.660034,1224.51001,1224.51001,7380630000,1314.031764,1234.350219,1274.190991,0,1,-8.165926089,-3.136012533,-5.029913556,34.02678955
1221019200,1,1227.5,1243.900024,1221.599976,1232.040039,6543440000,1314.632601,1227.994388,1271.313495,0,0,-9.946472672,-4.498104561,-5.448368112,37.82816595
1221105600,1,1229.040039,1249.97998,1211.540039,1249.050049,6869250000,1313.318443,1225.630556,1269.4745,0,0,-9.871213811,-5.572726411,-4.2984874,45.94627222
1221192000,0,1245.880005,1255.089966,1233.810059,1251.699951,6273260000,1310.483706,1224.342283,1267.412994,0,0,-9.488369657,-6.35585506,-3.132514597,47.18587989
1221451200,1,1250.920044,1250.920044,1192.699951,1192.699951,8279510000,1314.229713,1210.046275,1262.137994,0,1,-13.78684367,-7.842052782,-5.944790889,29.69245575
1221537600,0,1188.310059,1214.839966,1169.280029,1213.599976,9459830000,1314.637512,1203.138477,1258.887994,0,0,-15.33024048,-9.339690321,-5.990550157,38.94436235
1221624000,1,1210.339966,1210.339966,1155.880005,1156.390015,9431870000,1325.337468,1181.408528,1253.372998,0,1,-20.92850848,-11.65745395,-9.271054526,27.51035888
1221710400,1,1157.079956,1211.140015,1133.5,1206.51001,10082690000,1324.121267,1175.821726,1249.971497,0,0,-21.07793813,-13.54155079,-7.536387338,44.10046582
1221796800,0,1213.109985,1265.119995,1213.109985,1255.079956,9387170000,1321.888701,1175.790291,1248.839496,0,0,-17.08028261,-14.24929715,-2.830985454,55.49061344
1222056000,0,1255.369995,1255.369995,1205.609985,1207.089966,5368130000,1316.910149,1172.257844,1244.583997,0,0,-17.58183053,-14.91580383,-2.666026703,45.03006053
1222142400,0,1207.609985,1221.150024,1187.060059,1188.219971,5185730000,1316.353395,1164.952599,1240.652997,0,0,-19.27971719,-15.7885865,-3.491130689,41.4822046
1222228800,1,1188.790039,1197.410034,1179.790039,1185.869995,4820360000,1314.375618,1158.366374,1236.370996,0,0,-20.57772086,-16.74641337,-3.831307492,41.01782237
1222315200,1,1187.869995,1220.030029,1187.869995,1209.180054,5877640000,1308.597277,1156.896718,1232.746997,0,0,-19.50067948,-17.29726659,-2.20341289,47.71673506
1222401600,0,1204.469971,1215.77002,1187.540039,1213.27002,5383610000,1297.522314,1159.230677,1228.376495,0,0,-18.10834859,-17.45948299,-0.648865593,48.89189645
1222660800,1,1209.069946,1209.069946,1106.420044,1106.420044,7305060000,1302.985906,1136.126094,1219.556,0,1,-25.33477291,-19.03454098,-6.30023193,29.14492787
1222747200,0,1113.780029,1168.030029,1113.780029,1166.359985,4937680000,1295.954107,1132.035896,1213.995001,0,0,-25.92625225,-20.41288323,-5.513369017,43.82950894
1222833600,0,1164.170044,1167.030029,1140.77002,1161.060059,5782130000,1288.221605,1128.376405,1208.299005,0,0,-26.51699224,-21.63370503,-4.883287208,42.92195691
1222920000,0,1160.640015,1160.640015,1111.430054,1114.280029,6285640000,1291.160962,1113.182056,1202.171509,0,0,-30.40937506,-23.38883904,-7.020536021,35.4467965
1223006400,0,1115.160034,1153.819946,1098.140015,1099.22998,6716120000,1292.973556,1097.061454,1195.017505,0,0,-34.31299086,-25.5736694,-8.739321459,33.29432905
