Date,EUR,AUD,JPY
12/25/2009,ND,ND,ND
12/28/2009,1.4392,0.8875,91.57
12/29/2009,1.4356,0.8969,91.95
12/30/2009,1.4316,0.8945,92.66
12/31/2009,1.4332,0.8979,93.08
1/1/2010,ND,ND,ND
1/4/2010,1.4419,0.9133,92.55
1/5/2010,1.4402,0.9143,91.48
1/6/2010,1.4404,0.9189,92.53
1/7/2010,1.4314,0.9168,93.31
1/8/2010,1.4357,0.9218,92.7
1/11/2010,1.4536,0.9295,91.9
1/12/2010,1.4523,0.9242,90.95
1/13/2010,1.4492,0.9225,91.38
1/14/2010,1.4478,0.9306,91.03
1/15/2010,1.4376,0.9234,90.79
1/18/2010,ND,ND,ND
1/19/2010,1.4269,0.9232,91.13
1/20/2010,1.4094,0.9085,91.23
1/21/2010,1.4106,0.9053,90.25
1/22/2010,1.4154,0.905,90.07
1/25/2010,1.4146,0.903,90.12
1/26/2010,1.4063,0.8949,89.63
1/27/2010,1.4053,0.8967,89.41
1/28/2010,1.3993,0.9024,90.08
1/29/2010,1.387,0.8873,90.38
2/1/2010,1.3904,0.8877,90.8
2/2/2010,1.3955,0.8843,90.39
2/3/2010,1.3907,0.8818,91.11
2/4/2010,1.3759,0.8646,89.11
2/5/2010,1.3608,0.8617,89.25
2/8/2010,1.3699,0.8693,89.32
2/9/2010,1.3795,0.8772,89.45
2/10/2010,1.3722,0.874,89.88
2/11/2010,1.364,0.8886,89.82
2/12/2010,1.3625,0.8839,90
2/15/2010,ND,ND,ND
2/16/2010,1.3742,0.8994,90.46
2/17/2010,1.3623,0.8994,90.79
2/18/2010,1.3563,0.8971,91.43
2/19/2010,1.3538,0.8954,91.94
2/22/2010,1.359,0.8994,91.11
2/23/2010,1.3537,0.8935,90.04
2/24/2010,1.3576,0.8941,90.06
2/25/2010,1.3476,0.8811,88.85
2/26/2010,1.366,0.8961,88.84
3/1/2010,1.3516,0.9001,89.28
3/2/2010,1.3564,0.9043,88.95
3/3/2010,1.3731,0.9077,88.43
3/4/2010,1.3571,0.8997,89.02
3/5/2010,1.3608,0.9065,90.32
3/8/2010,1.3613,0.9084,90.3
3/9/2010,1.3586,0.9138,89.89
3/10/2010,1.3658,0.917,90.62
3/11/2010,1.3674,0.915,90.6
3/12/2010,1.3753,0.9152,90.46
3/15/2010,1.3652,0.9117,90.45
3/16/2010,1.3758,0.9148,90.43
3/17/2010,1.3739,0.9225,90.42
3/18/2010,1.3603,0.9201,90.46
3/19/2010,1.353,0.9164,90.5
3/22/2010,1.3531,0.9154,90.02
3/23/2010,1.3535,0.9186,90.24
3/24/2010,1.3347,0.909,91.89
3/25/2010,1.3344,0.9119,92.69
3/26/2010,1.3398,0.9042,92.56
3/29/2010,1.3465,0.9152,92.65
3/30/2010,1.3409,0.9183,92.89
3/31/2010,1.3526,0.9169,93.4
4/1/2010,1.3569,0.9212,93.83
4/2/2010,1.3487,0.9187,94.51
4/5/2010,1.3486,0.921,94.28
4/6/2010,1.3378,0.9254,93.81
4/7/2010,1.3364,0.9287,93.59
4/8/2010,1.336,0.9283,93.16
4/9/2010,1.3468,0.9326,93.28
4/12/2010,1.3587,0.9297,93.21
4/13/2010,1.3592,0.9274,92.78
4/14/2010,1.3666,0.9359,93.01
4/15/2010,1.354,0.9322,93.04
4/16/2010,1.3487,0.9252,92.03
4/19/2010,1.3458,0.9185,92.18
4/20/2010,1.3446,0.9312,93.28
4/21/2010,1.3383,0.9278,93.24
4/22/2010,1.3298,0.9246,93.01
4/23/2010,1.336,0.9229,94.18
4/26/2010,1.3336,0.9273,94.06
4/27/2010,1.323,0.917,93.01
4/28/2010,1.313,0.922,94.07
4/29/2010,1.3243,0.9277,94.16
4/30/2010,1.3302,0.9306,94.24
5/3/2010,1.3183,0.9255,94.68
5/4/2010,1.3037,0.9125,94.58
5/5/2010,1.289,0.9095,94.3
5/6/2010,1.2689,0.8939,92.22
5/7/2010,1.2721,0.889,91.67
5/10/2010,1.2861,0.9016,93.39
5/11/2010,1.2715,0.899,92.83
5/12/2010,1.2642,0.8926,92.93
5/13/2010,1.2568,0.8998,92.7
5/14/2010,1.239,0.8886,91.94
5/17/2010,1.2299,0.8735,92.08
5/18/2010,1.2358,0.8727,92.52
5/19/2010,1.2317,0.838,91.16
5/20/2010,1.237,0.825,90.07
5/21/2010,1.2575,0.8302,90.21
5/24/2010,1.2406,0.8324,90.49
5/25/2010,1.2279,0.8172,89.89
5/26/2010,1.2224,0.8291,90.28
5/27/2010,1.237,0.8467,90.71
5/28/2010,1.2369,0.8491,90.81
5/31/2010,ND,ND,ND
6/1/2010,1.2266,0.8396,91.16
6/2/2010,1.2206,0.8355,92.21
6/3/2010,1.2193,0.842,92.33
6/4/2010,1.1998,0.8279,91.83
6/7/2010,1.1959,0.8192,92
6/8/2010,1.1995,0.8232,91.3
6/9/2010,1.2045,0.8337,91.54
6/10/2010,1.2111,0.8469,91.04
6/11/2010,1.2077,0.8493,91.72
6/14/2010,1.2277,0.8634,91.8
6/15/2010,1.2327,0.8616,91.25
6/16/2010,1.2323,0.8648,91.39
6/17/2010,1.2365,0.8648,90.92
6/18/2010,1.236,0.8699,90.79
6/21/2010,1.2385,0.8818,91.18
6/22/2010,1.2303,0.8791,90.59
6/23/2010,1.231,0.8739,89.82
6/24/2010,1.2288,0.8671,89.4
6/25/2010,1.2332,0.8682,89.35
6/28/2010,1.2316,0.8738,89.23
6/29/2010,1.2187,0.8525,88.39
6/30/2010,1.2291,0.848,88.49
7/1/2010,1.2464,0.838,87.42
7/2/2010,1.2577,0.8432,87.69
7/5/2010,ND,ND,ND
7/6/2010,1.2646,0.8555,87.55
7/7/2010,1.2594,0.8568,87.16
7/8/2010,1.2683,0.8767,88.44
7/9/2010,1.2639,0.8753,88.48
7/12/2010,1.2573,0.8733,88.53
7/13/2010,1.2719,0.8821,88.24
7/14/2010,1.2755,0.8854,88.59
7/15/2010,1.2893,0.8781,87.41
7/16/2010,1.2919,0.8707,86.4
7/19/2010,1.2963,0.8692,86.77
7/20/2010,1.2905,0.8788,87.22
7/21/2010,1.2818,0.8824,87.3
7/22/2010,1.2903,0.892,87
7/23/2010,1.2874,0.8946,87.31
7/26/2010,1.2983,0.8998,87.2
7/27/2010,1.2983,0.9017,87.88
7/28/2010,1.2998,0.8929,87.62
7/29/2010,1.3064,0.8981,86.87
7/30/2010,1.3069,0.9051,86.43
8/2/2010,1.3174,0.9135,86.42
8/3/2010,1.3239,0.915,85.88
8/4/2010,1.3158,0.916,86.26
8/5/2010,1.3157,0.9131,85.83
8/6/2010,1.3282,0.9165,85.25
8/9/2010,1.3241,0.917,85.88
8/10/2010,1.3095,0.9086,85.88
8/11/2010,1.2899,0.9006,85.36
8/12/2010,1.2866,0.8964,85.83
8/13/2010,1.2767,0.8955,86.2
8/16/2010,1.2838,0.8976,85.33
8/17/2010,1.289,0.9067,85.51
8/18/2010,1.2872,0.8995,85.31
8/19/2010,1.2837,0.8928,85.27
8/20/2010,1.2687,0.8881,85.63
8/23/2010,1.2663,0.893,85.16
8/24/2010,1.2675,0.8862,84.16
8/25/2010,1.2652,0.8807,84.56
8/26/2010,1.2717,0.8881,84.61
8/27/2010,1.2765,0.8979,85.1
8/30/2010,1.2686,0.894,84.67
8/31/2010,1.2704,0.891,84.1
9/1/2010,1.2813,0.9093,84.48
9/2/2010,1.2824,0.9104,84.15
9/3/2010,1.2885,0.9155,84.45
9/6/2010,ND,ND,ND
9/7/2010,1.2723,0.9143,83.75
9/8/2010,1.2727,0.9185,83.85
9/9/2010,1.2708,0.9248,83.83
9/10/2010,1.2731,0.9258,84.13
9/13/2010,1.289,0.9359,83.53
9/14/2010,1.3014,0.9436,83.05
9/15/2010,1.3008,0.9397,85.63
9/16/2010,1.3079,0.9351,85.72
9/17/2010,1.3046,0.9378,85.77
9/20/2010,1.3074,0.9479,85.74
9/21/2010,1.3136,0.9475,85.36
9/22/2010,1.3385,0.9536,84.37
9/23/2010,1.3344,0.9538,84.32
9/24/2010,1.3476,0.9584,84.24
9/27/2010,1.3475,0.9622,84.17
9/28/2010,1.3583,0.9673,83.82
9/29/2010,1.3638,0.9714,83.61
9/30/2010,1.3601,0.964,83.53
10/1/2010,1.3754,0.971,83.3
10/4/2010,1.3688,0.9666,83.33
10/5/2010,1.3834,0.9699,83.17
10/6/2010,1.3924,0.9781,82.8
10/7/2010,1.3921,0.9815,82.35
10/8/2010,1.3923,0.9866,81.86
10/11/2010,ND,ND,ND
10/12/2010,1.3846,0.9848,81.74
10/13/2010,1.3964,0.9922,81.81
10/14/2010,1.4066,0.9943,81.44
10/15/2010,1.3998,0.9883,81.32
10/18/2010,1.3978,0.9917,81.16
10/19/2010,1.3827,0.9758,81.6
10/20/2010,1.3949,0.9848,81.14
10/21/2010,1.3973,0.9838,81.16
10/22/2010,1.3904,0.9784,81.48
10/25/2010,1.3986,0.9933,80.61
10/26/2010,1.3873,0.9863,81.28
10/27/2010,1.3788,0.9699,81.55
10/28/2010,1.3929,0.9787,80.99
10/29/2010,1.3894,0.9798,80.48
11/1/2010,1.3888,0.9878,80.66
11/2/2010,1.4026,0.999,80.8
11/3/2010,1.4014,0.9967,81.41
11/4/2010,1.4224,1.0143,80.61
11/5/2010,1.4033,1.0138,81.35
11/8/2010,1.3927,1.0134,81.14
11/9/2010,1.3865,1.012,81.15
11/10/2010,1.3728,1.0025,82.53
11/11/2010,ND,ND,ND
11/12/2010,1.37,0.9906,82.44
11/15/2010,1.3615,0.9904,82.9
11/16/2010,1.3517,0.9755,83.41
11/17/2010,1.3555,0.9821,83.15
11/18/2010,1.3618,0.989,83.64
11/19/2010,1.3654,0.9846,83.49
11/22/2010,1.3612,0.9867,83.46
11/23/2010,1.3388,0.973,82.86
11/24/2010,1.335,0.9822,83.38
11/25/2010,ND,ND,ND
11/26/2010,1.3243,0.964,84.08
11/29/2010,1.3092,0.9594,84.34
11/30/2010,1.3036,0.9607,83.56
12/1/2010,1.3149,0.9675,84
12/2/2010,1.3228,0.9774,83.53
12/3/2010,1.3367,0.9877,82.73
12/6/2010,1.3275,0.9883,82.7
12/7/2010,1.3323,0.9894,83.04
12/8/2010,1.3242,0.978,84.16
12/9/2010,1.3206,0.9823,83.85
12/10/2010,1.3242,0.9856,83.87
12/13/2010,1.3389,0.9942,83.57
12/14/2010,1.3395,0.9998,83.52
12/15/2010,1.3306,0.9917,84.04
12/16/2010,1.3206,0.9866,84.23
12/17/2010,1.3155,0.9854,84.15
12/20/2010,1.3124,0.9933,83.72
12/21/2010,1.3131,0.9972,83.76
12/22/2010,1.3089,1.0003,83.56
12/23/2010,1.3101,1.0051,82.97
12/24/2010,ND,ND,ND
12/27/2010,1.3146,1.0026,82.91
12/28/2010,1.3122,1.0112,82.21
12/29/2010,1.3183,1.0153,81.9
12/30/2010,1.3269,1.0122,81.67
12/31/2010,ND,ND,ND
1/3/2011,1.3371,1.02,81.56
1/4/2011,1.3306,1.0044,81.96
1/5/2011,1.3171,1.0003,83.22
1/6/2011,1.3027,0.9959,83.15
1/7/2011,1.2944,0.9954,83.04
1/10/2011,1.2945,0.9936,82.78
1/11/2011,1.2978,0.9873,83.36
1/12/2011,1.3066,0.9934,83.29
1/13/2011,1.3364,1.0003,82.72
1/14/2011,1.3328,0.9886,82.99
1/17/2011,ND,ND,ND
1/18/2011,1.3399,0.998,82.66
1/19/2011,1.3495,1.003,82.03
1/20/2011,1.3443,0.9868,83.02
1/21/2011,1.3581,0.9892,82.63
1/24/2011,1.3653,1.0001,82.44
1/25/2011,1.3644,0.991,82.35
1/26/2011,1.3688,0.9948,82.27
1/27/2011,1.3688,0.9907,83.03
1/28/2011,1.3607,0.9926,82.03
1/31/2011,1.3715,0.9976,81.97
2/1/2011,1.3793,1.0122,81.48
2/2/2011,1.3779,1.0062,81.82
2/3/2011,1.3654,1.0143,81.48
2/4/2011,1.3584,1.0139,81.99
2/7/2011,1.3557,1.0139,82.4
2/8/2011,1.3687,1.0176,81.92
2/9/2011,1.3688,1.0095,82.47
2/10/2011,1.3637,1.0061,83.11
2/11/2011,1.352,1.0001,83.52
2/14/2011,1.3474,1.0024,83.32
2/15/2011,1.3494,0.9989,83.79
2/16/2011,1.3547,0.9984,83.73
2/17/2011,1.3612,1.0116,83.25
2/18/2011,1.3673,1.0144,83.22
2/21/2011,ND,ND,ND
2/22/2011,1.3661,0.9992,82.94
2/23/2011,1.3758,1.0001,82.39
2/24/2011,1.3794,1.0088,81.67
2/25/2011,1.3757,1.0155,81.76
2/28/2011,1.3793,1.0174,81.94
3/1/2011,1.3813,1.0159,81.86
3/2/2011,1.3869,1.0157,81.62
3/3/2011,1.3947,1.0131,82.41
3/4/2011,1.3983,1.0111,82.35
3/7/2011,1.3976,1.011,82.12
3/8/2011,1.3912,1.0113,82.69
3/9/2011,1.3906,1.0111,82.78
3/10/2011,1.3823,1.0017,82.98
3/11/2011,1.3864,1.011,81.77
3/14/2011,1.3975,1.0073,81.65
3/15/2011,1.3968,0.99,80.82
3/16/2011,1.3922,0.9842,80.17
3/17/2011,1.4021,0.9823,78.74
3/18/2011,1.4141,0.9953,81.14
3/21/2011,1.4184,1.0044,81.11
3/22/2011,1.4212,1.0118,81
3/23/2011,1.4124,1.0105,80.94
3/24/2011,1.42,1.0219,80.82
3/25/2011,1.4144,1.0282,81.12
3/28/2011,1.4104,1.0281,81.67
3/29/2011,1.409,1.0264,82.38
3/30/2011,1.4095,1.0319,82.98
3/31/2011,1.4183,1.0358,82.76
4/1/2011,1.4215,1.0387,84.05
4/4/2011,1.4221,1.0352,83.98
4/5/2011,1.423,1.0346,84.65
4/6/2011,1.4333,1.0425,85.26
4/7/2011,1.4287,1.0456,84.98
4/8/2011,1.4437,1.0531,84.99
4/11/2011,1.4454,1.0534,84.58
4/12/2011,1.4455,1.047,83.79
4/13/2011,1.4477,1.0504,83.59
4/14/2011,1.4464,1.0523,83.23
4/15/2011,1.4443,1.0558,83.13
4/18/2011,1.4211,1.049,82.43
4/19/2011,1.4319,1.0507,82.41
4/20/2011,1.4513,1.0677,82.58
4/21/2011,1.4585,1.0747,81.81
4/22/2011,1.4545,1.0735,81.92
4/25/2011,1.4576,1.0717,81.93
4/26/2011,1.4625,1.0772,81.93
4/27/2011,1.4659,1.079,82.6
4/28/2011,1.4785,1.0893,81.57
4/29/2011,1.4821,1.0937,81.31
5/2/2011,1.487,1.097,81.23
5/3/2011,1.4875,1.0921,81.02
5/4/2011,1.4859,1.0765,80.69
5/5/2011,1.4583,1.0642,80.12
5/6/2011,1.4495,1.0763,80.51
5/9/2011,1.4301,1.0754,80.66
5/10/2011,1.4358,1.0803,80.75
5/11/2011,1.4269,1.0756,80.78
5/12/2011,1.4229,1.0652,80.75
5/13/2011,1.4141,1.0565,80.76
5/16/2011,1.4219,1.062,80.82
5/17/2011,1.4155,1.0539,81.39
5/18/2011,1.427,1.0617,81.37
5/19/2011,1.4254,1.0614,81.78
5/20/2011,1.4172,1.0644,81.64
5/23/2011,1.4015,1.0496,81.81
5/24/2011,1.4107,1.0555,82.12
5/25/2011,1.4102,1.0537,81.96
5/26/2011,1.4088,1.059,81.44
5/27/2011,1.4287,1.0711,80.75
5/30/2011,ND,ND,ND
5/31/2011,1.4376,1.066,81.29
6/1/2011,1.4431,1.0716,80.82
6/2/2011,1.4426,1.0617,80.98
6/3/2011,1.4604,1.0714,80.38
6/6/2011,1.462,1.0737,80.19
6/7/2011,1.4675,1.0713,80.21
6/8/2011,1.4587,1.0635,79.87
6/9/2011,1.4534,1.0642,80.07
6/10/2011,1.4365,1.0567,80.26
6/13/2011,1.4368,1.0562,80.16
6/14/2011,1.4473,1.0691,80.5
6/15/2011,1.4221,1.0621,80.71
6/16/2011,1.4155,1.0541,80.7
6/17/2011,1.4326,1.062,80.1
6/20/2011,1.432,1.0587,80.26
6/21/2011,1.4399,1.0598,80.15
6/22/2011,1.4403,1.0633,80.06
6/23/2011,1.4166,1.0484,80.45
6/24/2011,1.4189,1.0523,80.32
6/27/2011,1.4282,1.0439,80.89
6/28/2011,1.4368,1.0521,80.85
6/29/2011,1.4428,1.0673,80.8
6/30/2011,1.4523,1.0732,80.64
7/1/2011,1.4508,1.0754,80.81
7/4/2011,ND,ND,ND
7/5/2011,1.447,1.0698,81.14
7/6/2011,1.4329,1.0696,80.9
7/7/2011,1.4349,1.0764,81.26
7/8/2011,1.4251,1.0727,80.64
7/11/2011,1.4034,1.0662,80.37
7/12/2011,1.4014,1.0626,79.53
7/13/2011,1.4167,1.0763,78.99
7/14/2011,1.4182,1.0741,79.11
7/15/2011,1.4156,1.0656,79.03
7/18/2011,1.4042,1.0565,79.1
7/19/2011,1.4156,1.0699,78.91
7/20/2011,1.4188,1.0727,78.76
7/21/2011,1.4372,1.0837,78.47
7/22/2011,1.4366,1.0851,78.44
7/25/2011,1.4357,1.0853,78.31
7/26/2011,1.4495,1.0942,78.04
7/27/2011,1.4373,1.1026,77.99
7/28/2011,1.4303,1.1025,77.87
7/29/2011,1.4388,1.1001,77.18
8/1/2011,1.4202,1.093,76.87
8/2/2011,1.4232,1.084,77.13
8/3/2011,1.432,1.0721,76.87
8/4/2011,1.4158,1.0516,79.01
8/5/2011,1.4158,1.038,78.48
8/8/2011,1.4241,1.0351,77.53
8/9/2011,1.4242,1.0192,77.16
8/10/2011,1.4193,1.021,76.41
8/11/2011,1.423,1.0269,76.68
8/12/2011,1.4239,1.0352,76.79
8/15/2011,1.4452,1.0478,76.73
8/16/2011,1.4421,1.0491,76.76
8/17/2011,1.4436,1.0543,76.46
8/18/2011,1.432,1.0393,76.52
8/19/2011,1.4408,1.0444,76.46
8/22/2011,1.4384,1.0417,76.77
8/23/2011,1.4431,1.051,76.59
8/24/2011,1.4402,1.0471,76.78
8/25/2011,1.438,1.0457,77.38
8/26/2011,1.4463,1.0573,76.62
8/29/2011,1.451,1.0619,76.96
8/30/2011,1.4435,1.0676,76.75
8/31/2011,1.4406,1.0702,76.5
9/1/2011,1.4283,1.075,76.81
9/2/2011,1.4203,1.0677,76.79
9/5/2011,ND,ND,ND
9/6/2011,1.3999,1.051,77.48
9/7/2011,1.4058,1.0614,77.39
9/8/2011,1.3947,1.063,77.43
9/9/2011,1.3666,1.0446,77.31
9/12/2011,1.3635,1.0312,77.15
9/13/2011,1.368,1.032,76.88
9/14/2011,1.371,1.0234,76.71
9/15/2011,1.3858,1.0313,76.7
9/16/2011,1.3783,1.038,76.89
9/19/2011,1.3636,1.0217,76.48
9/20/2011,1.3697,1.0293,76.52
9/21/2011,1.3724,1.0209,76.38
9/22/2011,1.3446,0.9764,76.31
9/23/2011,1.3518,0.9784,76.3
9/26/2011,1.3516,0.9751,76.35
9/27/2011,1.3606,0.9962,76.6
9/28/2011,1.3628,0.9895,76.51
9/29/2011,1.3639,0.9818,76.68
9/30/2011,1.3449,0.9744,77.04
10/3/2011,1.3281,0.9647,76.66
10/4/2011,1.3294,0.9453,76.86
10/5/2011,1.3328,0.9624,76.86
10/6/2011,1.3408,0.9699,76.64
10/7/2011,1.3512,0.9843,76.77
10/10/2011,ND,ND,ND
10/11/2011,1.3657,0.9978,76.66
10/12/2011,1.3805,1.0166,77.3
10/13/2011,1.373,1.0147,76.88
10/14/2011,1.3861,1.0296,77.36
10/17/2011,1.377,1.0241,76.8
10/18/2011,1.3719,1.022,76.75
10/19/2011,1.3775,1.0272,76.79
10/20/2011,1.3672,1.0187,76.91
10/21/2011,1.3873,1.033,76.1
10/24/2011,1.3932,1.0454,76.1
10/25/2011,1.3911,1.0447,75.88
10/26/2011,1.3838,1.0348,76.05
10/27/2011,1.4172,1.0686,75.8
10/28/2011,1.4164,1.0707,75.72
10/31/2011,1.3947,1.061,77.97
11/1/2011,1.3676,1.0302,78.28
11/2/2011,1.3803,1.0366,78.04
11/3/2011,1.3744,1.0352,77.96
11/4/2011,1.3761,1.0358,78.17
11/7/2011,1.3744,1.0339,78.06
11/8/2011,1.3785,1.0332,77.79
11/9/2011,1.3596,1.0199,77.77
11/10/2011,1.36,1.0137,77.58
11/11/2011,ND,ND,ND
11/14/2011,1.3625,1.0193,77.02
11/15/2011,1.3524,1.0144,76.99
11/16/2011,1.3505,1.0137,77.02
11/17/2011,1.3522,1.0056,76.98
11/18/2011,1.3521,1.0036,76.93
11/21/2011,1.3525,0.9842,76.97
11/22/2011,1.35,0.9831,77.07
11/23/2011,1.3347,0.9686,77.41
11/24/2011,ND,ND,ND
11/25/2011,1.3244,0.9737,77.66
11/28/2011,1.3334,0.9924,78.05
11/29/2011,1.3343,1.0018,77.86
11/30/2011,1.3453,1.0244,77.58
12/1/2011,1.3487,1.0227,77.6
12/2/2011,1.3386,1.0221,77.88
12/5/2011,1.3463,1.0298,77.77
12/6/2011,1.3397,1.0227,77.73
12/7/2011,1.3386,1.0268,77.69
12/8/2011,1.3324,1.0187,77.67
12/9/2011,1.3368,1.019,77.58
12/12/2011,1.3188,1.0059,77.87
12/13/2011,1.3094,1.0097,77.86
12/14/2011,1.2972,0.9904,78.08
12/15/2011,1.3013,0.9936,77.87
12/16/2011,1.3025,0.9962,77.65
12/19/2011,1.3017,0.9915,77.96
12/20/2011,1.3076,1.0069,77.76
12/21/2011,1.304,1.007,78
12/22/2011,1.3045,1.014,78.13
12/23/2011,1.304,1.0148,78.13
12/26/2011,ND,ND,ND
12/27/2011,1.3074,1.016,77.83
12/28/2011,1.2926,1.0092,77.98
12/29/2011,1.2952,1.0134,77.71
12/30/2011,1.2973,1.0251,76.98
1/2/2012,ND,ND,ND
1/3/2012,1.3061,1.038,76.67
1/4/2012,1.293,1.0348,76.68
1/5/2012,1.2783,1.0253,77.18
1/6/2012,1.2723,1.0235,77.06
1/9/2012,1.2745,1.0215,76.88
1/10/2012,1.2782,1.0323,76.84
1/11/2012,1.2686,1.0295,76.9
1/12/2012,1.2818,1.0311,76.76
1/13/2012,1.2682,1.0292,76.9
1/16/2012,ND,ND,ND
1/17/2012,1.274,1.0395,76.8
1/18/2012,1.2825,1.0395,76.81
1/19/2012,1.2937,1.0417,77.23
1/20/2012,1.2948,1.0471,76.97
1/23/2012,1.3035,1.0534,76.92
1/24/2012,1.3004,1.047,77.78
1/25/2012,1.2978,1.0481,78.13
1/26/2012,1.3152,1.0651,77.47
1/27/2012,1.3192,1.0645,76.68
1/30/2012,1.3123,1.059,76.28
1/31/2012,1.3053,1.0598,76.34
2/1/2012,1.3179,1.07,76.11
2/2/2012,1.3167,1.0718,76.13
2/3/2012,1.3106,1.0762,76.54
2/6/2012,1.313,1.0743,76.54
2/7/2012,1.3244,1.0798,76.88
2/8/2012,1.3253,1.0785,76.9
2/9/2012,1.3297,1.0806,77.42
2/10/2012,1.3187,1.0676,77.57
2/13/2012,1.3211,1.0741,77.52
2/14/2012,1.3149,1.0691,78.39
2/15/2012,1.3087,1.0742,78.22
2/16/2012,1.311,1.0759,78.77
2/17/2012,1.3149,1.0695,79.33
2/20/2012,ND,ND,ND
2/21/2012,1.3255,1.0692,79.73
2/22/2012,1.3251,1.0629,80.3
2/23/2012,1.3308,1.0688,80.21
2/24/2012,1.3463,1.0707,80.88
2/27/2012,1.341,1.0764,80.42
2/28/2012,1.3452,1.0765,80.44
2/29/2012,1.3359,1.0777,81.1
3/1/2012,1.332,1.0803,81.16
3/2/2012,1.3202,1.0747,81.56
3/5/2012,1.3226,1.0668,81.43
3/6/2012,1.3114,1.0551,80.86
3/7/2012,1.3149,1.0583,81.06
3/8/2012,1.3256,1.0618,81.5
3/9/2012,1.3108,1.059,82.59
3/12/2012,1.3141,1.049,82.21
3/13/2012,1.3109,1.054,82.66
3/14/2012,1.3025,1.0446,83.78
3/15/2012,1.307,1.0528,83.28
3/16/2012,1.3171,1.0584,83.34
3/19/2012,1.3242,1.0608,83.31
3/20/2012,1.3222,1.0485,83.62
3/21/2012,1.319,1.0439,83.62
3/22/2012,1.3194,1.037,82.5
3/23/2012,1.3263,1.0456,82.35
3/26/2012,1.3328,1.0511,82.84
3/27/2012,1.3336,1.049,83.15
3/28/2012,1.33,1.0369,82.74
3/29/2012,1.3265,1.0326,82.28
3/30/2012,1.3334,1.0367,82.41
4/2/2012,1.3325,1.0426,82.16
4/3/2012,1.3337,1.0372,82.18
4/4/2012,1.3126,1.0255,82.62
4/5/2012,1.3064,1.0303,82.33
4/6/2012,1.3089,1.0311,81.56
4/9/2012,1.3087,1.0319,81.36
4/10/2012,1.3068,1.0262,80.94
4/11/2012,1.3104,1.0295,80.88
4/12/2012,1.3171,1.0441,80.87
4/13/2012,1.3082,1.0372,80.99
4/16/2012,1.3067,1.034,80.46
4/17/2012,1.3123,1.0405,80.72
4/18/2012,1.3122,1.0367,81.29
4/19/2012,1.3132,1.0337,81.57
4/20/2012,1.3212,1.0375,81.6
4/23/2012,1.3129,1.0299,81.16
4/24/2012,1.3207,1.0299,81.21
4/25/2012,1.321,1.0333,81.33
4/26/2012,1.3232,1.0383,80.78
4/27/2012,1.3248,1.0447,80.48
4/30/2012,1.3229,1.041,79.81
5/1/2012,1.3226,1.0345,80.17
5/2/2012,1.3154,1.0304,80.19
5/3/2012,1.3147,1.026,80.36
5/4/2012,1.3091,1.019,79.84
5/7/2012,1.3052,1.0201,79.88
5/8/2012,1.3015,1.0117,79.79
5/9/2012,1.2954,1.0066,79.64
5/10/2012,1.2959,1.0113,79.91
5/11/2012,1.2937,1.0065,79.86
5/14/2012,1.2847,0.9998,79.83
5/15/2012,1.2769,0.9977,80.09
5/16/2012,1.273,0.9933,80.32
5/17/2012,1.2709,0.9925,79.26
5/18/2012,1.2721,0.9819,79.14
5/21/2012,1.2769,0.9853,79.31
5/22/2012,1.2735,0.9874,79.98
5/23/2012,1.2569,0.9709,79.33
5/24/2012,1.2583,0.9774,79.47
5/25/2012,1.2518,0.9778,79.64
5/28/2012,ND,ND,ND
5/29/2012,1.2488,0.9825,79.44
5/30/2012,1.2405,0.9733,78.93
5/31/2012,1.2364,0.9711,78.29
6/1/2012,1.242,0.9688,78.21
6/4/2012,1.2495,0.9719,78.3
6/5/2012,1.2437,0.9722,78.57
6/6/2012,1.2535,0.9905,79.11
6/7/2012,1.2568,0.9936,79.67
6/8/2012,1.2482,0.9869,79.47
6/11/2012,1.2504,0.9925,79.5
6/12/2012,1.2477,0.9925,79.44
6/13/2012,1.2596,0.9973,79.35
6/14/2012,1.2608,0.9989,79.29
6/15/2012,1.2633,1.0057,78.65
6/18/2012,1.2578,1.0088,78.95
6/19/2012,1.2692,1.0196,78.92
6/20/2012,1.2703,1.0194,79.54
6/21/2012,1.2586,1.0095,80.18
6/22/2012,1.2545,1.0059,80.52
6/25/2012,1.248,0.9981,79.5
6/26/2012,1.2471,1.0046,79.46
6/27/2012,1.2457,1.0071,79.83
6/28/2012,1.2433,1.0025,79.35
6/29/2012,1.2668,1.0236,79.81
7/2/2012,1.2584,1.0239,79.42
7/3/2012,1.262,1.0294,79.77
7/4/2012,ND,ND,ND
7/5/2012,1.2384,1.0291,79.95
7/6/2012,1.2283,1.0187,79.61
7/9/2012,1.2299,1.0176,79.66
7/10/2012,1.2255,1.0218,79.44
7/11/2012,1.2244,1.0252,79.7
7/12/2012,1.2199,1.0131,79.29
7/13/2012,1.2232,1.0212,79.2
7/16/2012,1.2267,1.0236,78.8
7/17/2012,1.2234,1.0281,79.04
7/18/2012,1.2261,1.0347,78.79
7/19/2012,1.2257,1.0423,78.6
7/20/2012,1.2176,1.0383,78.49
7/23/2012,1.2126,1.027,78.38
7/24/2012,1.2062,1.0253,78.19
7/25/2012,1.2132,1.0275,78.21
7/26/2012,1.228,1.039,78.24
7/27/2012,1.237,1.0441,78.55
7/30/2012,1.225,1.0489,78.2
7/31/2012,1.2315,1.0522,78.1
8/1/2012,1.2299,1.0518,78.19
