Date,Open,High,Low,Close,Adj Close,Volume
3/18/2009,8006.859863,8054.350098,7895.279785,7972.169922,7972.169922,176800
3/19/2009,8017.930176,8034.089844,7902.490234,7945.959961,7945.959961,138000
3/23/2009,7943.140137,8229.129883,7922.549805,8215.530273,8215.530273,178400
3/24/2009,8334.679688,8504.410156,8297.269531,8488.299805,8488.299805,195000
3/25/2009,8499.69043,8553.009766,8392.55957,8479.990234,8479.990234,162000
3/26/2009,8430.219727,8640.280273,8383.990234,8636.330078,8636.330078,135200
3/27/2009,8711.719727,8843.179688,8626.969727,8626.969727,8626.969727,157900
3/30/2009,8621.849609,8651.05957,8236.080078,8236.080078,8236.080078,164200
3/31/2009,8199.429688,8383.740234,8088.450195,8109.529785,8109.529785,178800
4/1/2009,8173.359863,8351.910156,8084.620117,8351.910156,8351.910156,157000
4/2/2009,8453.730469,8741.669922,8449.870117,8719.780273,8719.780273,212900
4/3/2009,8814.099609,8884.629883,8697.169922,8749.839844,8749.839844,217500
4/6/2009,8856.839844,8992.05957,8812.360352,8857.929688,8857.929688,173500
4/7/2009,8838.660156,8884.450195,8778.919922,8832.849609,8832.849609,150600
4/8/2009,8746.730469,8765.639648,8556.75,8595.009766,8595.009766,167900
4/9/2009,8665.160156,8920.860352,8664.259766,8916.05957,8916.05957,192000
4/10/2009,9041.230469,9068.799805,8856.69043,8964.110352,8964.110352,228700
4/13/2009,8930.349609,9024.450195,8888.099609,8924.429688,8924.429688,167500
4/14/2009,8955.900391,8961.730469,8749.919922,8842.679688,8842.679688,181800
4/15/2009,8777.679688,8800.519531,8681.030273,8742.959961,8742.959961,158400
4/16/2009,8848.429688,9030,8720.620117,8755.259766,8755.259766,172900
4/17/2009,8854.330078,8953.339844,8834.629883,8907.580078,8907.580078,184300
4/20/2009,8899.589844,8933.799805,8813.719727,8924.75,8924.75,167900
4/21/2009,8802.089844,8802.089844,8612.759766,8711.330078,8711.330078,175400
4/22/2009,8777.530273,8802.900391,8683.269531,8727.299805,8727.299805,195000
4/23/2009,8776.94043,8860.549805,8647.799805,8847.009766,8847.009766,186200
4/24/2009,8832.099609,8852.830078,8694.919922,8707.990234,8707.990234,212200
4/27/2009,8783.339844,8840.530273,8648.509766,8726.339844,8726.339844,152300
4/28/2009,8678.280273,8808.639648,8493.769531,8493.769531,8493.769531,169600
4/30/2009,8615.450195,8844.769531,8615.450195,8828.259766,8828.259766,174900
5/1/2009,8848.839844,9017.320313,8827.129883,8977.370117,8977.370117,154800
5/7/2009,9102.349609,9385.700195,9100.110352,9385.700195,9385.700195,238900
5/8/2009,9351.400391,9464.429688,9349.570313,9432.830078,9432.830078,220100
5/11/2009,9460.719727,9503.910156,9342.75,9451.980469,9451.980469,230800
5/12/2009,9358.25,9389.610352,9298.610352,9298.610352,9298.610352,188300
5/13/2009,9305.790039,9379.469727,9278.889648,9340.490234,9340.490234,176000
5/14/2009,9212.299805,9223.769531,9052.410156,9093.730469,9093.730469,169300
5/15/2009,9150.209961,9272.080078,9140.900391,9265.019531,9265.019531,171900
5/18/2009,9167.049805,9167.820313,8997.740234,9038.69043,9038.69043,147700
5/19/2009,9172.55957,9326.75,9166.969727,9290.290039,9290.290039,167000
5/20/2009,9372.719727,9399.400391,9311.610352,9344.639648,9344.639648,143200
5/21/2009,9280.349609,9286.349609,9189.919922,9264.150391,9264.150391,133200
5/22/2009,9156.139648,9267.820313,9126.69043,9225.80957,9225.80957,134700
5/25/2009,9245.950195,9402.759766,9245.950195,9347,9347,129200
5/26/2009,9364.219727,9379.780273,9231.929688,9310.80957,9310.80957,121200
5/27/2009,9426.620117,9491.129883,9411.540039,9438.769531,9438.769531,148900
5/28/2009,9353.330078,9492.660156,9353.330078,9451.389648,9451.389648,155700
5/29/2009,9478.209961,9522.5,9426.519531,9522.5,9522.5,175800
6/1/2009,9517.490234,9691.730469,9491.259766,9677.75,9677.75,177600
6/2/2009,9774.549805,9793.469727,9704.30957,9704.30957,9704.30957,184700
6/3/2009,9723.820313,9774.549805,9718.700195,9741.669922,9741.669922,140600
6/4/2009,9690.929688,9743.459961,9654.450195,9668.959961,9668.959961,175900
6/5/2009,9752.509766,9774.980469,9719.139648,9768.009766,9768.009766,156100
6/8/2009,9829.280273,9914.070313,9816.169922,9865.629883,9865.629883,155800
6/9/2009,9824.169922,9855.889648,9755.80957,9786.820313,9786.820313,159000
6/10/2009,9833.639648,9991.490234,9813.769531,9991.490234,9991.490234,192800
6/11/2009,9992.980469,10022.23047,9958.980469,9981.330078,9981.330078,211200
6/12/2009,10088.20996,10170.82031,10050.95996,10135.82031,10135.82031,297200
6/15/2009,10126.54981,10126.54981,10029.58984,10039.66992,10039.66992,158200
6/16/2009,9914.400391,9941.5,9752.879883,9752.879883,9752.879883,174600
6/17/2009,9705.730469,9845.519531,9705.730469,9840.849609,9840.849609,179400
6/18/2009,9778.349609,9778.349609,9649.830078,9703.719727,9703.719727,168700
6/19/2009,9757.849609,9822.830078,9703.870117,9786.259766,9786.259766,174900
6/22/2009,9788.070313,9887.129883,9763.370117,9826.269531,9826.269531,149900
6/23/2009,9695.759766,9712.089844,9511.450195,9549.610352,9549.610352,185600
6/24/2009,9596.780273,9624.410156,9534.240234,9590.320313,9590.320313,153100
6/25/2009,9628.179688,9871.139648,9619.019531,9796.080078,9796.080078,161200
6/26/2009,9852.919922,9893,9793.950195,9877.389648,9877.389648,135800
6/29/2009,9866.280273,9943.830078,9748.730469,9783.469727,9783.469727,160200
6/30/2009,9896.55957,10000.29981,9894.950195,9958.44043,9958.44043,143300
7/1/2009,9889.339844,10086.17969,9874,9939.929688,9939.929688,158100
7/2/2009,9993.769531,9993.769531,9869.540039,9876.150391,9876.150391,141700
7/3/2009,9751.69043,9816.070313,9691.160156,9816.070313,9816.070313,127100
7/6/2009,9738.490234,9771.759766,9650.75,9680.870117,9680.870117,109800
7/7/2009,9713.620117,9734.429688,9619.679688,9647.790039,9647.790039,142800
7/8/2009,9548.80957,9557.389648,9407.980469,9420.75,9420.75,147900
7/9/2009,9342.330078,9384.240234,9291.05957,9291.05957,9291.05957,148400
7/10/2009,9338.759766,9370.150391,9265.240234,9287.280273,9287.280273,151400
7/13/2009,9242.129883,9343.860352,9050.330078,9050.330078,9050.330078,168800
7/14/2009,9173.139648,9284.379883,9166.629883,9261.80957,9261.80957,168000
7/15/2009,9307.450195,9333.639648,9250.730469,9269.25,9269.25,169600
7/16/2009,9393.980469,9489.669922,9317.110352,9344.160156,9344.160156,178400
7/17/2009,9413.860352,9420.610352,9360.589844,9395.320313,9395.320313,122100
7/21/2009,9512.519531,9652.019531,9508.919922,9652.019531,9652.019531,151300
7/22/2009,9642.790039,9750.629883,9608.769531,9723.160156,9723.160156,153800
7/23/2009,9712.099609,9861.290039,9703.839844,9792.94043,9792.94043,171800
7/24/2009,9909.400391,9950.040039,9863.870117,9944.549805,9944.549805,205500
7/27/2009,10020.87012,10179.58984,10015.11035,10088.66016,10088.66016,161200
7/28/2009,10116.88965,10116.88965,10049.62988,10087.25977,10087.25977,138500
7/29/2009,10035.91016,10161.9502,10035.91016,10113.24023,10113.24023,146700
7/30/2009,10155.70996,10169.67969,10067.50977,10165.20996,10165.20996,147400
7/31/2009,10275.13965,10359.07031,10259.57031,10356.83008,10356.83008,182700
8/3/2009,10355.23047,10380.57031,10322,10352.46973,10352.46973,162000
8/4/2009,10438.40039,10479.19043,10358.48047,10375.00977,10375.00977,175400
8/5/2009,10405.04981,10406.09961,10252.53027,10252.53027,10252.53027,134600
8/6/2009,10266.00977,10426.13965,10266.00977,10388.08984,10388.08984,146500
8/7/2009,10365.70996,10412.08984,10249.04004,10412.08984,10412.08984,140500
8/10/2009,10530.62012,10585.37012,10487.7002,10524.25977,10524.25977,147800
8/11/2009,10514.74023,10587.36035,10512.20996,10585.45996,10585.45996,135300
8/12/2009,10486.36035,10526.34961,10434.08984,10435,10435,124100
8/13/2009,10508.08984,10556.28027,10489.12012,10517.19043,10517.19043,125900
8/14/2009,10551.33008,10630.37988,10539.42969,10597.33008,10597.33008,142600
8/17/2009,10521.01953,10521.01953,10268.61035,10268.61035,10268.61035,134000
8/18/2009,10208.12012,10325.05957,10181.09961,10284.95996,10284.95996,126600
8/19/2009,10269.96973,10327.16992,10195.11035,10204,10204,138100
8/20/2009,10254.53027,10407.29981,10204.25977,10383.41016,10383.41016,137000
8/21/2009,10375.21973,10375.21973,10142.21973,10238.2002,10238.2002,154300
8/24/2009,10389.57031,10591,10388.78027,10581.04981,10581.04981,122500
8/25/2009,10515.57031,10566.30957,10469.69043,10497.36035,10497.36035,127000
8/26/2009,10554.44043,10668.74023,10526.50977,10639.70996,10639.70996,132100
8/27/2009,10570.78027,10575.79004,10400.83008,10473.96973,10473.96973,138700
8/28/2009,10546.87988,10560.44043,10471.62988,10534.13965,10534.13965,130200
8/31/2009,10608.16016,10767,10423.90039,10492.53027,10492.53027,152400
9/2/2009,10378.08008,10378.08008,10215.59961,10280.45996,10280.45996,138100
9/3/2009,10240.01953,10290.83008,10185.37988,10214.63965,10214.63965,117500
9/4/2009,10256.49023,10256.49023,10143.25977,10187.11035,10187.11035,131300
9/7/2009,10288.55957,10326.4502,10274.37988,10320.94043,10320.94043,97100
9/8/2009,10353.50977,10393.23047,10300.5,10393.23047,10393.23047,118000
9/9/2009,10343.79981,10390.25,10249.11035,10312.13965,10312.13965,140800
9/10/2009,10385.34961,10521.13965,10382.99023,10513.66992,10513.66992,133400
9/11/2009,10519.33008,10522.23047,10407.96973,10444.33008,10444.33008,189300
9/14/2009,10388.32031,10388.32031,10170.74023,10202.05957,10202.05957,121800
9/15/2009,10255.73047,10292.46973,10183.29981,10217.62012,10217.62012,101300
9/16/2009,10288.71973,10394.55957,10247.24023,10270.76953,10270.76953,136800
9/17/2009,10373.25,10443.79981,10340.13965,10443.79981,10443.79981,144700
9/18/2009,10379.20996,10399.41992,10292.5,10370.54004,10370.54004,174500
9/21/2009,null,null,null,null,null,null
9/24/2009,10405.53027,10566.98047,10386.87988,10544.21973,10544.21973,168400
9/25/2009,10395.4502,10395.4502,10228.59961,10265.98047,10265.98047,141600
9/28/2009,10136.24023,10151.59961,9971.049805,10009.51953,10009.51953,159300
9/29/2009,10089.11035,10125.87988,10059.87012,10100.2002,10100.2002,135700
9/30/2009,10105.16992,10138.04004,10063.69043,10133.23047,10133.23047,121100
10/1/2009,10072.63965,10077.21973,9965.05957,9978.639648,9978.639648,134900
10/2/2009,9848.070313,9852.169922,9714.179688,9731.870117,9731.870117,165200
10/5/2009,9733.070313,9751.55957,9669.30957,9674.490234,9674.490234,145000
10/6/2009,9744.419922,9744.419922,9628.669922,9691.799805,9691.799805,154700
10/7/2009,9750.240234,9821.740234,9735.679688,9799.599609,9799.599609,175600
10/8/2009,9806.030273,9863.339844,9746.150391,9832.469727,9832.469727,139200
10/9/2009,9893.629883,10016.38965,9857.389648,10016.38965,10016.38965,154900
10/13/2009,10066.84961,10116.71973,10039.62012,10076.55957,10076.55957,132500
10/14/2009,10096.00977,10096.00977,10016.24023,10060.20996,10060.20996,162100
10/15/2009,10194.91016,10272.62012,10184.80957,10238.65039,10238.65039,148400
10/16/2009,10276.40039,10290.30957,10216.13965,10257.55957,10257.55957,152400
10/19/2009,10179.45996,10264.44043,10125.33008,10236.50977,10236.50977,139600
10/20/2009,10329.29981,10357.58984,10307.58984,10336.83984,10336.83984,139200
10/21/2009,10292.38965,10350.4502,10292.38965,10333.38965,10333.38965,133400
10/22/2009,10251.08984,10274.61035,10159.66016,10267.16992,10267.16992,154400
10/23/2009,10335.33984,10364.16992,10271.70996,10282.99023,10282.99023,146800
10/26/2009,10271.83984,10397.69043,10250.83984,10362.62012,10362.62012,127600
10/27/2009,10283.45996,10290.91992,10201.92969,10212.45996,10212.45996,143300
10/28/2009,10182.13965,10209.2002,10060.38965,10075.04981,10075.04981,134900
10/29/2009,9941.570313,9945.410156,9850.120117,9891.099609,9891.099609,203800
10/30/2009,10006.83984,10049.58984,9984.330078,10034.74023,10034.74023,145600
11/2/2009,9903.769531,9904.610352,9736.139648,9802.950195,9802.950195,128500
11/4/2009,9785.280273,9845,9767.910156,9844.30957,9844.30957,119300
11/5/2009,9803.5,9825.820313,9691.69043,9717.44043,9717.44043,147100
11/6/2009,9812.730469,9849.719727,9767,9789.349609,9789.349609,141500
11/9/2009,9777.639648,9845.900391,9731.589844,9808.990234,9808.990234,117600
11/10/2009,9904.679688,9979.459961,9857.099609,9870.730469,9870.730469,130400
11/11/2009,9890.179688,9949.709961,9849.990234,9871.679688,9871.679688,122700
11/12/2009,9921.450195,9943.570313,9788.490234,9804.490234,9804.490234,123600
11/13/2009,9793.19043,9805.200195,9719.379883,9770.30957,9770.30957,122900
11/16/2009,9784.139648,9802.530273,9725.80957,9791.179688,9791.179688,140800
11/17/2009,9834.580078,9847.639648,9715.280273,9729.929688,9729.929688,138700
11/18/2009,9723.230469,9788.80957,9631.830078,9676.799805,9676.799805,170600
11/19/2009,9691.860352,9691.860352,9496.070313,9549.469727,9549.469727,203000
11/20/2009,9460.209961,9513.599609,9423.660156,9497.679688,9497.679688,163200
11/24/2009,9511,9511,9397.790039,9401.580078,9401.580078,136500
11/25/2009,9381.900391,9453.700195,9366.330078,9441.639648,9441.639648,145200
11/26/2009,9354.799805,9457.240234,9324.990234,9383.240234,9383.240234,146600
11/27/2009,9257.200195,9257.200195,9076.410156,9081.519531,9081.519531,176400
11/30/2009,9189.169922,9353.740234,9162.179688,9345.549805,9345.549805,185700
12/1/2009,9281.820313,9572.200195,9233.200195,9572.200195,9572.200195,212800
12/2/2009,9551.790039,9643.320313,9514.150391,9608.94043,9608.94043,167300
12/3/2009,9707.019531,9977.669922,9707.019531,9977.669922,9977.669922,192000
12/4/2009,10019.24023,10022.58984,9902.830078,10022.58984,10022.58984,180000
12/7/2009,10131.90039,10204.58008,10106.30957,10167.59961,10167.59961,164300
12/8/2009,10079.80957,10149.32031,10079.80957,10140.46973,10140.46973,150000
12/9/2009,10048.94043,10048.94043,9985.969727,10004.71973,10004.71973,149000
12/10/2009,9964.049805,10035.91992,9834.219727,9862.820313,9862.820313,162000
12/11/2009,9958,10107.87012,9916.209961,10107.87012,10107.87012,222000
12/14/2009,10126.61035,10126.61035,10009.59961,10105.67969,10105.67969,161300
12/15/2009,10053.4502,10111.75977,10033.90039,10083.48047,10083.48047,159900
12/16/2009,10179.33008,10222.21973,10117.12012,10177.41016,10177.41016,225200
12/17/2009,10199.91992,10260.12012,10163.79981,10163.79981,10163.79981,148200
12/18/2009,10110.63965,10157.25,10027.84961,10142.04981,10142.04981,151800
12/21/2009,10196.70996,10215.49023,10183.46973,10183.46973,10183.46973,120400
12/22/2009,10256,10378.03027,10235.21973,10378.03027,10378.03027,171900
12/24/2009,10413.37012,10558.41016,10413.37012,10536.91992,10536.91992,144200
12/25/2009,10546.96973,10546.96973,10476.65039,10494.70996,10494.70996,82900
12/28/2009,10521.80957,10652.99023,10513.54981,10634.23047,10634.23047,106200
12/29/2009,10611.84961,10683.12012,10597.41016,10638.05957,10638.05957,122400
12/30/2009,10707.50977,10707.50977,10546.44043,10546.44043,10546.44043,141500
1/4/2010,10609.33984,10694.49023,10608.13965,10654.79004,10654.79004,104400
1/5/2010,10719.44043,10791.04004,10655.57031,10681.83008,10681.83008,166200
1/6/2010,10709.54981,10768.61035,10661.16992,10731.4502,10731.4502,181800
1/7/2010,10742.75,10774,10636.66992,10681.66016,10681.66016,182600
1/8/2010,10743.29981,10816.4502,10677.55957,10798.32031,10798.32031,211800
1/12/2010,10770.34961,10905.38965,10763.67969,10879.13965,10879.13965,192800
1/13/2010,10795.48047,10866.62012,10729.86035,10735.03027,10735.03027,250000
1/14/2010,10778.07031,10909.94043,10774.25,10907.67969,10907.67969,267300
1/15/2010,10917.41016,10982.09961,10878.83008,10982.09961,10982.09961,252900
1/18/2010,10887.61035,10895.09961,10781.03027,10855.08008,10855.08008,186600
1/19/2010,10866.83008,10866.83008,10749.46973,10764.90039,10764.90039,174700
1/20/2010,10834.91016,10860.92969,10724.57031,10737.51953,10737.51953,146400
1/21/2010,10704.79004,10886.63965,10649.83984,10868.41016,10868.41016,176900
1/22/2010,10740.20996,10768.07031,10528.33008,10590.54981,10590.54981,187400
1/25/2010,10478.30957,10557.63965,10414.58008,10512.69043,10512.69043,139800
1/26/2010,10506.15039,10566.49023,10324.98047,10325.28027,10325.28027,175400
1/27/2010,10344.07031,10373.82031,10252.08008,10252.08008,10252.08008,139500
1/28/2010,10309.73047,10462.7002,10296.98047,10414.29004,10414.29004,168000
1/29/2010,10308.04981,10324.37012,10198.04004,10198.04004,10198.04004,156800
2/1/2010,10212.36035,10224.83008,10129.91016,10205.01953,10205.01953,161900
2/2/2010,10310.98047,10396.48047,10287.74023,10371.08984,10371.08984,142000
