Date,Movement,Open,High,Low,Close,Volume,volume_adi,volume_obv,volume_cmf,volume_fi,volume_em,volume_vpt,volume_nvi,volatility_atr,volatility_bbh,volatility_bbl,volatility_bbm,volatility_bbhi,volatility_bbli,volatility_kcc,volatility_kch,volatility_kcl,volatility_kchi,volatility_kcli,volatility_dch,volatility_dcl,volatility_dchi,volatility_dcli,trend_macd,trend_macd_signal,trend_macd_diff,trend_ema_fast,trend_ema_slow,trend_adx,trend_adx_pos,trend_adx_neg,trend_vortex_ind_pos,trend_vortex_ind_neg,trend_vortex_diff,trend_trix,trend_mass_index,trend_cci,trend_dpo,trend_kst,trend_kst_sig,trend_kst_diff,trend_ichimoku_a,trend_ichimoku_b,trend_visual_ichimoku_a,trend_visual_ichimoku_b,trend_aroon_up,trend_aroon_down,trend_aroon_ind,momentum_rsi,momentum_mfi,momentum_tsi,momentum_uo,momentum_stoch,momentum_stoch_signal,momentum_wr,momentum_ao,others_dr,others_dlr,others_cr
1177041600,0,1470.689941,1484.73999,1470.689941,1484.349976,3329940000,3969001636,1.84E+11,0.390793652,4249519893,1.62E-08,27335283.3,978.5902807,12.0081436,1484.055313,1406.764682,1445.409998,1,0,1458.260327,1468.44231,1448.078344,0,0,1484.349976,1417.22998,1,0,14.6667906,10.55409294,4.11269766,1459.136413,1444.469622,20,20,20,1.439692671,0.604923479,0.834769193,0.106995342,22.99416094,163.4838488,-6.0400025,27.74086479,18.53580998,9.205054814,1446.755005,1424.359985,1399.919983,1412.774963,100,4,96,82.66320845,84.94875052,11.31800092,80.86001007,99.42955386,94.92835608,-0.570446144,45.18977727,0.926070467,0.921808726,2.001759568
1177300800,0,1484.329956,1487.319946,1480.189941,1480.930054,2575020000,1104636513,1.81E+11,0.353549318,-3453643056,1.69E-08,24904780.14,976.3356221,11.65970513,1489.120531,1406.181471,1447.651001,0,0,1462.008659,1472.421647,1451.59567,0,0,1484.349976,1417.22998,0,0,15.31888575,11.5070515,3.811834249,1462.489281,1447.170395,20,20,20,1.460661469,0.553702562,0.906958907,0.117001011,22.98862114,147.148408,-3.89099095,30.13267499,20.78437825,9.34829675,1448.044983,1425.649963,1399.919983,1412.774963,96,4,92,76.58068747,78.10973364,12.32258843,74.6686833,89.86534576,93.55494106,-10.13465424,46.82888853,-0.230398629,-0.230664455,1.766748912
1177387200,1,1480.930054,1483.819946,1473.73999,1480.410034,3119750000,-1031420475,1.78E+11,0.321199698,828136409,1.12E-08,-7028292.906,976.3356221,11.54686591,1493.437929,1406.155076,1449.796503,0,0,1465.237325,1476.18431,1454.29034,0,0,1484.349976,1417.22998,0,0,15.61372923,12.32838704,3.285342189,1465.24632,1449.63259,20,20,20,1.373866649,0.673140441,0.700726209,0.125823853,22.98754173,114.2901983,-5.18651765,32.37264041,23.08849492,9.284145495,1448.874969,1425.649963,1399.919983,1412.774963,92,4,88,75.60463862,70.15566445,13.20490306,71.68837286,87.06249132,92.11913031,-12.93750868,45.70547253,-0.03511442,-0.035120587,1.731014108
1177473600,0,1480.280029,1496.589966,1480.280029,1495.420044,3252590000,3794981387,1.81E+11,0.38990815,9817982524,1.39E-08,31882819.37,976.3356221,11.88708527,1500.055046,1406.218965,1453.137006,0,0,1470.199992,1481.553971,1458.846012,0,0,1495.420044,1417.22998,1,0,16.86417744,13.23554512,3.628632319,1469.888431,1453.024254,20,20,20,1.314874066,0.606896163,0.707977903,0.135266395,23.13334008,133.2671993,-4.7469906,35.85012485,25.56582076,10.28430409,1459.507477,1430.284973,1399.919983,1412.774963,100,24,76,82.87424457,70.71508101,14.49548232,71.84595466,98.13349829,91.68711179,-1.866501706,46.37285718,1.013908961,1.008803386,2.762473977
1177560000,0,1495.27002,1498.02002,1491.170044,1494.25,3211800000,2462413842,1.78E+11,0.41214177,1273968870,1.41E-08,30465330.41,975.5717193,11.52729175,1504.139602,1409.836411,1456.988007,0,0,1475.323657,1485.951636,1464.695679,0,0,1495.420044,1420.859985,0,0,17.55835213,14.10010653,3.458245607,1473.636365,1456.078013,20,20,20,1.383290773,0.626273809,0.757016964,0.14427234,23.06651502,127.1787809,-18.1180116,39.25164833,28.19034689,11.06130144,1464.445008,1431,1400.264984,1412.774963,96,20,76,80.71100078,63.3178347,15.60310143,70.68320355,94.11944966,93.10514643,-5.88055034,48.6368684,-0.078241829,-0.078272454,2.682070737
1177646400,0,1494.209961,1497.319946,1488.670044,1494.069946,2732810000,355674565.4,1.75E+11,0.403484526,701753938.4,1.30E-08,-2842268.967,975.4541649,11.32176391,1507.564144,1413.565861,1460.565002,0,0,1479.655322,1490.252295,1469.058349,0,0,1495.420044,1420.859985,0,0,17.88776273,14.85763777,3.030124962,1476.779993,1458.89223,20,20,20,1.310848666,0.662922296,0.64792637,0.152272831,23.08072217,110.8042708,-12.76495345,42.1481578,30.79249664,11.35566116,1467.352509,1431,1406.824982,1412.774963,92,16,76,80.33864434,56.9378726,16.59410508,71.03189914,93.83859794,95.36384863,-6.161402063,49.06728729,-0.012049791,-0.012050517,2.669697762
1177905600,1,1494.069946,1497.160034,1482.290039,1482.369995,3093420000,-2380923259,1.72E+11,0.339467022,1406354992,1.18E-08,-24553640.61,975.4541649,11.57520899,1507.655241,1419.625764,1463.640503,0,0,1482.056327,1492.562297,1471.550358,0,0,1495.420044,1424.550049,0,0,17.00866938,15.28784409,1.720825292,1477.639993,1460.631324,20,20,20,1.245277825,0.689848483,0.555429343,0.157349483,23.26514051,83.92198337,-10.79052695,43.47773564,33.24562789,10.23210775,1467.352509,1431,1406.824982,1412.774963,88,12,76,59.69122408,50.07876076,16.95997734,61.15443091,75.58878737,87.84894499,-24.41121263,47.73615761,-0.783092588,-0.786174859,1.865698969
1177992000,1,1482.369995,1487.27002,1476.699951,1486.300049,3400350000,-283875126.4,1.76E+11,0.344942573,-5186717043,1.13E-08,-15209347.03,975.4541649,11.50341328,1507.759185,1425.696821,1466.728003,0,0,1483.299329,1494.14231,1472.456348,0,0,1495.420044,1437.77002,0,0,16.43959862,15.518195,0.921403627,1478.972309,1462.532711,20,20,20,1.262493499,0.748316475,0.514177024,0.160469869,23.40425037,65.0972381,1.60195305,44.73499814,35.64316878,9.091829364,1467.352509,1431,1407.10498,1412.774963,84,8,76,63.34266722,57.60018005,17.41629416,60.86163718,81.71896185,83.71544905,-18.28103815,45.72966067,0.26511964,0.264768818,2.135764944
1178078400,1,1486.130005,1499.099976,1486.130005,1495.920044,3189800000,4401950267,1.79E+11,0.338288468,1305953723,1.49E-08,29660800.06,981.7677381,11.6081674,1510.265903,1429.005105,1469.635504,0,0,1485.48833,1496.612317,1474.364343,0,0,1495.920044,1438.869995,1,0,16.57380662,15.72931732,0.844489299,1481.579653,1465.005846,20,20,20,1.340550837,0.666883734,0.673667103,0.163129767,23.5688792,95.36947483,1.84447585,45.58238714,37.92124801,7.661139127,1469.447479,1431.539978,1407.10498,1412.774963,100,4,96,70.81079081,58.11942486,18.13674691,64.49470042,94.21303953,83.84026292,-5.786960469,43.13683522,0.647244478,0.645158846,2.796833043
1178164800,1,1495.560059,1503.339966,1495.560059,1502.390015,3007970000,3899076940,1.82E+11,0.34410054,-6313380859,1.43E-08,33655509.5,986.0139603,11.33472023,1513.308676,1432.264334,1472.786505,0,0,1488.550334,1499.47631,1477.624357,0,0,1502.390015,1438.869995,1,0,17.00620309,15.98469447,1.021508615,1484.781247,1467.775044,20,20,20,1.337868999,0.669886368,0.667982631,0.165911298,23.64289279,112.8913998,-0.28650515,46.62102153,40.0190432,6.60197833,1472.329987,1433.659973,1412.017487,1412.774963,100,8,92,74.7955593,58.52560851,18.9912235,65.57335398,98.11890891,91.35030343,-1.881091089,40.90180175,0.432507809,0.431575182,3.241437373
1178251200,1,1502.349976,1510.339966,1501.800049,1505.619995,2761930000,1982324072,1.84E+11,0.307519551,-4150318034,1.10E-08,18947563.19,988.1337862,11.13509143,1516.516246,1435.242762,1475.879504,0,0,1491.14967,1501.524634,1480.774707,0,0,1505.619995,1438.869995,1,0,17.40883459,16.2695225,1.139312092,1487.987208,1470.578374,20,20,20,1.337843173,0.71211635,0.625726823,0.168751272,23.68026088,122.6510578,-5.1495244,46.96135125,41.88889612,5.072455132,1475.829987,1437.159973,1412.017487,1412.774963,100,4,96,76.63306196,58.49898295,19.86252538,58.77188454,89.71011224,94.01402023,-10.28988776,40.11974543,0.214989448,0.214758676,3.463395569
1178510400,0,1505.569946,1511,1505.540039,1509.47998,2545090000,836933965.2,1.87E+11,0.343575713,-3281802999,9.58E-09,12462750.97,990.6670825,10.72972497,1519.606116,1438.639892,1479.123004,0,0,1493.735673,1503.943632,1483.527714,0,0,1509.47998,1438.869995,1,0,17.83381437,16.58238087,1.251433501,1491.293789,1473.459974,20,20,20,1.268124957,0.744027552,0.524097405,0.171683292,23.56345239,123.9753091,5.22697185,46.8307206,43.49534948,3.335371126,1476.899994,1437.48999,1412.847473,1412.774963,100,4,96,78.76750975,58.19672284,20.76984345,60.5068008,96.7332494,94.85409019,-3.266750597,40.49947531,0.256371795,0.256043723,3.728646533
1178596800,1,1509.359985,1509.359985,1500.660034,1507.719971,2795720000,2869701277,1.84E+11,0.335006071,70958189.04,8.67E-09,3265166.094,990.6670825,10.59331218,1521.777652,1442.401352,1482.089502,0,0,1496.394674,1506.464632,1486.324715,0,0,1509.47998,1438.869995,0,0,17.82314181,16.83053306,0.992608752,1493.820894,1475.997752,20,20,20,1.240623951,0.767977109,0.472646842,0.173961459,23.52213612,106.0408382,-1.15944795,46.24903621,44.65078407,1.598252134,1478.767487,1437.48999,1415.129974,1412.774963,96,4,92,75.15571614,51.35202737,21.50492862,62.5463076,92.95072651,93.13136272,-7.049273492,42.19580306,-0.116597042,-0.116665069,3.607702
1178683200,0,1507.319946,1513.800049,1503.77002,1512.579956,2935550000,3963052313,1.87E+11,0.400421706,1210416629,1.01E-08,6202725.926,990.6670825,10.55307767,1522.112723,1449.437277,1485.775,0,0,1498.32334,1507.765308,1488.881372,0,0,1512.579956,1447.800049,1,0,17.9993585,17.06429815,0.935060355,1496.706903,1478.707545,20,20,20,1.275703038,0.720708113,0.554994926,0.17600439,23.4740281,116.1976637,-5.364966,45.94125562,45.39407377,0.547181849,1482.142517,1438.890015,1417.179993,1412.774963,100,20,80,78.32271969,58.30364261,22.32268368,73.44486278,97.16982152,95.61793248,-2.830178482,42.92907585,0.32234003,0.321821628,3.941671097
1178769600,1,1512.329956,1512.329956,1491.420044,1491.469971,3031240000,-795398677.2,1.84E+11,0.302604359,-3827200000,4.18E-09,-32842372.66,990.6670825,11.31070869,1519.637895,1456.279097,1487.958496,0,0,1498.716003,1509.563965,1487.868042,0,0,1512.579956,1452.849976,0,0,16.24831171,16.90110086,-0.65278915,1495.901221,1479.65291,20,20,20,1.136444033,0.812625266,0.323818767,0.174609549,23.7206917,57.61313496,7.4615479,44.28388314,45.63137659,-1.347493442,1484.552521,1438.890015,1415.674988,1412.774963,96,16,80,47.79023549,50.75106043,22.02446172,55.72841545,44.25849947,78.12634917,-55.74150053,41.41098569,-1.39562771,-1.405458165,2.491032333
1178856000,0,1491.469971,1506.23999,1491.469971,1505.849976,2720780000,-439673182.9,1.87E+11,0.303175037,1445397805,1.82E-09,-16072429.99,1000.218597,11.55780229,1518.57115,1462.645843,1490.608496,0,0,1499.499337,1510.95931,1488.039364,0,0,1512.579956,1468.329956,0,0,15.83836592,16.68855387,-0.850187957,1497.431799,1481.593433,20,20,20,1.069552913,0.877023455,0.192529458,0.172563046,24.01409512,65.84451693,3.6415039,43.2508148,45.60616316,-2.355348356,1484.552521,1438.890015,1413.504974,1412.774963,92,12,80,60.03549166,57.06634956,22.20640401,60.27879935,80.15461485,73.86097861,-19.84538515,38.12077462,0.964149817,0.959531554,3.479199434
1179115200,0,1505.76001,1510.900024,1498.339966,1503.150024,2776130000,1927280529,1.84E+11,0.246062456,-2979698321,4.83E-09,21254862.53,1000.218597,11.62939198,1518.764835,1465.934164,1492.349499,0,0,1501.185002,1512.413981,1489.956022,0,0,1512.579956,1470.72998,0,0,15.12130833,16.37510476,-1.253796437,1498.311526,1483.190218,20,20,20,1.152065031,0.827725982,0.324339049,0.169463389,24.33952123,76.91000997,1.7204465,42.54538675,45.36287301,-2.817486259,1486.910034,1438.890015,1415.660004,1412.774963,88,8,80,57.13250958,57.47020844,22.23668523,55.98553002,71.29380898,65.2356411,-28.70619102,35.20974124,-0.179297542,-0.179458473,3.293663773
1179201600,1,1503.109985,1514.829956,1500.430054,1501.189941,3071020000,-3396713558,1.81E+11,0.189259411,-1632130658,2.38E-09,-8982092.622,1000.218597,11.82728555,1518.598679,1469.071316,1493.834998,0,0,1503.390999,1515.002962,1491.779037,0,0,1512.579956,1470.72998,0,0,14.23082857,15.94624952,-1.715420954,1498.754359,1484.52353,20,20,20,1.125643682,0.881788499,0.243855182,0.165195996,24.70879608,79.64560753,-11.46500255,41.64275175,44.92513574,-3.282383986,1488.747498,1439.404968,1417.269989,1412.774963,84,4,80,54.90847276,49.84264931,22.16804671,49.09502156,64.22760763,71.89201049,-35.77239237,33.49506415,-0.130398361,-0.130483454,3.158970528
1179288000,0,1500.75,1514.150024,1500.75,1514.140015,2915350000,164092053.1,1.84E+11,0.228512142,1530026547,1.38E-09,21144821.55,1008.847022,11.93962401,1520.123595,1471.710402,1495.916998,0,0,1504.987333,1516.642301,1493.332365,0,0,1514.140015,1470.72998,1,0,14.4040389,15.6378074,-1.233768502,1501.121383,1486.717344,20,20,20,1.056165281,0.899377741,0.15678754,0.16173337,24.97670455,98.7550065,-9.6169493,39.84101767,44.17180198,-4.330784309,1488.747498,1439.404968,1417.584991,1412.774963,100,4,96,65.22752792,57.32564211,22.50880386,53.96688144,98.19055623,77.90399095,-1.80944377,30.69158756,0.862653928,0.858954331,4.04887544
1179374400,1,1514.01001,1517.140015,1509.290039,1512.75,2868640000,2571122433,1.81E+11,0.209071158,-2339524740,2.87E-09,22515904.49,1007.920878,11.6475063,1520.232204,1475.803795,1498.017999,0,0,1506.250334,1517.912309,1494.588359,0,0,1514.140015,1480.410034,0,0,14.26471202,15.36318832,-1.098476307,1502.910401,1488.645689,20,20,20,1.124096329,0.876270972,0.247825357,0.158447989,25.06411406,114.0590636,-2.0979553,38.03284869,43.17974614,-5.146897446,1489.902527,1440.559998,1417.584991,1412.774963,96,4,92,63.42976171,57.08478168,22.74499396,51.83422835,89.14439156,83.85418514,-10.85560844,30.21076878,-0.091802276,-0.09184444,3.953356204
1179460800,1,1512.73999,1522.75,1512.73999,1522.75,2959050000,2619177610,1.84E+11,0.207231449,376256344.5,5.09E-09,16927256.94,1007.920878,11.53054228,1523.758008,1476.117993,1499.938,0,0,1507.599666,1519.408651,1495.790682,0,0,1522.75,1480.410034,1,0,14.79071275,15.24869321,-0.457980454,1505.962647,1491.171934,20,20,20,1.189995028,0.836028234,0.353966794,0.156435184,25.13359845,147.0964905,2.4520145,36.6608775,42.04976357,-5.388886072,1495.267517,1443.36499,1417.584991,1412.774963,100,4,96,70.23874099,64.47732603,23.26443487,54.93210109,100,95.77831593,0,31.08627176,0.661047761,0.658872421,4.640537537
1179720000,0,1522.75,1529.869995,1522.709961,1525.099976,3465360000,1807160126,1.87E+11,0.218993939,7369477679,8.06E-09,24908632.52,1007.920878,11.21836311,1526.724576,1477.568417,1502.146497,0,0,1509.321663,1521.300655,1497.342672,0,0,1525.099976,1480.410034,1,0,15.22172894,15.24330035,-0.021571417,1508.906851,1493.685123,20,20,20,1.294623416,0.722612726,0.57201069,0.155354787,25.05048282,174.7885107,3.4734984,35.78638219,40.88724646,-5.100864264,1501,1446.924988,1421.642486,1412.774963,100,12,88,71.66904002,64.61719376,23.80090012,60.75579565,89.09460427,92.74633195,-10.90539573,32.32144525,0.154324479,0.154205521,4.802023501
1179806400,0,1525.099976,1529.23999,1522.050049,1524.119995,2860500000,-2365344221,1.85E+11,0.182653834,-135013007.3,4.86E-09,3509831.945,1007.27322,10.93061868,1528.542572,1480.121417,1504.331995,0,0,1511.243998,1523.071989,1499.416008,0,0,1525.099976,1482.369995,0,0,15.30777756,15.2561958,0.051581764,1511.247335,1495.939558,20,20,20,1.23838353,0.795412838,0.442970692,0.15449973,24.99321117,155.5885606,5.14798535,35.17598547,39.69110533,-4.515119858,1503.907501,1446.924988,1431.372498,1416.299988,96,8,88,70.04916815,57.28843509,24.23374211,53.53878978,85.0454946,91.38003296,-14.9545054,33.18253531,-0.064256837,-0.06427749,4.734681036
1179892800,0,1524.089966,1532.430054,1521.900024,1522.280029,3084260000,-4075106393,1.82E+11,0.08813624,1074681802,3.97E-09,-5561483.31,1007.27322,10.9020052,1530.767909,1480.582079,1505.674994,0,0,1512.792668,1524.670658,1500.914677,0,0,1525.099976,1482.369995,0,0,15.05396905,15.21575045,-0.161781397,1512.944673,1497.890704,20,20,20,1.170990329,0.806030223,0.364960106,0.153277537,24.96043813,142.1515698,2.0449771,33.87515043,38.53457947,-4.659429041,1505.200013,1448.205017,1436.647492,1419.164978,92,4,88,66.77929464,49.79063983,24.5315213,48.85250149,75.24988411,83.12999433,-24.75011589,34.49186295,-0.120723172,-0.120796101,4.608242007
1179979200,1,1522.099976,1529.310059,1505.180054,1507.51001,3365530000,-5577241292,1.78E+11,0.047760901,-8388540725,-2.57E-09,-36377685.82,1007.27322,11.84686233,1530.853956,1481.822033,1506.337994,0,0,1514.352006,1526.552006,1502.152006,0,0,1525.099976,1482.369995,0,0,13.50532589,14.87366554,-1.368339644,1512.108571,1498.603245,20,20,20,1.017973444,0.884515999,0.133457446,0.14960513,25.14609726,53.72946125,6.2419616,32.99700418,37.39526718,-4.398263,1506.917511,1448.205017,1437.757477,1420.274963,88,12,76,46.62181237,42.40149175,24.05594971,44.38341907,39.23424062,66.50987311,-60.76575938,33.04875026,-0.970256373,-0.97499403,3.593273872
1180065600,1,1507.5,1517.410034,1507.5,1515.72998,2316250000,-1184689746,1.80E+11,0.062492251,5030503132,-4.37E-09,-20024498.78,1012.765559,11.70851745,1531.565954,1483.276038,1507.420996,0,0,1515.588009,1527.30201,1503.874007,0,0,1525.099976,1482.369995,0,0,12.79381874,14.45769618,-1.66387744,1512.665711,1499.871892,20,20,20,1.009248294,0.960562866,0.048685429,0.145246231,25.19698684,44.68841764,-15.9510251,32.0017367,36.22375051,-4.222013813,1508.995026,1448.205017,1437.757477,1420.274963,84,8,76,55.28846056,42.09255264,23.88277735,42.14292697,59.27805431,57.92072635,-40.72194569,30.02707776,0.545268021,0.543786817,4.158134867
1180411200,1,1515.550049,1521.800049,1512.02002,1518.109985,2571790000,2161985706,1.83E+11,0.125993115,-8413624157,-2.44E-09,16668005.01,1012.765559,11.57076827,1530.68986,1487.726132,1509.207996,0,0,1516.90601,1528.342008,1505.470011,0,0,1525.099976,1486.300049,0,0,12.28042955,14.02224285,-1.741813298,1513.503291,1501.222862,20,20,20,1.064264147,0.926596114,0.137668033,0.14064365,25.26126894,66.24455958,-3.3580196,31.32890378,35.0777674,-3.748863618,1509.837525,1458.03003,1446.755005,1424.359985,80,4,76,57.58895838,48.60020319,23.80109088,43.30227289,65.08152766,54.53127419,-34.91847234,26.07608761,0.157020382,0.156897234,4.321684368
1180497600,1,1517.599976,1530.22998,1510.060059,1530.22998,2980210000,3611296206,1.86E+11,0.130404949,9627420000,-1.80E-09,27831062.83,1012.765559,12.18499347,1531.988813,1490.820172,1511.404492,0,0,1518.708346,1530.721346,1506.695345,0,0,1530.22998,1491.469971,1,0,12.70509085,13.75881245,-1.053721598,1516.076628,1503.371537,20,20,20,1.03300209,0.908862744,0.124139346,0.137392732,25.4280267,106.5296508,-8.25446815,31.48307212,34.14910679,-2.666034667,1510.945038,1458.03003,1448.044983,1425.649963,100,16,84,67.434375,48.68926933,24.10249402,48.65276454,94.63527563,72.99828587,-5.364724369,22.68564643,0.798360799,0.79519076,5.1545478
1180584000,1,1530.189941,1535.560059,1528.26001,1530.619995,3335530000,1801323268,1.89E+11,0.082029683,9554395037,3.45E-09,24642966.41,1012.765559,11.83606886,1534.075008,1492.203971,1513.13949,0,0,1520.888346,1532.291349,1509.485343,0,0,1530.619995,1491.469971,1,0,12.92412765,13.59187549,-0.667747844,1518.314069,1505.389941,20,20,20,1.217781739,0.862673808,0.355107931,0.134960641,25.38885455,155.4800847,-11.9495487,30.79096636,33.34445319,-2.553486833,1513.250031,1461.255005,1448.874969,1425.649963,100,12,88,67.7126755,56.40551429,24.38439815,49.77732045,88.79552248,82.83744192,-11.20447752,20.95979237,0.025487345,0.025484098,5.181348903
1180670400,1,1530.619995,1540.560059,1530.619995,1536.339966,2927020000,-737222281.3,1.92E+11,0.050717354,-324990155.3,5.51E-09,11788496.08,1016.550293,11.70063994,1537.534015,1492.139959,1514.836987,0,0,1523.166345,1534.778357,1511.554334,0,0,1536.339966,1491.469971,1,0,13.40474815,13.55445002,-0.149701875,1521.087284,1507.682536,20,20,20,1.238240161,0.791151628,0.447088533,0.133660348,25.395152,162.958637,-0.69697225,30.84552591,32.69830302,-1.852777104,1515.750031,1470.630005,1459.507477,1430.284973,100,8,92,71.79199214,56.68976178,24.81387226,50.34861239,90.00453883,91.14511231,-9.995461166,22.07113875,0.37370288,0.373006345,5.574414633
1180929600,0,1536.280029,1540.530029,1532.310059,1539.180054,2738930000,2280959287,1.95E+11,0.087301591,-5106931199,3.83E-09,16001561.75,1018.429494,11.45202066,1541.216598,1491.813383,1516.51499,0,0,1524.959017,1536.392025,1513.526009,0,0,1539.180054,1491.469971,1,0,13.85510173,13.61458036,0.240521369,1523.870787,1510.015685,20,20,20,1.212326366,0.814800881,0.397525485,0.13327505,25.38032242,147.8836036,-3.7649902,30.21412673,32.07916352,-1.86503679,1515.750031,1474.730042,1464.445008,1431,100,4,96,73.69597667,63.33397421,25.28745105,56.03295699,96.56116415,91.78707515,-3.438835854,24.63796581,0.184860647,0.18468999,5.769580178
1181016000,0,1539.119995,1539.119995,1525.619995,1530.949951,2939450000,1220902491,1.92E+11,0.056942118,-66997886.45,1.49E-09,-10654240.26,1018.429494,11.60259483,1542.862288,1492.314689,1517.588489,0,0,1525.559351,1537.626355,1513.492346,0,0,1539.180054,1491.469971,0,0,13.39351753,13.5703678,-0.176850266,1524.959889,1511.566372,20,20,20,1.157900465,0.84699921,0.310901254,0.132172326,25.33106499,97.27026854,5.16151125,28.83058991,31.37411957,-2.54352966,1515.750031,1474.730042,1467.352509,1431,96,4,92,60.12611238,63.45513626,25.28981926,63.16378464,75.86010109,87.47526802,-24.13989891,25.91760512,-0.534706968,-0.536141642,5.204022863
1181102400,0,1530.569946,1530.569946,1514.130005,1517.380005,2964190000,-2410605208,1.89E+11,-0.003293924,-4910679038,-2.42E-09,-41991260.57,1018.429494,11.97526277,1542.916795,1493.226186,1518.07149,0,0,1525.115015,1538.107019,1512.12301,0,0,1539.180054,1491.469971,0,0,11.796742,13.21564264,-1.418900642,1523.793753,1511.997011,20,20,20,1.079596085,0.896290958,0.183305127,0.128602213,25.36565446,17.65162549,7.02848555,26.92211187,30.60155973,-3.679447858,1515.750031,1474.730042,1467.352509,1431,92,28,64,44.52763759,56.36871448,24.59365326,54.31061136,34.48261525,68.96796016,-65.51738475,24.86271439,-0.88637424,-0.890325905,4.271521505
1181188800,1,1517.359985,1517.359985,1490.369995,1490.719971,3538470000,-5238917020,1.86E+11,-0.098634873,-24098562620,-1.36E-08,-88443958.68,1018.429494,13.04917329,1544.608297,1489.348686,1516.978491,0,0,1522.509676,1537.147676,1507.871676,0,0,1539.180054,1490.719971,0,1,8.284544865,12.22942308,-3.944878218,1518.705479,1510.420934,20,20,20,0.893357634,0.99625789,0.102900256,0.119809021,25.54585305,-120.847107,7.1415038,23.51621146,29.54813832,-6.031926855,1514.40503,1474.730042,1467.352509,1431,88,100,-12,28.03834863,55.51872915,22.62414677,43.03473939,0.697301362,37.01333923,-99.30269864,18.23855801,-1.756978075,-1.772596142,2.439493733
1181275200,1,1490.709961,1507.76001,1487.410034,1507.670044,2993460000,-479711965.5,1.89E+11,0.002052733,-284210558.5,-1.78E-08,-28133323.29,1030.009438,13.5706592,1543.124218,1492.452771,1517.788495,0,0,1521.204342,1535.464339,1506.944344,0,0,1539.180054,1490.719971,0,0,6.790555275,11.14164952,-4.351094246,1517.00772,1510.217164,20,20,20,0.865725877,1.075648987,0.20992311,0.109889134,25.79186929,-113.394832,4.49153415,22.21405465,28.46061809,-6.24656344,1513.985047,1474.730042,1469.447479,1431.539978,84,96,-12,43.41139795,55.51664754,21.4280534,44.64490476,38.11853334,24.43281665,-61.88146666,10.05314358,1.137039372,1.130623666,3.60427111
1181534400,0,1507.640015,1515.530029,1503.349976,1509.119995,2525280000,2834298429,1.91E+11,-0.043716652,-18642720317,-1.49E-08,36465421.97,1031.000015,13.47133018,1543.003941,1492.900051,1517.951996,0,0,1520.783008,1535.270007,1506.296009,0,0,1539.180054,1490.719971,0,0,5.658330972,10.04498581,-4.38665484,1515.794224,1510.135893,20,20,20,0.8994365,1.070424049,0.170987549,0.099621213,25.96574214,-62.19800927,-10.4419858,20.23139621,27.22756169,-6.996165481,1513.985047,1474.730042,1472.329987,1433.659973,80,92,-12,44.57996953,54.46671683,20.42609739,45.31970444,40.84656781,26.55413417,-59.15343219,3.901692368,0.09617164,0.096125424,3.703909036
1181620800,1,1509.119995,1511.329956,1492.969971,1493,3056200000,-3178896520,1.88E+11,-0.08380221,-920398560.6,-1.80E-08,-30216864.96,1031.000015,13.82051981,1544.11777,1490.771219,1517.444495,0,0,1518.962004,1534.306999,1503.617009,0,0,1539.180054,1490.719971,0,0,3.420852717,8.720159193,-5.299306475,1512.28742,1508.866567,20,20,20,0.858157383,1.083789201,0.225631818,0.087274684,26.20718908,-128.9163282,-1.7145146,17.21071998,25.64174479,-8.43102481,1513.985047,1474.730042,1475.829987,1437.159973,76,88,-12,35.24380278,54.27676398,18.78064487,39.23908325,10.51733466,29.8274786,-89.48266534,-2.829666741,-1.068171852,-1.073917762,2.59617307
1181707200,1,1492.650024,1515.699951,1492.650024,1515.670044,3077930000,23740091.03,1.91E+11,0.013996919,3619884580,-1.72E-08,14090505.42,1031.000015,14.47976318,1543.747713,1492.589286,1518.1685,0,0,1517.412004,1533.044999,1501.779008,0,0,1539.180054,1490.719971,0,0,3.437295171,7.663586388,-4.226291217,1512.807824,1509.370529,20,20,20,0.865431288,1.073693346,0.208262058,0.076850119,26.48160506,-69.71794998,-0.05851475,15.04798283,23.89252439,-8.844541566,1513.985047,1474.730042,1476.899994,1437.48999,72,84,-12,51.66841818,61.7343461,18.06617125,46.54349505,53.17026662,34.84472303,-46.82973338,-6.927605224,1.518422237,1.50700959,4.154016177
1181793600,1,1515.579956,1526.449951,1515.579956,1522.969971,2813630000,4082030872,1.94E+11,-0.017957095,-7269815865,-7.51E-09,60287269.69,1035.965624,14.2219226,1544.201253,1493.018742,1518.609998,0,0,1516.430664,1532.420654,1500.440674,0,0,1539.180054,1490.719971,0,0,3.993336339,6.929536378,-2.936200039,1514.371231,1510.377895,20,20,20,1.047898117,1.011565265,0.036332852,0.068956571,26.61641267,21.52198537,11.61998245,13.07510756,21.91803347,-8.842925908,1513.977539,1478.465027,1478.767487,1437.48999,68,80,-12,55.83084861,69.46430198,17.67630747,49.68277167,66.90483589,43.53081239,-33.09516411,-4.274669038,0.481630354,0.480474226,4.655653533
