Date,Price
6/24/2011,1698
6/27/2011,1681
6/28/2011,1692
6/29/2011,1718
6/30/2011,1725
7/1/2011,1714
7/4/2011,1724
7/5/2011,1733
7/6/2011,1743
7/7/2011,1736
7/8/2011,1745
7/11/2011,1734
7/12/2011,1726
7/13/2011,1755
7/14/2011,1780
7/15/2011,1762
7/18/2011,1775
7/19/2011,1776
7/20/2011,1767
7/21/2011,1788
7/22/2011,1796
7/25/2011,1795
7/26/2011,1793
7/27/2011,1819
7/28/2011,1795
7/29/2011,1783
8/1/2011,1800
8/2/2011,1793
8/3/2011,1784
8/4/2011,1755
8/5/2011,1715
8/8/2011,1725
8/9/2011,1738
8/10/2011,1757
8/11/2011,1785
8/12/2011,1804
8/15/2011,1803
8/16/2011,1816
8/17/2011,1846
8/18/2011,1843
8/19/2011,1869
8/22/2011,1892
8/23/2011,1892
8/24/2011,1862
8/25/2011,1800
8/26/2011,1820
8/29/2011,1836
8/30/2011,1845
8/31/2011,1850
9/1/2011,1846
9/2/2011,1878
9/5/2011,1877
9/6/2011,1868
9/7/2011,1820
9/8/2011,1852
9/9/2011,1842
9/12/2011,1815
9/13/2011,1812
9/14/2011,1819
9/15/2011,1798
9/16/2011,1798
9/19/2011,1800
9/20/2011,1776
9/21/2011,1780
9/22/2011,1720
9/23/2011,1648
9/26/2011,1562
9/27/2011,1577
9/28/2011,1560
9/29/2011,1543
9/30/2011,1517
10/3/2011,1505
10/4/2011,1484
10/5/2011,1445
10/6/2011,1495
10/7/2011,1530
10/10/2011,1520
10/11/2011,1518
10/12/2011,1548
10/13/2011,1538
10/14/2011,1558
10/17/2011,1572
10/18/2011,1533
10/19/2011,1535
10/20/2011,1490
10/21/2011,1515
10/24/2011,1535
10/25/2011,1547
10/26/2011,1596
10/27/2011,1618
10/28/2011,1637
10/31/2011,1618
11/1/2011,1565
11/2/2011,1610
11/3/2011,1642
11/4/2011,1633
11/7/2011,1642
11/8/2011,1665
11/9/2011,1651
11/10/2011,1630
11/11/2011,1635
11/14/2011,1652
11/15/2011,1641
11/16/2011,1629
11/17/2011,1608
11/18/2011,1592
11/21/2011,1567
11/22/2011,1556
11/23/2011,1556
11/24/2011,1542
11/25/2011,1532
11/28/2011,1558
11/29/2011,1539
11/30/2011,1552
12/1/2011,1561
12/2/2011,1562
12/5/2011,1537
12/6/2011,1509
12/7/2011,1521
12/8/2011,1507
12/9/2011,1498
12/12/2011,1490
12/13/2011,1495
12/14/2011,1430
12/15/2011,1420
12/16/2011,1423
12/19/2011,1418
12/20/2011,1430
12/21/2011,1428
12/22/2011,1418
12/23/2011,1433
12/27/2011,1433
12/28/2011,1408
12/29/2011,1356
12/30/2011,1390
1/3/2012,1411
1/4/2012,1420
1/5/2012,1410
1/6/2012,1418
1/9/2012,1410
1/10/2012,1463
1/11/2012,1487
1/12/2012,1502
1/13/2012,1481
1/16/2012,1500
1/17/2012,1523
1/18/2012,1509
1/19/2012,1532
1/20/2012,1519
1/23/2012,1546
1/24/2012,1545
1/25/2012,1554
1/26/2012,1623
1/27/2012,1614
1/30/2012,1610
1/31/2012,1627
2/1/2012,1614
2/2/2012,1624
2/3/2012,1631
2/6/2012,1613
2/7/2012,1625
2/8/2012,1652
2/9/2012,1672
2/10/2012,1645
2/13/2012,1663
2/14/2012,1637
2/15/2012,1642
2/16/2012,1613
2/17/2012,1640
2/20/2012,1650
2/21/2012,1680
2/22/2012,1712
2/23/2012,1725
2/24/2012,1714
2/27/2012,1707
2/28/2012,1718
2/29/2012,1731
3/1/2012,1695
3/2/2012,1705
3/5/2012,1673
3/6/2012,1610
3/7/2012,1628
3/8/2012,1634
3/9/2012,1660
3/12/2012,1694
3/13/2012,1692
3/14/2012,1682
3/15/2012,1677
3/16/2012,1675
3/19/2012,1679
3/20/2012,1658
3/21/2012,1642
3/22/2012,1608
3/23/2012,1616
3/26/2012,1644
3/27/2012,1664
3/28/2012,1648
3/29/2012,1645
3/30/2012,1645
4/2/2012,1645
4/3/2012,1666
4/4/2012,1610
4/5/2012,1596
4/9/2012,1617
4/10/2012,1604
4/11/2012,1593
4/12/2012,1585
4/13/2012,1600
4/16/2012,1575
4/17/2012,1577
4/18/2012,1583
4/19/2012,1586
4/20/2012,1578
4/23/2012,1556
4/24/2012,1558
4/25/2012,1560
4/26/2012,1556
4/27/2012,1575
4/30/2012,1572
5/1/2012,1567
5/2/2012,1565
5/3/2012,1553
5/4/2012,1531
5/7/2012,1528
5/8/2012,1517
5/9/2012,1499
5/10/2012,1498
5/11/2012,1465
5/14/2012,1451
5/15/2012,1446
5/16/2012,1428
5/17/2012,1449
5/18/2012,1460
5/21/2012,1460
5/22/2012,1463
5/23/2012,1430
5/24/2012,1433
5/25/2012,1424
5/28/2012,
5/29/2012,1442
5/30/2012,1403
5/31/2012,1410
6/1/2012,1418
6/4/2012,1437
6/5/2012,1440
6/6/2012,1465
6/7/2012,1470
6/8/2012,1422
6/11/2012,1455
6/12/2012,1444
6/13/2012,1466
6/14/2012,1486
6/15/2012,1497
6/18/2012,1486
6/19/2012,1488
6/20/2012,1462
6/21/2012,1459
6/22/2012,1438
6/25/2012,1436
6/26/2012,1435
6/27/2012,1412
6/28/2012,1402
6/29/2012,1427
7/2/2012,1442
7/3/2012,1478
7/4/2012,
7/5/2012,1470
7/6/2012,1455
7/9/2012,1444
7/10/2012,1453
7/11/2012,1426
7/12/2012,1411
7/13/2012,1426
7/16/2012,1421
7/17/2012,1422
7/18/2012,1410
7/19/2012,1416
7/20/2012,1410
7/23/2012,1396
7/24/2012,1395
7/25/2012,1400
7/26/2012,1410
7/27/2012,1415
7/30/2012,1408
7/31/2012,1428
8/1/2012,1396
8/2/2012,1393
8/3/2012,1392
8/6/2012,1399
8/7/2012,1412
8/8/2012,1406
8/9/2012,1411
8/10/2012,1399
8/13/2012,1401
8/14/2012,1402
8/15/2012,1400
8/16/2012,1400
8/17/2012,1462
8/20/2012,1468
8/21/2012,1506
8/22/2012,1525
8/23/2012,1545
8/24/2012,1540
8/27/2012,1541
8/28/2012,1525
8/29/2012,1520
8/30/2012,1523
8/31/2012,1519
9/3/2012,
9/4/2012,1556
9/5/2012,1566
9/6/2012,1590
9/7/2012,1597
9/10/2012,1595
9/11/2012,1607
9/12/2012,1650
9/13/2012,1660
9/14/2012,1700
9/17/2012,1691
9/18/2012,1670
9/19/2012,1635
9/20/2012,1617
9/21/2012,1643
9/24/2012,1610
9/25/2012,1635
9/26/2012,1625
9/27/2012,1654
9/28/2012,1660
10/1/2012,1680
10/2/2012,1684
10/3/2012,1688
10/4/2012,1706
10/5/2012,1718
10/8/2012,1685
10/9/2012,1697
10/10/2012,1673
10/11/2012,1687
10/12/2012,1670
10/15/2012,1640
10/16/2012,1645
10/17/2012,1656
10/18/2012,1649
10/19/2012,1635
10/22/2012,1607
10/23/2012,1580
10/24/2012,1580
10/25/2012,1574
10/26/2012,1570
10/29/2012,1540
10/30/2012,1548
10/31/2012,1574
11/1/2012,1578
11/2/2012,1558
11/5/2012,1551
11/6/2012,1545
11/7/2012,1556
11/8/2012,1546
11/9/2012,1565
11/12/2012,1569
11/13/2012,1582
11/14/2012,1586
11/15/2012,1578
11/16/2012,1554
11/19/2012,1580
11/20/2012,1580
11/21/2012,1577
11/22/2012,
11/23/2012,
11/26/2012,1613
11/27/2012,1614
11/28/2012,1585
11/29/2012,1623
11/30/2012,1613
12/3/2012,1601
12/4/2012,1588
12/5/2012,1584
12/6/2012,1585
12/7/2012,1604
12/10/2012,1623
12/11/2012,1631
12/12/2012,1642
12/13/2012,1604
12/14/2012,1614
12/17/2012,1607
12/18/2012,1610
12/19/2012,1597
12/20/2012,1562
12/21/2012,1533
12/24/2012,1542
12/26/2012,1547
12/27/2012,1536
12/28/2012,1530
12/31/2012,1524
1/2/2013,1569
1/3/2013,1574
1/4/2013,1559
1/7/2013,1553
1/8/2013,1575
1/9/2013,1595
1/10/2013,1623
1/11/2013,1628
1/14/2013,1662
1/15/2013,1694
1/16/2013,1682
1/17/2013,1689
1/18/2013,1685
1/21/2013,1679
1/22/2013,1690
1/23/2013,1702
1/24/2013,1680
1/25/2013,1682
1/28/2013,1684
1/29/2013,1676
1/30/2013,1691
1/31/2013,1672
2/1/2013,1693
2/4/2013,1698
2/5/2013,1707
2/6/2013,1730
2/7/2013,1732
2/8/2013,1718
2/11/2013,1709
2/12/2013,1710
2/13/2013,1732
2/14/2013,1727
2/15/2013,1677
2/18/2013,1697
2/19/2013,1685
2/20/2013,1655
2/21/2013,1610
2/22/2013,1611
2/25/2013,1622
2/26/2013,1610
2/27/2013,1612
2/28/2013,1600
3/1/2013,1693
3/4/2013,1698
3/5/2013,1707
3/6/2013,1730
3/7/2013,1732
3/8/2013,1718
3/11/2013,1709
3/12/2013,1710
3/13/2013,1732
3/14/2013,1727
3/15/2013,1677
3/18/2013,1697
3/19/2013,1685
3/20/2013,1655
3/21/2013,1610
3/22/2013,1611
3/25/2013,1622
3/26/2013,1610
3/27/2013,1612
3/28/2013,1600
4/1/2013,1580
4/2/2013,1579
4/3/2013,1572
4/4/2013,1522
4/5/2013,1528
4/8/2013,1535
4/9/2013,1540
4/10/2013,1537
4/11/2013,1531
4/12/2013,1515
4/15/2013,1442
5/1/2013,1482
5/2/2013,1495
5/3/2013,1497
5/6/2013,1500
5/7/2013,1485
5/8/2013,1496
5/9/2013,1505
5/10/2013,1490
5/13/2013,
5/14/2013,1495
5/15/2013,
5/16/2013,1480
5/17/2013,
5/20/2013,
5/21/2013,1456
5/22/2013,
5/23/2013,1463
5/24/2013,1458
5/27/2013,
5/28/2013,
5/29/2013,1457
5/30/2013,
6/3/2013,1492
6/4/2013,1492
6/5/2013,1505
6/6/2013,1517
6/7/2013,
6/10/2013,
6/11/2013,
6/12/2013,1483
6/13/2013,
6/14/2013,1450
6/17/2013,
6/18/2013,1429
6/19/2013,
6/20/2013,1388
6/21/2013,
6/24/2013,1362
6/25/2013,
6/26/2013,1335
6/27/2013,
7/1/2013,1370
7/2/2013,1382
7/3/2013,1365
7/4/2013,
7/5/2013,1326
7/8/2013,1357
7/9/2013,1369
7/10/2013,1375
7/11/2013,1405
7/12/2013,1405
7/15/2013,1413
7/16/2013,1426
7/17/2013,1428
7/18/2013,1416
7/19/2013,1425
7/22/2013,1444
7/23/2013,1430
7/24/2013,
7/25/2013,1444
7/26/2013,
7/29/2013,
7/30/2013,1439
8/1/2013,
8/2/2013,1440
8/5/2013,
8/6/2013,1432
8/7/2013,1427
8/8/2013,1468
8/9/2013,1494
8/12/2013,
8/13/2013,1507
8/14/2013,1492
8/15/2013,1506
8/16/2013,1528
8/19/2013,
8/20/2013,1517
8/21/2013,
8/22/2013,1525
8/23/2013,1542
8/26/2013,
8/27/2013,1549
8/28/2013,1525
8/29/2013,1530
8/30/2013,
9/2/2013,
9/3/2013,1534
9/4/2013,
9/5/2013,1489
9/6/2013,1502
9/9/2013,
9/10/2013,1475
9/11/2013,1478
9/12/2013,1447
9/13/2013,1441
9/16/2013,
9/17/2013,1435
9/18/2013,1420
9/19/2013,1470
9/20/2013,1450
9/23/2013,
9/24/2013,1423
9/25/2013,
9/26/2013,
9/27/2013,1415
9/30/2013,
10/1/2013,1380
10/2/2013,
10/3/2013,1380
10/4/2013,1390
10/7/2013,
10/8/2013,1408
10/9/2013,1388
10/10/2013,1388
10/11/2013,1368
10/14/2013,
10/15/2013,1378
10/16/2013,1395
10/17/2013,1425
10/18/2013,1440
10/21/2013,
10/22/2013,1437
10/23/2013,
10/24/2013,1451
10/25/2013,
10/28/2013,
10/29/2013,1470
10/30/2013,
11/1/2013,
11/4/2013,1455
11/5/2013,1454
11/6/2013,
11/7/2013,1456
11/8/2013,1447
11/11/2013,
11/12/2013,1436
11/13/2013,1436
11/14/2013,1451
11/15/2013,1440
11/18/2013,
11/19/2013,1412
11/20/2013,1405
11/21/2013,1395
11/22/2013,1398
11/25/2013,
11/26/2013,1381
11/27/2013,1377
11/28/2013,
11/29/2013,
12/2/2013,
12/3/2013,1347
12/4/2013,
12/5/2013,1364
12/6/2013,1365
12/9/2013,
12/10/2013,1400
12/11/2013,
12/12/2013,1367
12/13/2013,1368
1/2/2014,1395
1/3/2014,1410
1/6/2014,1417
1/7/2014,1414
1/8/2014,
1/9/2014,1419
1/10/2014,1430
1/13/2014,
1/14/2014,1438
1/15/2014,1423
1/16/2014,1430
1/17/2014,1449
1/20/2014,
1/21/2014,1442
1/22/2014,1467
1/23/2014,1461
1/24/2014,1435
1/27/2014,
1/28/2014,1420
1/29/2014,1416
1/30/2014,1390
2/3/2014,
2/4/2014,
2/5/2014,1388
2/6/2014,1385
2/7/2014,1385
2/10/2014,
2/11/2014,1388
2/12/2014,
2/13/2014,1402
2/14/2014,1433
2/17/2014,
2/18/2014,1428
2/19/2014,
2/20/2014,1417
2/21/2014,
2/24/2014,
2/25/2014,1439
2/26/2014,
2/27/2014,1453
3/3/2014,
3/4/2014,1455
3/5/2014,1480
3/6/2014,1490
3/7/2014,
3/10/2014,1480
3/11/2014,
3/12/2014,1478
3/13/2014,1480
3/14/2014,1489
3/17/2014,1477
3/18/2014,1462
3/19/2014,1460
3/20/2014,1441
3/21/2014,1445
3/24/2014,
3/25/2014,1436
3/26/2014,
3/27/2014,1411
3/28/2014,1407
3/31/2014,
4/1/2014,1437
4/2/2014,1441
4/3/2014,1444
4/4/2014,1452
4/7/2014,
4/8/2014,1445
4/9/2014,
4/10/2014,1463
4/11/2014,1461
4/14/2014,
4/15/2014,1442
4/16/2014,1444
4/17/2014,1444
4/21/2014,1412
4/22/2014,1408
4/23/2014,1403
4/24/2014,1403
4/25/2014,1422
4/28/2014,
4/29/2014,1428
5/1/2014,
5/2/2014,1430
5/5/2014,
5/6/2014,1458
5/7/2014,1448
5/8/2014,1437
5/9/2014,1435
5/12/2014,
5/13/2014,1460
5/14/2014,1477
5/15/2014,1475
5/16/2014,1472
5/19/2014,
5/20/2014,1478
5/21/2014,1482
5/22/2014,
5/23/2014,1488
5/26/2014,
5/27/2014,1470
5/28/2014,
5/29/2014,1454
5/30/2014,1468
6/2/2014,
6/3/2014,1434
6/4/2014,1432
6/5/2014,1440
6/6/2014,1455
6/9/2014,
6/10/2014,1482
6/11/2014,1488
6/12/2014,1452
6/13/2014,1438
6/16/2014,
6/17/2014,1435
6/18/2014,1456
6/19/2014,1466
6/20/2014,1460
6/23/2014,
6/24/2014,1477
6/25/2014,1465
6/26/2014,1472
6/27/2014,1483
6/30/2014,
7/1/2014,1507
7/2/2014,1520
7/3/2014,1504
7/4/2014,1510
7/7/2014,1505
7/8/2014,1503
7/9/2014,1509
7/10/2014,1515
7/11/2014,1510
7/14/2014,1498
7/15/2014,1500
7/16/2014,1484
7/17/2014,1502
7/18/2014,1497
7/21/2014,1498
7/22/2014,1493
7/23/2014,1488
7/24/2014,1472
7/25/2014,1477
7/28/2014,1490
7/29/2014,1490
7/30/2014,1482
7/31/2014,1475
8/1/2014,1471
8/4/2014,1465
8/5/2014,1456
8/6/2014,1462
8/7/2014,1469
8/8/2014,1478
8/11/2014,1474
8/12/2014,1476
8/13/2014,1475
8/14/2014,1469
8/15/2014,1448
8/18/2014,1449
8/19/2014,1444
8/20/2014,1433
8/21/2014,1423
8/22/2014,1420
8/25/2014,1420
8/26/2014,1424
8/27/2014,1422
8/28/2014,1430
8/29/2014,1425
9/1/2014,1429
9/2/2014,1414
9/3/2014,1410
9/4/2014,1415
9/5/2014,1407
9/8/2014,1406
9/9/2014,1396
9/10/2014,1385
9/11/2014,1378
9/12/2014,1360
9/15/2014,1370
9/16/2014,1366
9/17/2014,1365
9/18/2014,1344
9/19/2014,1346
9/22/2014,1330
9/23/2014,1340
9/24/2014,1325
9/25/2014,1310
9/26/2014,1307
9/29/2014,1305
9/30/2014,1304
10/1/2014,1281
10/2/2014,1277
10/3/2014,1247
10/6/2014,1235
10/7/2014,1264
10/8/2014,1278
10/9/2014,1283
10/10/2014,1262
10/13/2014,1260
10/14/2014,1269
10/15/2014,1266
10/16/2014,1243
10/17/2014,1262
10/20/2014,1272
10/21/2014,1285
10/22/2014,1274
10/23/2014,1260
10/24/2014,1263
10/27/2014,1254
10/28/2014,1273
10/29/2014,1272
10/30/2014,1254
10/31/2014,1226
11/3/2014,1244
11/4/2014,1230
11/5/2014,1205
11/6/2014,1203
11/7/2014,1203
11/10/2014,1213
11/11/2014,1203
11/12/2014,1210
11/13/2014,1205
11/14/2014,1183
11/17/2014,1210
11/18/2014,1210
11/19/2014,1212
11/20/2014,1211
11/21/2014,1235
11/24/2014,1229
11/25/2014,1220
11/26/2014,1227
11/27/2014,1226
11/28/2014,
12/1/2014,1216
12/2/2014,1227
12/3/2014,1228
12/4/2014,1240
12/5/2014,1237
12/8/2014,1239
12/9/2014,1248
12/10/2014,1248
12/11/2014,1237
12/12/2014,1238
12/15/2014,1220
12/16/2014,1217
12/17/2014,1206
12/18/2014,1212
12/19/2014,1203
12/22/2014,1202
12/23/2014,1190
12/24/2014,1191
12/26/2014,1220
12/29/2014,1220
12/30/2014,1215
12/31/2014,
1/2/2015,1196
1/5/2015,1210
1/6/2015,1216
1/7/2015,1221
1/8/2015,1225
1/9/2015,1225
1/12/2015,1236
1/13/2015,1249
1/14/2015,1247
1/15/2015,1259
1/16/2015,1267
1/19/2015,1270
1/20/2015,1273
1/21/2015,1288
1/22/2015,1287
1/23/2015,1277
1/26/2015,1258
1/27/2015,1264
1/28/2015,1260
1/29/2015,1235
1/30/2015,
2/2/2015,1228
2/3/2015,1235
2/4/2015,1243
2/5/2015,1238
2/6/2015,1231
2/9/2015,1221
2/10/2015,1220
2/11/2015,1204
2/12/2015,1207
2/13/2015,1207
2/16/2015,1208
2/17/2015,1188
2/18/2015,1174
2/19/2015,1172
2/20/2015,1166
2/23/2015,1164
2/24/2015,1162
2/25/2015,1171
2/26/2015,1187
2/27/2015,
3/2/2015,1188
3/3/2015,1194
3/4/2015,1185
3/5/2015,1190
3/6/2015,1167
3/9/2015,1158
3/10/2015,1145
3/11/2015,1127
3/12/2015,1127
3/13/2015,1121
3/16/2015,1120
3/17/2015,1092
3/18/2015,1097
3/19/2015,1121
3/20/2015,1132
3/23/2015,1148
3/24/2015,1142
3/25/2015,1155
3/26/2015,1159
3/27/2015,1147
3/30/2015,1126
3/31/2015,
4/1/2015,1150
4/2/2015,1158
4/6/2015,1184
4/7/2015,1171
4/8/2015,1173
4/9/2015,1161
4/10/2015,1176
4/13/2015,1156
4/14/2015,1154
4/15/2015,1154
4/16/2015,1171
4/17/2015,1165
4/20/2015,1148
4/21/2015,1150
4/22/2015,1138
4/23/2015,1130
4/24/2015,1133
4/27/2015,1131
4/28/2015,1143
4/29/2015,1160
4/30/2015,
5/1/2015,1132
5/4/2015,1147
5/5/2015,1159
5/6/2015,1146
5/7/2015,1137
5/8/2015,1144
5/11/2015,1135
5/12/2015,1134
5/13/2015,1146
5/14/2015,1160
5/15/2015,1165
5/18/2015,1174
5/19/2015,1161
5/20/2015,1158
5/21/2015,1151
5/22/2015,1148
5/26/2015,1128
5/27/2015,1124
5/28/2015,1119
5/29/2015,
6/1/2015,1119
6/2/2015,1109
6/3/2015,1110
6/4/2015,1102
6/5/2015,1090
6/8/2015,1101
6/9/2015,1112
6/10/2015,1121
6/11/2015,1109
6/12/2015,1100
6/15/2015,1084
6/16/2015,1085
6/17/2015,1076
6/18/2015,1093
6/19/2015,1090
6/22/2015,1066
6/23/2015,1064
6/24/2015,1070
6/25/2015,1078
6/26/2015,1075
6/29/2015,1080
6/30/2015,
7/1/2015,1085
7/2/2015,1083
7/3/2015,1086
7/6/2015,1051
7/7/2015,1050
7/8/2015,1032
7/9/2015,1036
7/10/2015,1033
7/13/2015,1029
7/14/2015,1033
7/15/2015,1020
7/16/2015,1012
7/17/2015,1004
7/20/2015,991
7/21/2015,990
7/22/2015,968
7/23/2015,987
7/24/2015,977
7/27/2015,979
7/28/2015,980
7/29/2015,985
7/30/2015,984
7/31/2015,
8/3/2015,976
8/4/2015,959
8/5/2015,957
8/6/2015,949
8/7/2015,951
8/10/2015,973
8/11/2015,989
8/12/2015,995
8/13/2015,992
8/14/2015,1000
8/17/2015,995
8/18/2015,988
8/19/2015,1000
8/20/2015,1028
8/21/2015,1028
8/24/2015,990
8/25/2015,991
8/26/2015,973
8/27/2015,994
8/28/2015,1009
8/31/2015,
9/1/2015,1009
9/2/2015,1015
9/3/2015,1011
9/4/2015,998
9/7/2015,990
9/8/2015,1005
9/9/2015,994
9/10/2015,990
9/11/2015,970
9/14/2015,957
9/15/2015,961
9/16/2015,967
9/17/2015,962
9/18/2015,988
9/21/2015,972
9/22/2015,948
9/23/2015,942
9/24/2015,942
9/25/2015,948
9/28/2015,926
9/29/2015,913
9/30/2015,
10/1/2015,916
10/2/2015,914
10/5/2015,928
10/6/2015,939
10/7/2015,946
10/8/2015,945
10/9/2015,981
10/12/2015,1000
10/13/2015,991
10/14/2015,995
10/15/2015,998
10/16/2015,1009
10/19/2015,1018
10/20/2015,1018
10/21/2015,1007
10/22/2015,1003
10/23/2015,1006
10/26/2015,998
10/27/2015,986
10/28/2015,1005
10/29/2015,993
10/30/2015,
11/2/2015,972
11/3/2015,963
11/4/2015,975
11/5/2015,954
11/6/2015,943
11/9/2015,917
11/10/2015,904
11/11/2015,892
11/12/2015,877
11/13/2015,868
11/16/2015,861
11/17/2015,863
11/18/2015,853
11/19/2015,853
11/20/2015,861
11/23/2015,849
11/24/2015,840
11/25/2015,835
11/26/2015,856
11/27/2015,841
11/30/2015,
12/1/2015,846
12/2/2015,838
12/3/2015,849
12/4/2015,862
12/7/2015,875
12/8/2015,862
12/9/2015,857
12/10/2015,857
12/11/2015,842
12/14/2015,857
12/15/2015,858
12/16/2015,874
12/17/2015,852
12/18/2015,853
12/21/2015,875
12/22/2015,873
12/23/2015,868
12/24/2015,880
12/28/2015,882
12/29/2015,893
12/30/2015,869
12/31/2015,
1/4/2016,892
1/5/2016,895
1/6/2016,879
1/7/2016,873
1/8/2016,884
1/11/2016,856
1/12/2016,844
1/13/2016,845
1/14/2016,838
1/15/2016,841
1/18/2016,820
1/19/2016,834
1/20/2016,822
1/21/2016,817
1/22/2016,838
1/25/2016,862
1/26/2016,869
1/27/2016,879
1/28/2016,876
1/29/2016,
2/1/2016,873
2/2/2016,867
2/3/2016,865
2/4/2016,901
2/5/2016,901
2/8/2016,922
2/9/2016,935
2/10/2016,934
2/11/2016,955
2/12/2016,957
2/15/2016,940
2/16/2016,939
2/17/2016,941
2/18/2016,936
2/19/2016,943
2/22/2016,922
2/23/2016,934
2/24/2016,952
2/25/2016,929
2/26/2016,929
2/29/2016,
3/1/2016,944
3/2/2016,938
3/3/2016,940
3/4/2016,964
3/7/2016,1003
3/8/2016,1005
3/9/2016,978
3/10/2016,981
3/11/2016,979
3/14/2016,977
3/15/2016,960
3/16/2016,967
3/17/2016,989
3/18/2016,974
3/21/2016,976
3/22/2016,991
3/23/2016,969
3/24/2016,961
3/28/2016,955
3/29/2016,958
3/30/2016,976
3/31/2016,
4/1/2016,958
4/4/2016,956
4/5/2016,960
4/6/2016,947
4/7/2016,958
4/8/2016,962
4/11/2016,983
4/12/2016,995
4/13/2016,999
4/14/2016,998
4/15/2016,991
4/18/2016,982
4/19/2016,1011
4/20/2016,1024
4/21/2016,1038
4/22/2016,1029
4/25/2016,1016
4/26/2016,1015
4/27/2016,1021
4/28/2016,1043
4/29/2016,
5/2/2016,1082
5/3/2016,1086
5/4/2016,1066
5/5/2016,1069
5/6/2016,1072
5/9/2016,1057
5/10/2016,1048
5/11/2016,1071
5/12/2016,1069
5/13/2016,1047
5/16/2016,1061
5/17/2016,1046
5/18/2016,1036
5/19/2016,1011
5/20/2016,
5/23/2016,1007
5/24/2016,1006
5/25/2016,996
5/26/2016,1006
5/27/2016,989
5/30/2016,
5/31/2016,
6/1/2016,974
6/2/2016,967
6/3/2016,981
6/6/2016,993
6/7/2016,991
6/8/2016,1018
6/9/2016,999
6/10/2016,999
6/13/2016,994
6/14/2016,985
6/15/2016,981
6/16/2016,986
6/17/2016,970
6/20/2016,980
6/21/2016,980
6/22/2016,984
6/23/2016,967
6/24/2016,995
6/27/2016,987
6/28/2016,978
6/29/2016,1003
6/30/2016,
7/1/2016,1048
7/4/2016,1069
7/5/2016,1068
7/6/2016,1074
7/7/2016,1088
7/8/2016,1092
7/11/2016,1097
7/12/2016,1096
7/13/2016,1094
7/14/2016,1089
7/15/2016,1091
7/18/2016,1089
7/19/2016,1091
7/20/2016,1073
7/21/2016,1092
7/22/2016,1090
7/25/2016,1071
7/26/2016,1095
7/27/2016,1116
7/28/2016,1143
7/29/2016,
8/1/2016,1154
8/2/2016,1177
8/3/2016,1164
8/4/2016,1159
8/5/2016,1146
8/8/2016,1154
8/9/2016,1154
8/10/2016,1181
8/11/2016,1166
8/12/2016,1148
8/15/2016,1115
8/16/2016,1120
8/17/2016,1109
8/18/2016,1124
8/19/2016,1115
8/22/2016,1112
8/23/2016,1109
8/24/2016,1089
8/25/2016,1079
8/26/2016,1082
8/29/2016,1077
8/30/2016,1069
8/31/2016,
9/1/2016,1046
9/2/2016,1060
9/5/2016,1072
9/6/2016,1092
9/7/2016,1098
9/8/2016,1089
9/9/2016,1075
9/12/2016,1045
9/13/2016,1049
9/14/2016,1037
9/15/2016,1033
9/16/2016,1014
9/19/2016,1022
9/20/2016,1024
9/21/2016,1047
9/22/2016,1062
9/23/2016,1055
9/26/2016,1045
9/27/2016,1032
9/28/2016,1017
9/29/2016,1026
9/30/2016,
10/3/2016,1012
10/4/2016,1000
10/5/2016,985
10/6/2016,971
10/7/2016,975
10/10/2016,967
10/11/2016,962
10/12/2016,947
10/13/2016,939
10/14/2016,934
10/17/2016,933
10/18/2016,944
10/19/2016,945
10/20/2016,936
10/21/2016,934
10/24/2016,950
10/25/2016,963
10/26/2016,963
10/27/2016,966
10/28/2016,
11/1/2016,997
11/2/2016,994
11/3/2016,986
11/4/2016,1006
11/7/2016,1001
11/8/2016,1006
11/9/2016,1021
11/10/2016,988
11/11/2016,970
11/14/2016,937
11/15/2016,932
11/16/2016,939
11/17/2016,941
11/18/2016,922
11/21/2016,930
11/22/2016,945
11/23/2016,928
11/24/2016,920
11/25/2016,916
11/28/2016,913
11/29/2016,919
11/30/2016,
12/1/2016,903
12/2/2016,925
12/5/2016,935
12/6/2016,939
12/7/2016,947
12/8/2016,943
12/9/2016,923
12/12/2016,932
12/13/2016,937
12/14/2016,946
12/15/2016,916
12/16/2016,908
12/19/2016,929
12/20/2016,909
12/21/2016,916
12/22/2016,914
12/23/2016,
12/27/2016,903
12/28/2016,901
12/29/2016,900
12/30/2016,
1/3/2017,940
1/4/2017,950
1/5/2017,972
1/6/2017,961
1/9/2017,974
1/10/2017,977
1/11/2017,974
1/12/2017,985
1/13/2017,969
1/16/2017,985
1/17/2017,991
1/18/2017,970
1/19/2017,955
1/20/2017,966
1/23/2017,981
1/24/2017,991
1/25/2017,978
1/26/2017,975
1/27/2017,969
1/30/2017,978
1/31/2017,
2/1/2017,997
2/2/2017,1005
2/3/2017,994
2/6/2017,1012
2/7/2017,1009
2/8/2017,1018
2/9/2017,1027
2/10/2017,994
2/13/2017,1000
2/14/2017,1008
2/15/2017,994
2/16/2017,1016
2/17/2017,1009
2/20/2017,1003
2/21/2017,992
2/22/2017,1000
2/23/2017,1016
2/24/2017,1024
2/27/2017,1038
2/28/2017,
3/1/2017,1018
3/2/2017,1000
3/3/2017,988
3/6/2017,988
3/7/2017,966
3/8/2017,954
3/9/2017,947
3/10/2017,940
3/13/2017,942
3/14/2017,938
3/15/2017,936
3/16/2017,965
3/17/2017,961
3/20/2017,967
3/21/2017,974
3/22/2017,967
3/23/2017,967
