Date,DJIA_Movement,NASDAQ,S&P500,Nikkei225,Hangseng,FTSE100,DAX,ASX,USD/EUR,USD/AUD,USD/JPY,SILVER,PLATINUM,OIL,GOLD
6/18/2010,1,0.001144323,0.001317131,-0.000438112,0.007364565,-0.000590056,-0.001054072,0.005433724,0.000404531,-0.005862743,-0.001429828,0.017582418,0.000632111,-0.006062951,-0.028485757
6/21/2010,0,-0.008966127,-0.003856842,0.024311132,0.030831452,0.009198654,0.012223014,0.013335134,-0.002018571,-0.013495123,0.004295627,0.028077754,0.017056222,0.019208306,0.014197531
6/22/2010,0,-0.011921785,-0.016070691,-0.012221137,-0.004451932,-0.009831877,-0.003802684,-0.011772166,0.006665041,0.003071323,-0.006470717,-0.025210084,-0.009937888,-0.005730294,0.006086427
6/23/2010,1,-0.003346922,-0.002985474,-0.018707754,0.00180264,-0.013055079,-0.01029185,-0.015839175,-0.000568643,0.005950338,-0.008499834,0.002693966,-0.010037641,-0.036629098,0.000604961
6/24/2010,0,-0.016329327,-0.016803503,0.000467532,-0.005903124,-0.015120171,-0.014350835,-0.001426607,0.001790364,0.007842233,-0.004676019,-0.016120365,-0.01774398,-0.000664717,0.024486094
6/25/2010,0,0.002732932,0.002859363,-0.019223695,-0.002059526,-0.010529037,-0.007338734,-0.014889433,-0.003567952,-0.001266989,-0.000559284,0.009830694,0.009677419,0.013835307,0.010032458
6/28/2010,0,-0.001272815,-0.002033939,-0.004471387,0.001734619,0.004993599,0.01426879,-0.006458192,0.001299122,-0.006408789,-0.001343033,0.023255814,0.012779553,0.005904737,-0.0084721
6/29/2010,0,-0.038488719,-0.031017019,-0.012716244,-0.023051415,-0.031054675,-0.033325173,-0.008849311,0.01058505,0.024985338,-0.009413874,-0.02589852,-0.022712934,-0.031959301,-0.000294638
6/30/2010,0,-0.012148832,-0.01011297,-0.019646511,-0.005921811,0.000549369,0.002266493,-0.010171018,-0.008461476,0.005306604,0.00113135,-0.005425936,-0.010974822,0.009836949,0.006189213
7/1/2010,0,-0.003735887,-0.003240452,-0.020361012,-0.005555915,-0.022595558,-0.018119098,-0.014878531,-0.013879974,0.011933174,-0.012091762,0,-0.011096606,-0.042834267,0.024604569
7/2/2010,0,-0.004554226,-0.004662369,0.001317546,-0.005586956,0.006721107,-0.003974486,0.000283232,-0.008984654,-0.006166983,0.003088538,-0.033824332,-0.001980198,0.000278823,-0.005431675
7/6/2010,1,0.00099907,0.005359035,0.01459521,0.008982464,0.026229284,0.018311164,0.008823437,-0.005456271,-0.014377557,-0.001596533,-0.007905138,0.001984127,0.018536585,0
7/7/2010,1,0.031324666,0.031330816,-0.00625288,-0.011304894,0.010030172,0.008732546,-0.005027946,0.004128951,-0.001517274,-0.004454597,-0.00284576,0,-0.0015052,0.012072435
7/8/2010,1,0.007376778,0.009412678,0.027596928,0.009744148,0.018086504,0.007141881,0.024044517,-0.007017267,-0.022698757,0.014685636,0.020547945,0.011881188,0.021789777,-0.041749503
7/9/2010,1,0.009676404,0.007203888,0.005199395,0.016363613,0.005366742,0.004900885,0.009043105,0.003481288,0.001599451,0.000452284,-0.010067114,-0.001956947,0.008583691,0
7/12/2010,1,0.000869656,0.000732902,-0.003881974,0.004356004,0.006643437,0.001970195,0.003093533,0.005249343,0.002290164,0.000565099,0.008474576,-0.002614379,-0.011303191,0
7/13/2010,1,0.019864772,0.015378879,-0.00113948,-0.001776928,0.020127734,0.018748787,-0.006712192,-0.01147889,-0.009976193,-0.003275726,-0.008403361,0.003931848,0.028244788,0.006520451
7/14/2010,1,0.003483477,-0.000155132,0.027052902,0.006350625,-0.003320053,0.003009125,0.018743031,-0.002822422,-0.003727128,0.003966455,0.018644068,-0.002610966,0.00235448,-0.015606596
7/15/2010,0,-0.000337806,0.001196103,-0.011200334,-0.014843355,-0.008032777,-0.009726609,-0.00443703,-0.010703482,0.008313404,-0.013319788,0.004437049,0.002617801,-0.014485189,0.023332336
7/16/2010,0,-0.031137188,-0.028819473,-0.028616907,-0.000269504,-0.010055054,-0.017740032,-0.004479337,-0.002012541,0.008498909,-0.011554742,-0.002760906,-0.012402089,0.000397246,0.017246419
7/19/2010,1,0.008801969,0.00598189,-0.006883786,-0.007862206,-0.00205472,-0.005158736,-0.014561328,-0.003394276,0.001725725,0.004282407,-0.024916944,-0.006609385,0.009794838,-0.036494253
7/20/2010,1,0.011036156,0.011416551,-0.00346575,0.008642729,-0.001709264,-0.006926089,0.010394029,0.004494382,-0.010923987,0.005186124,-0.010789324,0.00332668,0.000262158,-0.014613779
7/21/2010,0,-0.015820054,-0.012819816,-0.003477804,0.010986683,0.014612335,0.003835725,0.002066513,0.006787331,-0.004079782,0.000917221,0.004592423,0.014588859,-0.007338488,0.000605327
7/22/2010,1,0.026772281,0.022513373,-0.00624542,0.005001591,0.019023454,0.025335625,-0.008611507,-0.006587615,-0.010762332,-0.003436426,-0.003428571,-0.003921569,0.024290429,0.001512402
7/23/2010,1,0.010499214,0.00822002,0.022783084,0.010958434,-0.000225772,0.003938351,0.019132673,0.002252602,-0.002906327,0.003563218,0.027522936,0.01312336,-0.004124243,-0.030806403
7/26/2010,1,0.011879409,0.011200167,0.007708674,0.001180864,0.007246922,0.004519718,0.006213035,-0.008395594,-0.005779061,-0.001259879,0.002232143,0.007124352,0.008153229,-0.043004051
7/27/2010,1,-0.003562021,-0.001049357,-0.000716624,0.006405041,0.002728429,0.002114894,0.002518848,0,-0.002107131,0.007798165,-0.000556793,0.003215434,-0.03055199,-0.000651254
7/28/2010,0,-0.010352864,-0.006921965,0.027000525,0.005616119,-0.008572972,-0.004570437,0.007226398,-0.001154024,0.009855527,-0.00295858,-0.028969359,-0.012820513,0.015095339,-0.02378625
7/29/2010,0,-0.005683275,-0.004158621,-0.005869827,0.0001252,-0.001071526,-0.007159763,-0.001280338,-0.005052052,-0.005790001,-0.00855969,-0.003442341,0.01038961,0.025306548,0.032376502
7/30/2010,0,0.001336778,6.35E-05,-0.016369576,-0.003034527,-0.010538201,0.002163108,-0.006763798,-0.000382584,-0.007733952,-0.00506504,-0.000575705,0.002570694,-0.013994911,-0.0090527
8/2/2010,1,0.018033511,0.022022521,0.003461123,0.01821122,0.026454944,0.023448335,0.010704373,-0.007970245,-0.009195402,-0.000115701,0.02937788,0.020512821,0.05716129,0.017944535
8/3/2010,0,-0.00515827,-0.004796355,0.012925412,0.002095528,-0.000111189,0.002507938,0.006605601,-0.004909736,-0.001639344,-0.006248554,0.015109121,0.000628141,0.020383254,-0.002564103
8/4/2010,1,0.008780325,0.006051112,-0.02111303,0.004297799,-0.001908608,0.003712786,-0.006452883,0.006155951,-0.001091703,0.004424779,0.008820287,0.001255493,0.001913876,0.046915167
8/5/2010,0,-0.004562487,-0.001268524,0.01734368,8.54E-05,-0.003787529,0.000355376,0.005371943,7.60E-05,0.003175994,-0.004984929,-0.010928962,-0.011285266,-0.010267431,-0.002455494
8/6/2010,0,-0.00200173,-0.003704039,-0.001222281,0.005896517,-0.00622459,-0.011675892,-8.76E-05,-0.009411234,-0.003709766,-0.006757544,0.001657459,-0.001902346,-0.019541616,0.009846154
8/9/2010,1,0.007524665,0.005483064,-0.007221429,0.005664015,0.014646332,0.014692596,0.006307309,0.003096443,-0.000545256,0.007390029,0.006618864,-0.008259212,0.003198819,0.002437538
8/10/2010,0,-0.012369408,-0.005967405,-0.002239796,-0.015044326,-0.006302578,-0.010288761,-0.011795623,0.011149293,0.009244992,0,-0.008767123,-0.013452915,-0.020235467,-0.058358663
8/11/2010,0,-0.030098781,-0.028178765,-0.027033698,-0.008338637,-0.024402892,-0.021026872,-0.018763669,0.015194977,0.008882967,-0.00605496,-0.002211166,0,-0.025785455,-0.047127179
8/12/2010,0,-0.008312784,-0.005378749,-0.008636723,-0.008867443,0.003984577,-0.003071122,-0.012254539,0.002564899,0.004685408,0.005506092,-0.020498615,-0.008441558,-0.015418219,0.032520325
8/13/2010,0,-0.00766574,-0.004023574,0.004436333,-0.001617602,0.001765976,-0.00403571,0.013338226,0.007754367,0.001005025,0.004310847,0.01300905,0.003274394,-0.019444082,-0.031496063
8/16/2010,0,0.003860232,0.000120459,-0.006137168,0.001924338,0.000132729,2.61E-05,-0.004731388,-0.005530456,-0.002339573,-0.010092807,0.003908431,0.001958225,-0.007718925,-0.005420054
8/17/2010,1,0.012635869,0.012192216,-0.003804663,0.001198864,0.014120278,0.015682675,0.008674102,-0.004034135,-0.010036395,0.002109457,0.011679644,0.005863192,0.029238197,0.018392371
8/18/2010,1,0.002833302,0.001482779,0.00860763,-0.005426356,-0.008914925,-0.003236956,-0.000469086,0.001398385,0.008004446,-0.002338908,0.006047279,-0.005829016,-0.021370863,-0.04548495
8/19/2010,0,-0.016586181,-0.016935392,0.013217804,0.002365557,-0.017273586,-0.01797197,0.000916244,0.002726493,0.007504481,-0.000468878,-0.003825137,0.005211726,-0.003462051,0.015767344
8/20/2010,0,0.000371766,-0.003663029,-0.019577708,-0.004301378,-0.003070251,-0.011517404,-0.010739026,0.011823126,0.005292196,0.004221883,-0.008776742,-0.01749838,-0.0181721,0.012418075
8/23/2010,0,-0.00923502,-0.004040307,-0.006829378,-0.004423379,0.007603026,0.00095751,-0.000428785,0.001895286,-0.005487121,-0.005488731,-0.015495296,-0.001978892,-0.005443658,0.026235094
8/24/2010,0,-0.016609269,-0.014512433,-0.013332775,-0.01102488,-0.015053069,-0.012555539,-0.01076997,-0.000946745,0.007673211,-0.011742602,-0.005059022,-0.011896894,-0.033798577,-0.023572377
8/25/2010,1,0.008371958,0.003289343,-0.016647879,-0.001148691,-0.009038033,-0.006055144,-0.013968391,0.001817894,0.006245032,0.004752852,0.028248588,0.016722408,0.001841099,0.026181571
8/26/2010,0,-0.010669937,-0.007684786,0.006906516,-0.001110731,0.009081282,0.00221715,0.00830997,-0.005111268,-0.008332395,0.000591296,0.032417582,0.009868421,0.053152389,-0.000994036
8/27/2010,1,0.016491296,0.016586768,0.009496355,-0.000713705,0.008883257,0.006526735,0.003236937,-0.003760282,-0.010914356,0.005791278,-0.003193188,-0.001302932,0.00885906,-0.016583748
8/30/2010,0,-0.015629386,-0.014719209,0.017595278,0.006790732,0.002268542,-0.006512966,0.018901191,0.006227336,0.004362417,-0.005052879,0.009076348,0.001304631,0.011841405,-0.015851602
8/31/2010,1,-0.002801899,0.000390794,-0.035543881,-0.009679719,0.002263407,0.002166639,-0.010892267,-0.001416877,0.003367003,-0.006732018,-0.006878307,-0.00781759,-0.007100592,0.001713502
9/1/2010,1,0.029711053,0.029504621,0.011668095,0.00425291,0.027022832,0.026780386,0.020775622,-0.008506985,-0.020125372,0.00451843,0.019712307,0.007222587,0.000264866,0.033527198
9/2/2010,1,0.010643833,0.009080836,0.01521452,0.011883818,0.000857204,-8.19E-06,0.008230086,-0.000857766,-0.00120826,-0.00390625,0.000522466,0.015645372,-0.007943863,0.011585568
9/3/2010,1,0.015336289,0.013219002,0.005659378,0.004915447,0.010649822,0.008345048,0.001875262,-0.004734187,-0.005570727,0.003565062,0.012532637,0,0.001334579,-0.043848168
9/7/2010,0,-0.011129315,-0.01147119,0.012274361,0.020517801,-0.003758224,-0.002727142,0.007046595,0.012732846,0.001312479,-0.008288928,0.011861784,0.002567394,0.009996002,0
9/8/2010,1,0.009045369,0.006438699,-0.021829654,-0.01462166,0.004049778,0.0076088,-0.007871949,-0.000314292,-0.004572672,0.00119403,0.003567788,-0.002560819,0.02243336,-0.024640657
9/9/2010,1,0.003288587,0.00483229,0.008176544,0.003718084,0.011879109,0.009259573,0.009918011,0.001495121,-0.006812284,-0.000238521,-0.00253936,-0.001925546,0.005033557,0.010526316
9/10/2010,1,0.002808349,0.004863333,0.015473098,0.004257569,0.001346857,-0.001084944,-0.004779449,-0.001806614,-0.001080147,0.003578671,-0.005600815,-0.005144695,-0.004237832,0.033333333
9/13/2010,1,0.019277756,0.011130616,0.008945651,0.018862098,0.011614785,0.007548172,0.011972918,-0.012335144,-0.010791752,-0.00713182,0.007168459,0.001939237,0.012638638,0.037634409
9/14/2010,0,0.001776279,-0.000713119,-0.002414844,0.001740181,0.000341371,0.002192699,0.002513619,-0.0095282,-0.008160238,-0.005746438,0.014234875,0.015483871,0.004712175,0.029792746
9/15/2010,1,0.005044196,0.003541138,0.0113014,0.001364377,-0.002119446,-0.002157634,0.007565114,0.000461255,0.004150261,0.031065623,0.015037594,0.008894536,-0.005450627,-0.013207547
9/16/2010,1,0.00083862,-0.000364344,0.011175105,-0.001573781,-0.002789978,-0.001951528,-0.012056247,-0.005428551,0.00491926,0.001051034,0.004938272,0.013853904,0.0054805,0.022944551
9/17/2010,1,0.005366377,0.000826856,0.012260355,0.01288112,-0.005703886,-0.006382779,0.007295963,0.002529511,-0.002879078,0.000583294,0.013267813,0.007453416,-0.018506782,0.055451713
9/20/2010,1,0.01736906,0.015209797,-0.001245547,0.000294957,0.017064537,0.013659194,-0.00163834,-0.002141655,-0.010655133,-0.000349773,0.000484966,0.001233046,0.025700633,-0.017119244
9/21/2010,1,-0.002750614,-0.002564021,-0.0012471,0.001148911,-0.004694298,-0.002954939,-0.002979683,-0.004719854,0.000422163,-0.004432004,-0.006301503,-0.001847291,-0.008310249,-0.001201201
9/22/2010,0,-0.006299635,-0.004825493,-0.00372731,0.002050718,-0.004357859,-0.010779177,0.001667611,-0.018602914,-0.006396812,-0.011597938,0.012682927,0.010487353,-0.018664297,0.082982562
9/23/2010,0,-0.003199748,-0.00833134,-0.004947064,0.001626445,-0.000864534,-0.003804585,0.001816117,0.003072543,-0.000209687,-0.000592628,0.007225434,-0.003052503,0.005175314,-0.018878401
9/24/2010,1,0.023265161,0.021194393,-0.004971659,0.001623803,0.009266085,0.018366236,-0.006841375,-0.009795193,-0.004799667,-0.000948767,0.005260641,0.009185548,0.013386536,0.022637238
9/27/2010,0,-0.004808439,-0.005667433,0.013880311,0.010009759,-0.004483361,-0.003081731,0.015971664,7.42E-05,-0.003949283,-0.000830959,0.001427212,-0.006674757,-0.012955671,-0.029607084
9/28/2010,1,0.004143891,0.004850386,-0.011181747,-0.010334912,0.000897118,-0.000445985,-0.001197779,-0.007951115,-0.005272408,-0.004158251,0.001425178,-0.007941356,0.01840175,-0.00142572
9/29/2010,0,-0.001273341,-0.002587759,0.006699845,0.012153836,-0.00163131,-0.004647786,-0.005310678,-0.00403285,-0.004220713,-0.002505369,0.024667932,0.016009852,-0.004422542,-0.054254712
9/30/2010,0,-0.003340939,-0.003083722,-0.019878933,-0.000916051,-0.003716752,-0.002865396,-0.013369235,0.002720388,0.007676349,-0.000956823,0.003703704,0.007272727,0.025130093,0.028985507
10/1/2010,1,0.000899208,0.004416438,0.003722869,0.005825393,0.00798396,-0.002838356,-0.000807285,-0.011124036,-0.007209063,-0.002753502,-0.001845018,0.012635379,0.023771202,0.03286385
10/4/2010,0,-0.011064001,-0.008034933,-0.00246388,0.005791654,-0.006597633,-0.012417592,0.006049027,0.004821741,0.004552038,0.000360144,0.013401109,-0.006535948,0.008828153,0.005113636
10/5/2010,1,0.023591207,0.020861341,0.014678533,0.000905468,0.014362816,0.013305726,0.017343529,-0.010553708,-0.003402413,-0.001920077,-0.008207934,0.011961722,-0.000839127,0.023176936
10/6/2010,1,-0.007988135,-0.000672004,0.01813996,0.010657186,0.008091149,0.008832272,0.000960143,-0.00646366,-0.0083836,-0.004448719,0.044597701,0.004728132,0.019916017,-0.003314917
10/7/2010,0,0.00126436,-0.001646518,-0.00068309,0.000170895,-0.003397016,0.000880283,-0.002110269,0.000215502,-0.003464086,-0.005434783,0.01584507,0.014117647,-0.015762851,-0.014966741
10/8/2010,1,0.007652062,0.006122277,-0.00990517,0.002615738,-0.000794758,0.002456869,-0.006750086,-0.000143648,-0.005169268,-0.005950213,-0.032495667,-0.013921114,0.00250986,0.008441193
10/11/2010,1,0.00017493,0.000145837,-0.010441273,0.011468305,0.002615916,0.00283547,-0.00679596,-1,-1,-1,0.038961039,-0.005882353,-0.009537434,0.003348214
10/12/2010,1,0.006489468,0.003818757,-0.010551444,-0.003688981,-0.001903921,-0.000782936,0.000368045,-0.50422515,-0.503729087,-0.499571813,-0.012068966,-0.002366864,-0.001083293,-0.011123471
10/13/2010,1,0.009640542,0.00712102,0.001583842,0.014531381,0.015154692,0.020612064,0.017143271,-0.008450301,-0.007458174,0.000856374,0.013525305,0.007710558,0.012290637,-0.022497188
10/14/2010,0,-0.002396373,-0.003641386,0.019141789,0.016816681,-0.003514582,0.003224794,-0.002149369,-0.007251529,-0.002112039,-0.004522674,0.04175635,0.005885815,-0.005475539,-0.006904488
10/15/2010,0,0.013710443,0.002027485,-0.008687816,-0.003963541,-0.004155659,0.005736365,-0.003550843,0.004857838,0.006071032,-0.001473477,0.011157025,-0.007606788,-0.019269898,-0.057937428
10/18/2010,1,0.00481612,0.007243745,-0.000185234,-0.012132944,0.006855577,0.003747528,-0.003563496,0.00143082,-0.003428456,-0.001967536,-0.031875766,-0.004716981,0.004393459,-0.041205412
10/19/2010,0,-0.017620296,-0.015877251,0.00431226,0.012541857,-0.006721828,-0.003980576,-0.006615609,0.010920662,0.016294322,0.00542139,0.017729,-0.008293839,-0.014337789,-0.005772931
10/20/2010,1,0.00838751,0.010524076,-0.016547137,-0.008720452,0.004382966,0.005216682,-0.000432442,-0.008746146,-0.009138911,-0.005637255,-0.029033596,-0.000597372,0.006903353,-0.031935484
10/21/2010,1,0.000927825,0.001773909,-0.000545657,0.003947126,0.005062054,0.013251483,0.005472819,-0.001717599,0.001016467,0.000246488,0.009397693,0.008965929,-0.00489716,-0.012662446
10/22/2010,0,0.008017324,0.002389258,0.005356967,-0.005579041,-0.002865628,-0.000782017,0.004259671,0.0049626,0.005519214,0.003942829,-0.030892933,-0.007701422,-0.006520669,0.047249409
10/25/2010,1,0.004622188,0.002146972,-0.002710363,0.00469314,0.001846257,0.005051609,0.004241603,-0.005863005,-0.015000503,-0.010677467,0.020524017,0.017910448,0.014365325,0.007734451
10/26/2010,1,0.002585439,1.69E-05,-0.002529504,-0.001128747,-0.007771244,-0.003827286,-0.008468729,0.008145318,0.007097232,0.008311624,-0.000855798,-0.004105572,0.00866805,0.03357851
10/27/2010,0,0.00239058,-0.002690584,0.001029114,-0.018501576,-0.010740597,-0.006924885,0.007917171,0.006164781,0.01690896,0.00332185,0.011134904,0.001177856,-0.016339869,0.000618812
10/28/2010,0,0.001641902,0.001124849,-0.002237129,0.001997848,0.00565,0.004153439,-0.004973384,-0.010122765,-0.008991519,-0.006866953,-0.008470987,-0.007058824,0.020917928,-0.003401361
10/29/2010,1,1.59E-05,-0.000439287,-0.017465252,-0.004934719,-0.000475476,0.000923438,0.004268899,0.002519072,-0.001122679,-0.006297074,0.01409654,0.008886256,-0.006026275,-0.002792429
11/1/2010,1,-0.001024892,0.000946533,-0.005186713,0.024099906,0.003418365,0.00052864,0.004250753,0.000432028,-0.008098805,0.002236581,0.040016849,0.011743981,0.019279738,-0.006222775
11/2/2010,1,0.011449806,0.007759284,0.000574648,0.000781318,0.011027957,0.007486941,0.004509337,-0.00983887,-0.011211211,0.001735681,-0.006885379,-0.001741149,0.007732572,0.043206011
11/3/2010,1,0.002664277,0.003678054,0.010851541,0.019992464,-0.001458975,-0.005486708,0.004806612,0.000856286,0.002307615,0.007549505,0.004893964,-0.005232558,0.007319089,0.006302521
11/4/2010,1,0.014592964,0.019282863,0.010735049,0.016192433,0.019794713,0.017662991,0.011653698,-0.01476378,-0.017351868,-0.009826803,0.005681818,0.018702513,0.017578812,-0.013420817
11/5/2010,1,0.000636273,0.003922753,0.028551793,0.013905876,0.00214916,0.002896979,-0.006238793,0.013610775,0.000493194,0.009180002,0.055286521,0.005737235,0.002533687,0
11/8/2010,0,0.000414919,-0.002120958,0.011108435,0.003519293,-0.004323093,-0.000547836,-0.00627796,0.007611115,0.000394711,-0.002581438,0.017208413,0.003993155,0.001148765,-0.00362757
11/9/2010,0,-0.006616177,-0.0080523,-0.003948423,-0.010165269,0.004307726,0.005527007,-0.0086275,0.004471692,0.001383398,0.000123244,0.043233083,0.017045455,0.008950086,0
11/10/2010,1,0.006164718,0.004376081,0.014031609,-0.008497982,-0.009923116,-0.010013571,0.006127983,0.009979603,0.009476309,0.017005545,-0.018738739,-0.012290503,-0.000113727,0.011529126
11/11/2010,0,-0.009019772,-0.004242127,0.003147385,0.008150467,-0.000292202,0.000531309,-0.007592078,-1,-1,-1,0,-0.006221719,0.001819836,-0.021295741
11/12/2010,0,-0.014599791,-0.011808492,-0.013857014,-0.019340684,-0.003146976,0.001665778,0.000809727,-0.496878443,-0.49989903,-0.497210092,-0.013220712,-0.023904382,-0.022820163,-0.033098376
11/15/2010,1,-0.001743259,-0.001217436,0.010560638,-0.008066869,0.004053891,0.00824993,0.000809072,0.006243115,0.000201939,0.005579816,-0.036844064,-0.018658892,-0.006738701,0.009508716
11/16/2010,0,-0.017495278,-0.016205413,-0.003094391,-0.01390759,-0.023795616,-0.018693153,-0.016169181,0.007250129,0.015274218,0.00615199,-0.016228748,-0.013071895,-0.017662885,-0.012244898
11/17/2010,0,0.002498106,0.000212163,0.00148621,-0.020198295,0.001883207,0.005527279,0.003438443,-0.002803393,-0.006720293,-0.003117132,-0.011783189,-0.013245033,-0.00738271,0.040050858
11/18/2010,1,0.01550474,0.015357313,0.020584664,0.018218372,0.013368249,0.019707263,-0.002370587,-0.004626229,-0.006976744,0.005892965,0.028616852,0.010372178,0.004078695,0.000611247
11/19/2010,1,0.001479564,0.002540373,0.000874785,-0.001340236,-0.006223307,0.001674438,-0.004331212,-0.002636591,0.004468819,-0.0017934,0.037094281,-0.000603865,-0.006332139,-0.00091631
11/22/2010,0,0.005519952,-0.001575366,0.009259347,-0.003460663,-0.009070612,-0.003141644,-0.004350053,0.003085513,-0.002128306,-0.000359324,0.022727273,0.004229607,-0.00997956,0.04249465
11/23/2010,0,-0.014640512,-0.014284033,-0.00420556,-0.02669097,-0.017515139,-0.017157571,-0.000980584,0.016731401,0.014080165,-0.007189073,-0.000364299,-0.01143201,0.000364343,0
11/24/2010,1,0.019307067,0.014922968,-0.004223321,0.005578178,0.013581118,0.017718092,0.001919427,0.002846441,-0.009366728,0.006275646,-0.003644315,0.017041996,0.026223139,0.02228739
11/26/2010,0,-0.003365967,-0.007468563,0.000942085,-0.006367715,0.002050538,0.003690052,-0.000979666,0.00807974,0.018879668,0.008395299,-0.006949525,-0.015559545,0.00295753,0.009179575
11/29/2010,0,-0.003685092,-0.001378858,0.008609009,0.012631356,-0.020763172,-0.022048504,-0.000980627,0.011533762,0.004794663,0.003092293,-0.020257827,-0.001823708,0.013210663,0.002842524
11/30/2010,0,-0.010688174,-0.006070217,-0.018659922,-0.006830224,-0.004089388,-0.001415351,0.000479931,0.004295795,-0.00135318,-0.009248281,0.012781955,0.010962241,0.001396973,0.026927438
12/1/2010,1,0.020494491,0.021616955,0.005133296,0.010509851,0.020657381,0.026633761,0.019535188,-0.008593808,-0.007028424,0.005265677,0.037119525,0.011445783,0.029528017,0.007452388
12/2/2010,1,0.011736022,0.012818563,0.018068565,0.008558289,0.022171041,0.013249583,0.003849279,-0.005972181,-0.010128913,-0.005595238,0.012884753,0.016676593,0.009146341,0.006027397
12/3/2010,1,0.004694928,0.002603237,0.000963835,-0.005469785,-0.003866477,-0.001421415,0.003472328,-0.010398742,-0.010428268,-0.009577397,0.007420495,0.010544815,0.01432248,-0.022331155
12/6/2010,0,0.00133514,-0.001298239,-0.001089555,-0.003551811,0.004351383,0.00095854,0.003460313,0.00693032,-0.000607103,-0.000362625,0.033672396,-0.00173913,0.006618864,0.021448468
12/7/2010,0,0.001375791,0.00051508,-0.002570106,0.008196208,0.00662014,0.006834581,-0.005690933,-0.003602793,-0.001111785,0.004111245,0.013573125,0.003484321,-0.005150685,0.007362967
12/8/2010,1,0.004106201,0.00370176,0.008996112,-0.014325965,-0.002410261,-0.003718991,0.008808678,0.006116901,0.011656442,0.013487476,-0.03950452,-0.024305556,-0.011456268,-0.003248511
12/9/2010,0,0.002878325,0.003842748,0.005233393,0.003433201,0.002329795,-0.001678638,0.000970219,0.002726033,-0.004377482,-0.00368346,-0.013593587,0.004744958,0.002117228,0.008147746
12/10/2010,1,0.007975831,0.006001642,-0.007187492,-0.000383683,0.000860882,0.00603228,0.002212436,-0.002718621,-0.003348214,0.000238521,0.012367491,-0.010035419,-0.004336706,-0.001616379
12/13/2010,1,-0.004788601,4.83E-05,0.008023879,0.006678747,0.008222915,0.003314252,0.002207552,-0.010979162,-0.008650172,-0.003576964,-0.002094241,0.014907573,0.009604646,0.037776579
12/14/2010,1,0.001070535,0.000910956,0.002222666,0.004871,0.005187072,-0.000283131,0.000188782,-0.000447929,-0.00560112,-0.000598301,0.033228402,0.000587544,0.002544248,-0.001040042
12/15/2010,0,-0.00399586,-0.005122453,-0.000677466,-0.019454405,-0.001527702,-0.00156954,0.003397835,0.006688712,0.008167793,0.006226054,-0.011171293,0.001174398,0.007723712,-0.000780843
12/16/2010,1,0.007676117,0.006185095,0.000146441,-0.013343445,-0.000187021,0.001144436,-0.004368709,0.007572316,0.005169268,0.002260828,-0.014720986,-0.001173021,-0.002627833,0.005991144
12/17/2010,0,0.002146093,0.000836804,-0.000723475,0.002032324,-0.001581387,-0.005971999,0.000923748,0.003876854,0.001217779,-0.00094978,0.002779708,-0.001761597,0.000219563,0.012428793
12/20/2010,0,0.00249344,0.002548353,-0.008484216,-0.003335683,0.003372099,0.005177252,0.000922895,0.002362084,-0.007953287,-0.005109923,0.008662509,0.004117647,0.002195149,0.008695652
12/21/2010,1,0.00681247,0.006030103,0.015085544,0.015671101,0.010217888,0.008461821,0.001362141,-0.000533089,-0.003910951,0.000477783,0.000343525,0.0076157,0.019713065,-0.018255578
12/22/2010,1,0.001450689,0.003379555,-0.002319052,0.002232338,0.005326153,-0.001422764,0.004311087,0.003208801,-0.00309907,-0.002387775,0.000686813,0.005813953,0.004725593,-0.005423554
12/23/2010,1,-0.002200983,-0.001644328,0.000459565,-0.006171299,0.002105807,-0.001447382,-0.004521816,-0.000915962,-0.004775644,-0.007060795,-0.002059025,-0.004624277,0.000855158,-0.024149572
12/27/2010,0,0.000626471,0.000612697,0.000459354,-0.00613982,2.50E-05,-0.012321307,-0.000219749,-0.003423093,0.002493516,-0.000723153,0.016162311,0.009581882,-0.005874186,-0.01303885
12/28/2010,1,-0.001645929,0.000771324,-0.006118232,-0.00617775,1.25E-05,0.000196553,-0.000219797,0.001828989,-0.008504746,-0.00844289,0.007952623,0.00949094,0.004727116,-0.006740361
12/29/2010,1,0.001520928,0.001009145,0.00504343,0.015364444,1.25E-05,0.003351948,0.003183051,-0.004627171,-0.004038216,-0.003770831,0.007889877,-0.003988604,0,-0.004614549
12/30/2010,0,-0.001481086,-0.001508219,-0.011176922,0.001307792,-0.004235859,-0.011618987,-0.009435477,-0.006481272,0.003062636,-0.002808303,0.015656229,0.008009153,-0.010906758,0.018816471
12/31/2010,1,-0.003796447,-0.000190789,0.008269676,0.001570018,-0.01190757,0.005463423,-0.000284518,-1,-1,-1,-0.001639882,-0.007945516,0.007891892,0.00133833
1/3/2011,1,0.01456909,0.011314828,0.004100924,0.017390655,0.009661181,0.005433736,-0.0002846,-0.497557494,-0.49223417,-0.497547818,0.000821288,0.004004577,0.027780757,0.002405774
1/4/2011,1,-0.003815695,-0.001313062,0.004084175,0.009917613,0.009568736,-0.002058751,-0.005819736,0.004885013,0.01553166,0.004904365,0.000820614,0.003988604,-0.02400334,-0.007733333
1/5/2011,1,0.007813502,0.005007171,-0.001666658,0.003774634,0.004988444,-0.00509369,0.002142166,0.010249791,0.004098771,0.015373353,-0.034109544,-0.024971623,0.016573995,-0.011556033
